external_id,name,winery_name,type,storage_area,size,vintage,price,info,quantity,internal_notes
261.0,Lagrein Burgum Novum ,Weingut Castelfeder,,,BOTTLE,2019.0,5100.0,,53,"purchase_price:  18.50 € , supplier: WD, retail_price:  37.24 € , glass_price:  € 8.50 "
262.0,Lagrein Riserva Klosteranger,Abtei Muri-Gries,,,BOTTLE,2020.0,11800.0,,13,"purchase_price:  52.00 € , supplier: WD, retail_price:  104.68 € , glass_price:  € 19.67 "
263.0,Lagrein Riserva Klosteranger (Magnum),Abtei Muri-Gries,,,MAGNUM,2015.0,20300.0,,3,"purchase_price:  104.90 € , supplier: FW, retail_price:  211.16 € , glass_price:  € 33.83 "
264.0,Lagrein Ottanta,Egger ramer,,,BOTTLE,2019.0,6600.0,,6,"purchase_price:  30.00 € , supplier: WS, retail_price:  60.39 € , glass_price:  € 11.00 "
265.0,Lamarein Magnum,Erbhof Unterganzner,,,MAGNUM,2021.0,26000.0,,1,"purchase_price:  94.00 € , supplier: WS/O, retail_price:  189.22 € , glass_price:  € 43.33 "
266.0,Lamarein,Erbhof Unterganzner,,,BOTTLE,2021.0,13000.0,,20,"purchase_price:  49.34 € , supplier: WS/O, retail_price:  99.32 € , glass_price:  € 21.67 "
267.0,Merlot Riserva Siebeneich,Kellerei Terlan ,,,BOTTLE,2020.0,4600.0,,12,"purchase_price:  13.80 € , supplier: O, retail_price:  27.78 € , glass_price:  € 7.67 "
269.0,Merlot XV BIO,Weingut Alois Lageder,,,BOTTLE,2020.0,4100.0,,4,"purchase_price:  12.85 € , supplier: Karner, retail_price:  25.87 € , glass_price:  € 6.83 "
270.0,MR 20,Pitzner,,,BOTTLE,2020.0,5900.0,,13,"purchase_price:  25.60 € , supplier: WD, retail_price:  51.53 € , glass_price:  € 9.83 "
271.0,Brenntal,Kellerei Kurtatsch,,,BOTTLE,2020.0,7600.0,,16,"purchase_price:  34.00 € , supplier: O, retail_price:  68.44 € , glass_price:  € 12.67 "
272.0,Merlot Riserva Bio,Stachelburg,,,BOTTLE,2018.0,4300.0,,14,"purchase_price:  14.80 € , supplier: WD, retail_price:  29.79 € , glass_price:  € 7.17 "
274.0,Merlot Riserva,Clemens Waldthaler,,,BOTTLE,2017.0,4200.0,,8,"purchase_price:  12.90 € , supplier: WD, retail_price:  25.97 € , glass_price:  € 7.00 "
276.0,Staffes Merlot Riserva,Weingut Kornell,,,BOTTLE,2019.0,5100.0,,9,"purchase_price:  17.90 € , supplier: WD, retail_price:  36.03 € , glass_price:  € 8.50 "
277.0,MCM Merlot,Weingut Alois Lageder,,,BOTTLE,2019.0,7900.0,,5,"purchase_price:  36.80 € , supplier: WD, retail_price:  74.08 € , glass_price:  € 13.17 "
278.0,Merlot Kressfeld,Kornell,,,BOTTLE,2015.0,9200.0,,7,"purchase_price:  41.90 € , supplier: Karner, retail_price:  84.34 € , glass_price:  € 15.33 "
279.0,Riserva Gant,Kellerei Andrian,,,BOTTLE,2018.0,6800.0,,15,"purchase_price:  32.00 € , supplier: Karner, retail_price:  64.42 € , glass_price:  € 11.33 "
280.0,Cabernet Sauvignon CS,Weingut Heiner,,,BOTTLE,2019.0,5000.0,,4,"purchase_price:  17.60 € , supplier: O, retail_price:  35.43 € , glass_price:  € 8.33 "
281.0,Istrice Cabernet Sauvignon,Weingut Elena Walch,,,BOTTLE,2020.0,4600.0,,13,"purchase_price:  17.70 € , supplier: FW, retail_price:  35.63 € , glass_price:  € 7.67 "
282.0,Cabernet  Sauvignon Riserva ,Erbhof Unterganzner,,,BOTTLE,2019.0,5800.0,,11,"purchase_price:  21.70 € , supplier: FW, retail_price:  43.68 € , glass_price:  € 9.67 "
284.0,Toren Cabernet Sauvignon,Tiefenbrunner,,,BOTTLE,2015.0,13500.0,,1,"purchase_price:  63.00 € , supplier: FW, retail_price:  126.82 € , glass_price:  € 22.50 "
285.0,Cabernet Staffes,Kornell,,,BOTTLE,2020.0,5300.0,,15,"purchase_price:  17.90 € , supplier: Karner, retail_price:  36.03 € , glass_price:  € 8.83 "
286.0,Cabernet Freienfeld,Kellerei Kuirtatsch,,,BOTTLE,2018.0,8500.0,,7,"purchase_price:  32.00 € , supplier: O, retail_price:  64.42 € , glass_price:  € 14.17 "
287.0,Feldherr,Weingut Lieselehof,,,BOTTLE,2016.0,6400.0,,1,"purchase_price:  28.50 € , supplier: Liesele, retail_price:  57.37 € , glass_price:  € 10.67 "
288.0,Planties Rot,St. Quirinus,,,BOTTLE,2019.0,6600.0,,18,"purchase_price:  29.90 € , supplier: WD, retail_price:  60.19 € , glass_price:  € 11.00 "
289.0,Cabernet Sauvignon Lafoà,Kellerei Schreckbichl,,,BOTTLE,2018.0,8900.0,,11,"purchase_price:  42.00 € , supplier: O, retail_price:  84.55 € , glass_price:  € 14.83 "
290.0,"Cabernet Löwengang Rarum (gem Kiste, 70,00€ pro Flasche) 1998,1996, 2003, 2005, 2007, 2010;",Alois Lageder,,,BOTTLE,,15900.0,,3,"purchase_price:  70.00 € , supplier: Lageder, retail_price:  140.91 € , glass_price:  € 26.50 "
291.0,Turmhof Cabernet Sauvignon,Schlosskellerei Tiefenbrunner,,,BOTTLE,2021.0,3900.0,,19,"purchase_price:  12.50 € , supplier: Cuzziol/FW, retail_price:  25.16 € , glass_price:  € 6.50 "
292.0,Risorgimento,LPR,,,BOTTLE,2015.0,22900.0,,8,"purchase_price:  119.00 € , supplier: WD, retail_price:  239.55 € , glass_price:  € 38.17 "
292.5,Syrah Marra,Niedrist,,,BOTTLE,2019.0,6400.0,,6,"purchase_price:  27.90 € , supplier: FW, retail_price:  56.16 € , glass_price:  € 10.67 "
293.0,Reserve del Conte - Bio,Weingut Manincor,,,BOTTLE,2021.0,4300.0,,21,"purchase_price:  13.75 € , supplier: O, retail_price:  27.68 € , glass_price:  € 7.17 "
294.0,Palestina,Lentsch,,,BOTTLE,2020.0,5200.0,,55,"purchase_price:  20.90 € , supplier: WD, retail_price:  42.07 € , glass_price:  € 8.67 "
295.0,Palestina (reserviert),Lentsch,,,BOTTLE,2009.0,6900.0,,0,"purchase_price:  27.90 € , supplier: WD, retail_price:  56.16 € , glass_price:  € 11.50 "
296.0,Learn,Glassierhof,,,BOTTLE,2016.0,5600.0,,11,"purchase_price:  21.30 € , supplier: WD, retail_price:  42.88 € , glass_price:  € 9.33 "
297.0,Iugum,Weingut Peter Dipoli,,,BOTTLE,2017.0,6100.0,,17,"purchase_price:  28.00 € , supplier: FW, retail_price:  56.36 € , glass_price:  € 10.17 "
298.0,Frauenriegel,Weingut Peter Dipoli,,,BOTTLE,2019.0,7500.0,,5,"purchase_price:  32.60 € , supplier: FW, retail_price:  65.62 € , glass_price:  € 12.50 "
299.0,Brenntal,Weingut Peter Dipoli,,,BOTTLE,2019.0,9500.0,,10,"purchase_price:  41.50 € , supplier: FW, retail_price:  83.54 € , glass_price:  € 15.83 "
300.0,Tres,Kellerei Kurtatsch,,,BOTTLE,2015.0,21200.0,,0,"purchase_price:  113.00 € , supplier: WD, retail_price:  227.47 € , glass_price:  € 35.33 "
301.0,Hexagon,Pitzner,,,BOTTLE,2021.0,10900.0,,10,"purchase_price:  57.50 € , supplier: WD, retail_price:  115.75 € , glass_price:  € 18.17 "
302.0,Hexagon,Pitzner,,,BOTTLE,2016.0,8400.0,,9,"purchase_price:  29.70 € , supplier: Karner, retail_price:  59.79 € , glass_price:  € 14.00 "
303.0,Linticlarus Cuvee,Schlosskellerei Tiefenbrunner,,,BOTTLE,2020.0,6500.0,,29,"purchase_price:  26.00 € , supplier: FW, retail_price:  52.34 € , glass_price:  € 10.83 "
304.0,Linticlarus Cuvee Magnum,Schlosskellerei Tiefenbrunner,,,MAGNUM,2020.0,13200.0,,34,"purchase_price:  60.00 € , supplier: FW, retail_price:  120.78 € , glass_price:  € 22.00 "
304.0,Anticus Riserva,Nals Margreid,,,BOTTLE,2018.0,6800.0,,3,"purchase_price:  32.55 € , supplier: WD/O, retail_price:  65.52 € , glass_price:  € 11.33 "
305.0,Cornelius ,Kellerei Schreckbichl,,,BOTTLE,2019.0,5400.0,,1,"purchase_price:  19.50 € , supplier: Karner, retail_price:  39.25 € , glass_price:  € 9.00 "
306.0,Centa Merlot Cabernet,Weingut Gerd Pomella,,,BOTTLE,2015.0,3800.0,,9,"purchase_price:  12.95 € , supplier: FW, retail_price:  26.07 € , glass_price:  € 6.33 "
307.0,Soma Merlot Cabernet Franc,Kellerei Kurtatsch,,,BOTTLE,2019.0,4500.0,,-2,"purchase_price:  15.50 € , supplier: O, retail_price:  31.20 € , glass_price:  € 7.50 "
308.0,Composition Reif ,Erbhof Unterganzner,,,BOTTLE,2021.0,9600.0,,13,"purchase_price:  37.40 € , supplier: FW / Karner, retail_price:  75.29 € , glass_price:  € 16.00 "
309.0,Composition Reif Magnum,Erbhof Unterganzner,,,MAGNUM,2021.0,15500.0,,1,"purchase_price:  69.00 € , supplier: WD, retail_price:  138.90 € , glass_price:  € 25.83 "
310.0,Athos,Ansitz Dolomytos Sacker,,,BOTTLE,2016.0,7000.0,,12,"purchase_price:  32.90 € , supplier: WD, retail_price:  66.23 € , glass_price:  € 11.67 "
311.0,Skythos,Ansitz Dolomytos Sacker,,,BOTTLE,2016.0,6600.0,,23,"purchase_price:  29.90 € , supplier: Karner, retail_price:  60.19 € , glass_price:  € 11.00 "
312.0,Castel Campan - Bio,Weingut Manincor,,,BOTTLE,2016.0,11800.0,,6,"purchase_price:  55.60 € , supplier: Manincor, retail_price:  111.92 € , glass_price:  € 19.67 "
313.0,Composition Reif ,Erbhof Unterganzner,,,BOTTLE,2020.0,6800.0,,6,"purchase_price:  31.90 € , supplier: FW, retail_price:  64.21 € , glass_price:  € 11.33 "
314.0,Merlot Campo al Lago,Tenuta Inama,,,BOTTLE,2020.0,4400.0,,3,"purchase_price:  15.00 € , supplier: WD, retail_price:  30.20 € , glass_price:  € 7.33 "
315.0,Teroldego dannato,Redondel,,,BOTTLE,2016.0,4400.0,,11,"purchase_price:  14.60 € , supplier: Akos, retail_price:  29.39 € , glass_price:  € 7.33 "
316.0,Teroldego Beatome,Redondel,,,BOTTLE,2011.0,6500.0,,19,"purchase_price:  25.60 € , supplier: Akos, retail_price:  51.53 € , glass_price:  € 10.83 "
316.0,San Leonardo,San Leonardo,,,BOTTLE,2000.0,14800.0,,3,"purchase_price:  74.50 € , supplier: Karner, retail_price:  149.97 € , glass_price:  € 24.67 "
317.0,Erminio cabernet Franc,Grigolli Bruno,,,BOTTLE,2018.0,6200.0,,13,"purchase_price:  25.00 € , supplier: FW, retail_price:  50.33 € , glass_price:  € 10.33 "
318.0,Granato,Foradori Elisabetta,,,BOTTLE,2019.0,9200.0,,5,"purchase_price:  42.02 € , supplier: WD, retail_price:  84.59 € , glass_price:  € 15.33 "
319.0,Sassirossi,Masut de Rive,,,BOTTLE,2020.0,3600.0,,10,"purchase_price:  9.00 € , supplier: Cuzziol, retail_price:  18.12 € , glass_price:  € 6.00 "
320.0,Amarone Vigneto Ravazoll,Cà la Bionda,,,BOTTLE,2016.0,7100.0,,6,"purchase_price:  38.00 € , supplier: FW, retail_price:  76.49 € , glass_price:  € 11.83 "
321.0,Amarone ,Bertani,,,BOTTLE,2007.0,14900.0,,1,"purchase_price:  77.30 € , supplier: Karner, retail_price:  155.60 € , glass_price:  € 24.83 "
322.0,Valpolicella Classico Superiore,Cà la Bionda,,,BOTTLE,2020.0,4500.0,,6,"purchase_price:  15.30 € , supplier: FW, retail_price:  30.80 € , glass_price:  € 7.50 "
324.0,Lorenzo - Verdichio dei Castelli di Jesi,Tenuta di Fra  ,,,BOTTLE,2019.0,3900.0,,7,"purchase_price:  12.21 € , supplier: Daniel, retail_price:  24.58 € , glass_price:  € 6.50 "
325.0,Lacrima di Morro d´Alba,Tenuta di Fra  ,,,BOTTLE,2019.0,5400.0,,12,"purchase_price:  19.26 € , supplier: Daniel, retail_price:  38.77 € , glass_price:  € 9.00 "
326.0,Cuvee ,Tenuta di Fra  ,,,BOTTLE,2019.0,4900.0,,3,"purchase_price:  15.80 € , supplier: Daniel, retail_price:  31.81 € , glass_price:  € 8.17 "
327.0,Primo Ballo- Verdicchio die castelli die Jesi,Tenuta di Fra  ,,,BOTTLE,2020.0,3700.0,,6,"purchase_price:  8.20 € , supplier: Daniel, retail_price:  16.51 € , glass_price:  € 6.17 "
328.0,Dolcetto d'Alba,Conterno Fantino,,,BOTTLE,2021.0,3700.0,,9,"purchase_price:  8.98 € , supplier: karner, retail_price:  18.08 € , glass_price:  € 6.17 "
329.0,Quatr nas,Rocche die manzoni,,,BOTTLE,2015.0,6400.0,,9,"purchase_price:  27.90 € , supplier: Karner, retail_price:  56.16 € , glass_price:  € 10.67 "
330.0,Nebbiolo d'Alba V. sibi et paucis,Sandrone Luciano,,,BOTTLE,2016.0,6100.0,,7,"purchase_price:  25.50 € , supplier: FW, retail_price:  51.33 € , glass_price:  € 10.17 "
331.0,Nebbiolo d'Alba Valmaggiore ,Sandrone Luciano,,,BOTTLE,2019.0,5100.0,,3,"purchase_price:  17.00 € , supplier: FW, retail_price:  34.22 € , glass_price:  € 8.50 "
332.0,Nebbiolo Langhe, San Biagio,,,BOTTLE,2018.0,4000.0,,8,"purchase_price:  11.80 € , supplier: WS, retail_price:  23.75 € , glass_price:  € 6.67 "
333.0,Barolo Vigna Sori Ginestra,Conterno Fantino,,,BOTTLE,2014.0,10800.0,,7,"purchase_price:  48.50 € , supplier: karner, retail_price:  97.63 € , glass_price:  € 18.00 "
334.0,Barolo Vigna Pressenda,Conterno Fantino,,,BOTTLE,2014.0,8400.0,,0,"purchase_price:  36.00 € , supplier: karner, retail_price:  72.47 € , glass_price:  € 14.00 "
335.0,Barolo Vigna del Gris,Conterno Fantino,,,BOTTLE,2014.0,9900.0,,3,"purchase_price:  48.45 € , supplier: karner, retail_price:  97.53 € , glass_price:  € 16.50 "
336.0,Barolo Vigna del Gris,Conterno Fantino,,,BOTTLE,2012.0,12000.0,,3,"purchase_price:  55.00 € , supplier: karner, retail_price:  110.72 € , glass_price:  € 20.00 "
337.0,Barolo Le Vigne,Sandrone Luciano,,,BOTTLE,2018.0,12400.0,,3,"purchase_price:  51.00 € , supplier: FW, retail_price:  102.66 € , glass_price:  € 20.67 "
338.0,Barolo Le Vigne,Sandrone Luciano,,,BOTTLE,2014.0,12500.0,,4,"purchase_price:  51.00 € , supplier: FW, retail_price:  102.66 € , glass_price:  € 20.83 "
339.0,Barolo Le Vigne,Sandrone Luciano,,,BOTTLE,,12600.0,,0,"purchase_price:  51.00 € , supplier: FW, retail_price:  102.66 € , glass_price:  € 21.00 "
340.0,Barolo Le Vigne,Sandrone Luciano,,,BOTTLE,2009.0,17400.0,,3,"purchase_price:  88.50 € , supplier: FW, retail_price:  178.15 € , glass_price:  € 29.00 "
341.0,Barolo Le Vigne,Sandrone Luciano,,,BOTTLE,2016.0,28000.0,,1,"purchase_price:  51.00 € , supplier: FW, retail_price:  102.66 € , glass_price:  € 46.67 "
342.0,Barolo Le Vigne s.e.p.,Sandrone Luciano,,,BOTTLE,2012.0,16000.0,,2,"purchase_price:  75.00 € , supplier: FW, retail_price:  150.98 € , glass_price:  € 26.67 "
343.0,Barolo Le Vigne s.e.p.,Sandrone Luciano,,,BOTTLE,2011.0,16100.0,,1,"purchase_price:  75.00 € , supplier: FW, retail_price:  150.98 € , glass_price:  € 26.83 "
343.0,Barolo Le Vigne sibi et paucis,Sandrone Luciano,,,BOTTLE,2007.0,19000.0,,4,"purchase_price:  81.00 € , supplier: FW, retail_price:  163.05 € , glass_price:  € 31.67 "
344.0,Barolo Aleste,Sandrone Luciano,,,BOTTLE,2014.0,12700.0,,5,"purchase_price:  59.00 € , supplier: FW, retail_price:  118.77 € , glass_price:  € 21.17 "
345.0,Barolo Aleste,Sandrone Luciano,,,BOTTLE,2018.0,12800.0,,3,"purchase_price:  59.00 € , supplier: FW, retail_price:  118.77 € , glass_price:  € 21.33 "
346.0,Barolo Cannubi Boschis sibi et paucis,Sandrone Luciano,,,BOTTLE,2009.0,18300.0,,1,"purchase_price:  75.00 € , supplier: FW, retail_price:  150.98 € , glass_price:  € 30.50 "
347.0,Barolo Marcenasco,Ratti Renato,,,BOTTLE,2018.0,6200.0,,5,"purchase_price:  28.00 € , supplier: FW, retail_price:  56.36 € , glass_price:  € 10.33 "
348.0,Barolo Falletto,Bruno Giacosa,,,BOTTLE,2012.0,22000.0,,6,"purchase_price:  110.00 € , supplier: Matma, retail_price:  221.43 € , glass_price:  € 36.67 "
349.0,Barolo Gattera,Mauro Veglio,,,BOTTLE,2018.0,6900.0,,17,"purchase_price:  33.00 € , supplier: Cuzziol, retail_price:  66.43 € , glass_price:  € 11.50 "
350.0,Barbera d´alba Cascina,Mauro Veglio,,,BOTTLE,2020.0,5600.0,,8,"purchase_price:  21.00 € , supplier: Cuzziol, retail_price:  42.27 € , glass_price:  € 9.33 "
350.0,Barolo Cannubi Boschis sibi et paucis Magnum,Sandrone Luciano,,,MAGNUM,2009.0,33600.0,,2,"purchase_price:  155.00 € , supplier: FW, retail_price:  312.02 € , glass_price:  € 56.00 "
351.0,Barbaresco Rabajà,Giuseppe Cortese,,,BOTTLE,2018.0,7200.0,,1,"purchase_price:  35.75 € , supplier: FW, retail_price:  71.96 € , glass_price:  € 12.00 "
352.0,Barbaresco Ovello,Produttori di Barbaresco,,,BOTTLE,2017.0,6200.0,,4,"purchase_price:  26.00 € , supplier: FW, retail_price:  52.34 € , glass_price:  € 10.33 "
353.0,Barbaresco Riserva Basarin BIO,Punset,,,BOTTLE,2015.0,6500.0,,7,"purchase_price:  28.90 € , supplier: WD, retail_price:  58.18 € , glass_price:  € 10.83 "
354.0,Chianti Classico,Isole e Olena,,,BOTTLE,2019.0,4200.0,,8,"purchase_price:  15.80 € , supplier: FW, retail_price:  31.81 € , glass_price:  € 7.00 "
355.0,Chianti Classico Riserva,Caparsa,,,BOTTLE,2017.0,5800.0,,4,"purchase_price:  23.00 € , supplier: Cuzziol, retail_price:  46.30 € , glass_price:  € 9.67 "
356.0,Chianti Classico ,Fontodi,,,BOTTLE,2020.0,5500.0,,12,"purchase_price:  22.90 € , supplier: karner, retail_price:  46.10 € , glass_price:  € 9.17 "
357.0,Chianti Classico Vigna del Sorbo,Fontodi,,,BOTTLE,2013.0,12100.0,,2,"purchase_price:  59.90 € , supplier: karner, retail_price:  120.58 € , glass_price:  € 20.17 "
358.0,Flaccianello,Fontodi,,,BOTTLE,2019.0,19500.0,,4,"purchase_price:  99.00 € , supplier: karner, retail_price:  199.29 € , glass_price:  € 32.50 "
359.0,Chianti Classico Castello Fonterutoli,Mazzei,,,BOTTLE,1999.0,9200.0,,1,"purchase_price:  40.00 € , supplier: Karner, retail_price:  80.52 € , glass_price:  € 15.33 "
360.0,Rosso di Montalcino,Tenuta Collosorbo,,,BOTTLE,2021.0,3900.0,,10,"purchase_price:  10.90 € , supplier: FW, retail_price:  21.94 € , glass_price:  € 6.50 "
361.0,Brunello di Montalcino,Tenuta Collosorbo,,,BOTTLE,2018.0,6100.0,,8,"purchase_price:  25.00 € , supplier: FW, retail_price:  50.33 € , glass_price:  € 10.17 "
362.0,Brunello di Montalcino,Tenuta Mastrojanni,,,BOTTLE,2016.0,8000.0,,6,"purchase_price:  37.80 € , supplier: FW, retail_price:  76.09 € , glass_price:  € 13.33 "
363.0,Brunello di Montalcino Cupano BIO,Tenuta Cupano ,,,BOTTLE,2012.0,13900.0,,2,"purchase_price:  67.20 € , supplier: WD, retail_price:  135.27 € , glass_price:  € 23.17 "
364.0,Flaccianello,Poggio di Sotto,,,BOTTLE,2016.0,24500.0,,2,"purchase_price:  134.60 € , supplier: Karner, retail_price:  270.95 € , glass_price:  € 40.83 "
366.0,Caiarossa,Caiarossa,,,BOTTLE,2016.0,8300.0,,1,"purchase_price:  28.00 € , supplier: Akos, retail_price:  56.36 € , glass_price:  € 13.83 "
367.0,Caiarossa,Caiarossa,,,BOTTLE,2019.0,8400.0,,12,"purchase_price:  34.00 € , supplier: Akos, retail_price:  68.44 € , glass_price:  € 14.00 "
367.0,Caiarossa,Caiarossa,,,BOTTLE,2012.0,8400.0,,13,"purchase_price:  28.00 € , supplier: Akos, retail_price:  56.36 € , glass_price:  € 14.00 "
368.0,Aria di Caiarossa,Caiarossa,,,BOTTLE,2013.0,5200.0,,9,"purchase_price:  15.00 € , supplier: Akos, retail_price:  30.20 € , glass_price:  € 8.67 "
369.0,Aria di Caiarossa,Caiarossa,,,BOTTLE,2019.0,5300.0,,12,"purchase_price:  16.00 € , supplier: Akos, retail_price:  32.21 € , glass_price:  € 8.83 "
369.0,Le Pergole Torte,Montevertine,,,BOTTLE,2020.0,26000.0,,5,"purchase_price:  85.00 € , supplier: FW, retail_price:  240.00 € , glass_price:  € 43.33 "
370.0,Montevertine,Montevertine,,,BOTTLE,2019.0,7800.0,,3,"purchase_price:  36.00 € , supplier: FW, retail_price:  72.47 € , glass_price:  € 13.00 "
370.2,La Massa,La Massa,,,BOTTLE,2019.0,4300.0,,4,"purchase_price:  13.97 € , supplier: Karner, retail_price:  28.12 € , glass_price:  € 7.17 "
372.0,Giorgio Primo,La Massa,,,BOTTLE,2019.0,15400.0,,3,"purchase_price:  80.08 € , supplier: Karner, retail_price:  161.20 € , glass_price:  € 25.67 "
371.0,"Brunello di Montalcino ""Le Lucere""",San Filippo,,,BOTTLE,2016.0,14500.0,,5,"purchase_price:  69.90 € , supplier: Mahatma, retail_price:  140.71 € , glass_price:  € 24.17 "
373.0,Insoglio del Cinghiale,Tenuta di Biserno,,,BOTTLE,2021.0,4500.0,,17,"purchase_price:  15.90 € , supplier: FW, retail_price:  32.01 € , glass_price:  € 7.50 "
374.0,Il Pino di Biserno,Tenuta di Biserno,,,BOTTLE,2019.0,6800.0,,5,"purchase_price:  28.45 € , supplier: Karner, retail_price:  57.27 € , glass_price:  € 11.33 "
375.0,Tignanello ,Antinori,,,BOTTLE,2018.0,15500.0,,3,"purchase_price:  64.68 € , supplier: Karner, retail_price:  130.20 € , glass_price:  € 25.83 "
376.0,Tignanello ,Antinori,,,BOTTLE,2019.0,16500.0,,4,"purchase_price:  79.95 € , supplier: Karner, retail_price:  160.94 € , glass_price:  € 27.50 "
377.0,Sassicaia,Tenuta San Guido,,,BOTTLE,2011.0,29000.0,,1,"purchase_price:  143.75 € , supplier: O, retail_price:  289.37 € , glass_price:  € 48.33 "
378.0,Sassicaia,Tenuta San Guido,,,BOTTLE,2012.0,29900.0,,2,"purchase_price:  143.75 € , supplier: O, retail_price:  289.37 € , glass_price:  € 49.83 "
379.0,Cabernet Franc,Duemani,,,BOTTLE,2018.0,18000.0,,3,"purchase_price:  84.00 € , supplier: WD, retail_price:  169.09 € , glass_price:  € 30.00 "
380.0,Barolo Cannubi Boschis ,Sandrone Luciano,,,BOTTLE,2007.0,31800.0,,4,"purchase_price:  161.00 € , supplier: Mahatma, retail_price:  324.09 € , glass_price:  € 53.00 "
381.0,Barolo Le Vigne,Sandrone Luciano,,,BOTTLE,2011.0,13500.0,,1,"purchase_price:  61.00 € , supplier: Mahatma, retail_price:  122.79 € , glass_price:  € 22.50 "
382.0,Vite talin,Sandrone Luciano,,,BOTTLE,2013.0,45000.0,,1,"purchase_price:  185.00 € , supplier: FW, retail_price:  372.41 € , glass_price:  € 75.00 "
383.0,Vite talin,Sandrone Luciano,,,BOTTLE,2016.0,44000.0,,2,"purchase_price:  185.00 € , supplier: FW, retail_price:  372.41 € , glass_price:  € 73.33 "
384.0,Masseto,Tenuta dell'Ornellaia,,,BOTTLE,2013.0,98000.0,,2,"purchase_price:  535.00 € , supplier: Mahatma, retail_price:  1,076.96 € , glass_price:  € 163.33 "
385.0,Concerto Fonterutoli,Mazzei,,,BOTTLE,2018.0,9400.0,,6,"purchase_price:  45.90 € , supplier: WD, retail_price:  92.40 € , glass_price:  € 15.67 "
386.0,Verruzzo,Monteverro,,,BOTTLE,2017.0,3800.0,,15,"purchase_price:  10.90 € , supplier: karner, retail_price:  21.94 € , glass_price:  € 6.33 "
387.0,Terra di monteverro,Monteverro,,,BOTTLE,2017.0,6500.0,,14,"purchase_price:  29.00 € , supplier: karner, retail_price:  58.38 € , glass_price:  € 10.83 "
389.0,Aglianico del Vulture Superiore - Fontanelle Riserva,Basilisco,,,BOTTLE,2013.0,4400.0,,4,"purchase_price:  15.00 € , supplier: Akos, retail_price:  30.20 € , glass_price:  € 7.33 "
390.0,Aglianico del Vulture Superiore - Fontanelle Riserva,Basilisco,,,BOTTLE,2015.0,4300.0,,3,"purchase_price:  15.00 € , supplier: Akos, retail_price:  30.20 € , glass_price:  € 7.17 "
391.0,Montepulciano Riserva,Castorani,,,BOTTLE,2017.0,5600.0,,6,"purchase_price:  17.30 € , supplier: WD, retail_price:  34.82 € , glass_price:  € 9.33 "
392.0,Rocce e fiori,Gianni Sinesi,,,BOTTLE,2018.0,5800.0,,7,"purchase_price:  22.90 € , supplier: WD, retail_price:  46.10 € , glass_price:  € 9.67 "
393.0, Primitivo di Manduria Dunico,Feline,,,BOTTLE,2018.0,5600.0,,-2,"purchase_price:  23.50 € , supplier: WD, retail_price:  47.31 € , glass_price:  € 9.33 "
393.0,Es ,Fino Gianfranco,,,BOTTLE,2021.0,9500.0,,7,"purchase_price:  46.50 € , supplier: WD, retail_price:  93.60 € , glass_price:  € 15.83 "
394.0,Tancredi,Donnafugata,,,BOTTLE,2018.0,6200.0,,1,"purchase_price:  26.64 € , supplier: O, retail_price:  53.63 € , glass_price:  € 10.33 "
395.0,Mille e una notte,Donnafugata,,,BOTTLE,2016.0,10200.0,,6,"purchase_price:  43.08 € , supplier: Karner, retail_price:  86.72 € , glass_price:  € 17.00 "
396.0,Zisola Doppiozeta Noto Rosso,Mazzei,,,BOTTLE,2016.0,5500.0,,1,"purchase_price:  19.90 € , supplier: WD, retail_price:  40.06 € , glass_price:  € 9.17 "
397.0,Nero D´Avola Bio,Caruso e M,,,BOTTLE,2020.0,3400.0,,17,"purchase_price:  8.90 € , supplier: WD, retail_price:  17.92 € , glass_price:  € 5.67 "
398.0,Etna Rosso - Calderara Sottana,Tenuta delle Terre Nere,,,BOTTLE,2015.0,7900.0,,-1,"purchase_price:  33.50 € , supplier: Akos, retail_price:  67.44 € , glass_price:  € 13.17 "
399.0,Etna Rosso - Calderara Sottana,Tenuta delle Terre Nere,,,BOTTLE,2016.0,7900.0,,0,"purchase_price:  33.50 € , supplier: Akos, retail_price:  67.44 € , glass_price:  € 13.17 "
400.0,Etna Rosso - Calderara Sottana,Tenuta delle Terre Nere,,,BOTTLE,2020.0,9100.0,,5,"purchase_price:  42.50 € , supplier: Akos, retail_price:  85.55 € , glass_price:  € 15.17 "
401.0,Etna Rosso - Prephylloxera,Tenuta delle Terre Nere,,,BOTTLE,2017.0,11300.0,,5,"purchase_price:  57.50 € , supplier: Akos, retail_price:  115.75 € , glass_price:  € 18.83 "
402.0,Etna Rosso - Santo Spirito,Tenuta delle Terre Nere,,,BOTTLE,2017.0,6400.0,,0,"purchase_price:  27.50 € , supplier: Akos, retail_price:  55.36 € , glass_price:  € 10.67 "
403.0,"Etna Rosso - Feudo di Mezzo ""santo spirito""",Tenuta delle Terre Nere,,,BOTTLE,2017.0,6300.0,,1,"purchase_price:  27.50 € , supplier: Akos, retail_price:  55.36 € , glass_price:  € 10.50 "
404.0,"Etna Rosso - Feudo di Mezzo ""Moganazzi""",Tenuta delle Terre Nere,,,BOTTLE,2018.0,7100.0,,0,"purchase_price:  34.75 € , supplier: Akos, retail_price:  69.95 € , glass_price: nan"
