ok,external_id,type,name,winery_name,storage_area,size,vintage,price_eur,price,quantity,info,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
TRUE,534,RED,BAROLO LE ROCCHE DI CASTIGLIONE,VIETTI,,BOTTLE,2018,240,24000,0,,,Barolo Rocche di Castiglione,Vietti,wine_01gzr4kt7rqj4k2fertbs82g1y,,48.69659
TRUE,535,RED,BAROLO MONVIGLIERO,VIETTI,,BOTTLE,2019,280,28000,0,,,Barolo Monvigliero,Vietti,wine_01gzr4kt7rj5cr0yb5mrzshzt7,,43.704548
TRUE,536,RED,BAROLO RISERVA VILLERO,VIETTI,,BOTTLE,2012,430,43000,0,,,Barolo Riserva Villero,Vietti,wine_01gzr4kt7rfxxdhhr6mb1kpkk8,,45.53355
FALSE,537,RED,BAROLO VECCHIE VITI,ROCCHE VIBERTI,,BOTTLE,2018,90,9000,0,,,Barolo,Eraldo Viberti,wine_01h0my5sf5gpr7xa4gvsd5331d,,27.223242
TRUE,538,RED,BAROLO LE ROCCHE DEL FALLETTO RISERVA E.R.,BRUNO GIACOSA,,BOTTLE,2014,510,51000,0,,,Falletto Barolo Le Rocche del Falletto Riserva,Bruno Giacosa,wine_01h0my5t3t6h3wdxhfs6e58096,,57.82882
TRUE,539,RED,BAROLO LE ROCCHE DEL FALLETTO RISERVA E.R.,BRUNO GIACOSA,,BOTTLE,2016,780,78000,0,,,Falletto Barolo Le Rocche del Falletto Riserva,Bruno Giacosa,wine_01h0my5t3t6h3wdxhfs6e58096,,57.82882
TRUE,540,RED,BAROLO LE ROCCHE DEL FALLETTO RISERVA E.R.,BRUNO GIACOSA,,MAGNUM,2016,1700,170000,0,,,Falletto Barolo Le Rocche del Falletto Riserva,Bruno Giacosa,wine_01h0my5t3t6h3wdxhfs6e58096,,57.82882
TRUE,541,RED,BAROLO,BRUNO GIACOSA,,BOTTLE,2016,260,26000,0,,,Barolo,Bruno Giacosa,wine_01h0my5t3tsvckfc82dvphp0wd,,39.22953
TRUE,541,RED,BAROLO,BRUNO GIACOSA,,BOTTLE,2020,260,26000,0,,,Barolo,Bruno Giacosa,wine_01h0my5t3tsvckfc82dvphp0wd,,39.22953
TRUE,542,RED,BAROLO FALLETTO,BRUNO GIACOSA,,BOTTLE,2016,320,32000,0,,,Falletto Barolo,Bruno Giacosa,wine_01h0my5sf0kx7ckz2qer388khx,,50.355083
TRUE,542,RED,BAROLO FALLETTO,BRUNO GIACOSA,,BOTTLE,2019,320,32000,0,,,Falletto Barolo,Bruno Giacosa,wine_01h0my5sf0kx7ckz2qer388khx,,50.355083
TRUE,542,RED,BAROLO FALLETTO,BRUNO GIACOSA,,BOTTLE,2020,320,32000,0,,,Falletto Barolo,Bruno Giacosa,wine_01h0my5sf0kx7ckz2qer388khx,,50.355083
TRUE,543,RED,BAROLO FALLETTO VIGNA LE ROCCHE,BRUNO GIACOSA,,BOTTLE,2019,360,36000,0,,,Falletto Barolo Le Rocche del Falletto,Bruno Giacosa,wine_01h0my5re3rts4yykb3najatx0,,55.33015
TRUE,544,RED,BAROLO FALLETTO VIGNA LE ROCCHE,BRUNO GIACOSA,,BOTTLE,2015,0,0,0,,,Falletto Barolo Le Rocche del Falletto,Bruno Giacosa,wine_01h0my5re3rts4yykb3najatx0,,55.33015
TRUE,545,RED,BAROLO,REVA,,BOTTLE,2017,75,7500,0,,,Barolo,Réva,wine_01h0my5sf125hj0bgamgb4v5xd,,28.22202
TRUE,546,RED,BAROLO,CRISSANTE ALESSANDRIA,,BOTTLE,2019,90,9000,0,,,Barolo,Crissante Alessandria,wine_01hfxnejvyarwk68n4r68pgzyf,,48.522835
TRUE,547,RED,BAROLO,CRISSANTE ALESSANDRIA,,MAGNUM,2019,200,20000,0,,,Barolo,Crissante Alessandria,wine_01hfxnejvyarwk68n4r68pgzyf,,48.522835
TRUE,548,RED,BAROLO,TREDIBERRI,,BOTTLE,2018,80,8000,0,,,Barolo,Trediberri,wine_01h0my5seyrqektavb3gyamfhq,,36.18727
TRUE,549,RED,BAROLO ANNUNZIATA RISERVA,CAV. ACCOMASSO,,BOTTLE,2016,420,42000,0,,,Annunziata Barolo Riserva,Lorenzo Accomasso,wine_01gzr4kt5ep30rpzt7e6f7dxab,,43.151154
TRUE,550,RED,BAROLO CONTEISA,GAJA,,BOTTLE,2019,320,32000,0,,,Conteisa Barolo,Gaja,wine_01gzr4ksppcr6xzdrpj8vew8tg,,38.746307
FALSE,551,RED,BAROLO RIS. VIGNA BUSSIA PIANPOLVERE SOPRANO,PIANPOLVERE SOPRANO,,BOTTLE,2010,290,29000,0,,,Bussia Barolo,Pianpolvere Soprano,wine_01gzr4kt6w1hbh7t7k0wkgswkk,,59.739437
FALSE,552,RED,BAROLO RIS. VIGNA BUSSIA PIANPOLVERE SOPRANO,docg Barolo,,MAGNUM,2010,630,63000,0,,,Bussia Barolo,Terre del Barolo,wine_01h0my5sg5h0jxmcqvf4f2gbvr,,30.257622
FALSE,553,RED,BAROLO RIS. VIGNA BUSSIA PIANPOLVERE SOPRANO,docg Barolo,,JEROBOAM,2010,1500,150000,0,,,Bussia Barolo,Terre del Barolo,wine_01h0my5sg5h0jxmcqvf4f2gbvr,,30.257622
TRUE,554,RED,BAROLO ARIONE,GIACOMO CONTERNO,,BOTTLE,2016,260,26000,0,,,Barolo Arione,Giacomo Conterno,wine_01gzr4kt6x0gxw2pcv1ns9ctdb,,49.770515
TRUE,554,RED,BAROLO ARIONE,GIACOMO CONTERNO,,BOTTLE,2017,260,26000,0,,,Barolo Arione,Giacomo Conterno,wine_01gzr4kt6x0gxw2pcv1ns9ctdb,,49.770515
TRUE,554,RED,BAROLO ARIONE,GIACOMO CONTERNO,,BOTTLE,2018,260,26000,0,,,Barolo Arione,Giacomo Conterno,wine_01gzr4kt6x0gxw2pcv1ns9ctdb,,49.770515
TRUE,555,RED,BAROLO ARIONE,GIACOMO CONTERNO,,MAGNUM,2015,540,54000,0,,,Barolo Arione,Giacomo Conterno,wine_01gzr4kt6x0gxw2pcv1ns9ctdb,,49.770515
TRUE,555,RED,BAROLO ARIONE,GIACOMO CONTERNO,,MAGNUM,2017,540,54000,0,,,Barolo Arione,Giacomo Conterno,wine_01gzr4kt6x0gxw2pcv1ns9ctdb,,49.770515
TRUE,556,RED,BAROLO FRANCIA,GIACOMO CONTERNO,,BOTTLE,2016,280,28000,0,,,Barolo Cascina Francia,Giacomo Conterno,wine_01gzr4kt6xmh9qqa6wb2vpzvkp,,46.53543
TRUE,556,RED,BAROLO FRANCIA,GIACOMO CONTERNO,,BOTTLE,2017,280,28000,0,,,Barolo Cascina Francia,Giacomo Conterno,wine_01gzr4kt6xmh9qqa6wb2vpzvkp,,46.53543
TRUE,556,RED,BAROLO FRANCIA,GIACOMO CONTERNO,,BOTTLE,2018,280,28000,0,,,Barolo Cascina Francia,Giacomo Conterno,wine_01gzr4kt6xmh9qqa6wb2vpzvkp,,46.53543
TRUE,557,RED,BAROLO FRANCIA,GIACOMO CONTERNO,,MAGNUM,2016,730,73000,0,,,Barolo Cascina Francia,Giacomo Conterno,wine_01gzr4kt6xmh9qqa6wb2vpzvkp,,46.53543
TRUE,558,RED,BAROLO CERRETTA,GIACOMO CONTERNO,,BOTTLE,2015,320,32000,0,,,Barolo Cerretta,Giacomo Conterno,wine_01gzr4kt6x51q4w7zb2qqpsrey,,51.466133
TRUE,558,RED,BAROLO CERRETTA,GIACOMO CONTERNO,,BOTTLE,2018,320,32000,0,,,Barolo Cerretta,Giacomo Conterno,wine_01gzr4kt6x51q4w7zb2qqpsrey,,51.466133
TRUE,559,RED,BAROLO CERRETTA,GIACOMO CONTERNO,,BOTTLE,2016,350,35000,0,,,Barolo Cerretta,Giacomo Conterno,wine_01gzr4kt6x51q4w7zb2qqpsrey,,51.466133
TRUE,559,RED,BAROLO CERRETTA,GIACOMO CONTERNO,,BOTTLE,2019,350,35000,0,,,Barolo Cerretta,Giacomo Conterno,wine_01gzr4kt6x51q4w7zb2qqpsrey,,51.466133
TRUE,560,RED,BAROLO CERRETTA,GIACOMO CONTERNO,,MAGNUM,2018,660,66000,0,,,Barolo Cerretta,Giacomo Conterno,wine_01gzr4kt6x51q4w7zb2qqpsrey,,51.466133
TRUE,560,RED,BAROLO CERRETTA,GIACOMO CONTERNO,,MAGNUM,2019,660,66000,0,,,Barolo Cerretta,Giacomo Conterno,wine_01gzr4kt6x51q4w7zb2qqpsrey,,51.466133
TRUE,561,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,BOTTLE,2010,2000,200000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,562,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,MAGNUM,2010,4200,420000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,563,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,JEROBOAM,2010,8800,880000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,564,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,BOTTLE,2013,1380,138000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,564,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,BOTTLE,2014,1380,138000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,565,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,MAGNUM,2013,2900,290000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,565,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,MAGNUM,2014,2900,290000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,566,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,JEROBOAM,2013,6000,600000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,566,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,JEROBOAM,2014,6000,600000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,567,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,BOTTLE,2015,1500,150000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,568,RED,BAROLO RISERVA MONFORTINO,GIACOMO CONTERNO,,MAGNUM,2015,3200,320000,0,,,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,,55.657196
TRUE,569,RED,BAROLO,MASSOLINO,,BOTTLE,2018,80,8000,0,,,Barolo,Massolino,wine_01gzr4ksg1y065j77e42zysr9d,,34.616665
TRUE,570,RED,BAROLO RISERVA VIGNA RIONDA,MASSOLINO,,BOTTLE,2016,290,29000,0,,,Barolo Riserva Vigna Rionda,Massolino,wine_01gzr4ksg1d9p9wspfm7cy9nws,,49.85186
TRUE,571,RED,BAROLO BUSSIA,ALDO CONTERNO,,BOTTLE,2019,140,14000,0,,,Barolo Bussia,Aldo Conterno,wine_01gzr4kt6xe3rp062s7tdk2s8f,,48.845108
TRUE,572,RED,BAROLO BUSSIA VIGNA COLONNELLO,ALDO CONTERNO,,BOTTLE,2019,190,19000,0,,,Barolo Bussia Colonnello,Aldo Conterno,wine_01gzr4kt6xh811n9e30392yn02,,58.209118
TRUE,573,RED,BAROLO BUSSIA VIGNA ROMIRASCO,ALDO CONTERNO,,BOTTLE,2017,280,28000,0,,,Barolo Bussia Romirasco,Aldo Conterno,wine_01gzr4kt6xpdq3mb2vnmd3s31z,,59.590828
TRUE,574,RED,BAROLO GRANBUSSIA,ALDO CONTERNO,,BOTTLE,2013,720,72000,0,,,Barolo Riserva Granbussia,Aldo Conterno,wine_01gzr4kt6x8c6dwz8dg1z4bm9z,,50.417282
FALSE,575,RED,ES PRIMITIVO DI MANDURIA,GIANFRANCO FINO,,BOTTLE,2021,110,11000,0,,,Se Primitivo di Manduria,Gianfranco Fino,wine_01gzr4kthbdtt267b62c61jzjq,,46.23555
TRUE,576,RED,JO NEGROAMARO,GIANFRANCO FINO,,BOTTLE,2020,110,11000,0,,,Jo Negroamaro Salento,Gianfranco Fino,wine_01gzr4kthbgarrg0k1c68vct6c,,48.038803
TRUE,577,RED,GHIRARDA CARA ‘GONARE BARBAGIA ROSSO,TEULARJU,,BOTTLE,2019,70,7000,0,,,Ghirada Cara Gonare Barbagia Rosso,Teularju,wine_01h0my5sczfm88bcn3vh271fq6,,60.88443
TRUE,578,RED,ROCCA RUBIA,SANTADI,,BOTTLE,2020,0,0,0,,,Rocca Rubia Carignano del Sulcis,Santadi,wine_01hyn6fv0xhary0spszesxapvt,,39.248093
TRUE,579,RED,TENORES ROSSO,DETTORI,,BOTTLE,2013,85,8500,0,,,Tenores Badde Nigolosu,Tenute Dettori,wine_01h0qsxmw5wj56ttcr5hja393p,,29.44656
TRUE,580,RED,TERRE BRUNE,SANTADI,,BOTTLE,2019,0,0,0,,,Terre Brune Carignano,Santadi,wine_01gzr4ktjm8dkrt75756qxtjj0,,40.28206
TRUE,581,RED,TERRE BRUNE,SANTADI,,MAGNUM,2018,0,0,0,,,Terre Brune Carignano,Santadi,wine_01gzr4ktjm8dkrt75756qxtjj0,,40.28206
TRUE,582,RED,TURRIGA,ARGIOLAS,,BOTTLE,2019,130,13000,0,,,Turriga Isola dei Nuraghi,Argiolas,wine_01gzr4ksrwyrtxrwcmh0h2ma30,,31.41541
TRUE,583,RED,TURRIGA,ARGIOLAS,,MAGNUM,2019,260,26000,0,,,Turriga Isola dei Nuraghi,Argiolas,wine_01gzr4ksrwyrtxrwcmh0h2ma30,,31.41541
FALSE,585,RED,CONTRADA C,PASSOPISCIARO,,BOTTLE,2018,90,9000,0,,,Contrada Guardiola,Passopisciaro,wine_01hawwcwyjqxpss84jr3576b17,,39.627014
TRUE,586,RED,ETNA ROSSO MUNJEBEL ''CLASSICO'',FRANK CORNELLISSEN,,BOTTLE,2022,0,0,0,,,MunJebel Rosso,Frank Cornelissen,wine_01h0qzm1bwdqt9nfpb5qxwyvps,,48.602234
TRUE,587,RED,ETNA ROSSO MUNJEBEL ''VA'' VIGNE ALTE,FRANK CORNELLISSEN,,BOTTLE,2020,0,0,0,,,MunJebel VA (Vigne Alte) Rosso,Frank Cornelissen,wine_01h0qzm1c2rhybrnf56sza84c3,,60.345154
TRUE,588,RED,ETNA ROSSO,BENANTI,,BOTTLE,2018,45,4500,0,,,Etna Rosso,Benanti,wine_01gzr4kthqzr4a6760mjm39x0h,,35.784836
TRUE,590,RED,NERO D'AVOLA VRUCARA,FEUDO MONTONI,,BOTTLE,2017,60,6000,0,,,Vrucara Nero d'Avola,Feudo Montoni,wine_01h0qzm164mstmytk3786fpexd,,57.834713
TRUE,591,RED,NERO D'AVOLA VRUCARA,FEUDO MONTONI,,MAGNUM,2010,160,16000,0,,,Vrucara Nero d'Avola,Feudo Montoni,wine_01h0qzm164mstmytk3786fpexd,,57.834713
TRUE,592,RED,TANCREDI DOLCE&GABBANA,DONNAFUGATA,,BOTTLE,2019,60,6000,0,,,Tancredi Edizione Limitata Dolce & Gabbana,Donnafugata,wine_01gzr4ktjm7zs3xmrc0qwvps5n,,45.130737
TRUE,593,RED,CAMARTINA,QUERCIABELLA,,BOTTLE,2017,140,14000,0,,,Toscana Camartina,Querciabella,wine_01h0qsxnbdcmkskes5qrt5b1hp,,39.05536
TRUE,594,RED,COEVO,CECCHI,,MAGNUM,2015,190,19000,0,,,Coevo Toscana,Cecchi,wine_01h0qsxn1cfxvh7ytrmz9gp2qk,,35.663525
TRUE,594,RED,COEVO,CECCHI,,MAGNUM,2011,190,19000,0,,,Coevo Toscana,Cecchi,wine_01h0qsxn1cfxvh7ytrmz9gp2qk,,35.663525
TRUE,595,RED,IL BRUCIATO,MARCHESI ANTINORI,,BOTTLE,2022,65,6500,0,,,Tenuta Guado al Tasso Il Bruciato Bolgheri,Antinori,wine_01gzr4ksd12q2hmw4ae4sbrw25,,34.01789
TRUE,596,RED,IL BRUCIATO,MARCHESI ANTINORI,,MAGNUM,2021,130,13000,0,,,Tenuta Guado al Tasso Il Bruciato Bolgheri,Antinori,wine_01gzr4ksd12q2hmw4ae4sbrw25,,34.01789
FALSE,597,RED,MONTESODI,FRESCOBALDI,,BOTTLE,2015,75,7500,0,,,Montesodi Jorinde Voigt,Frescobaldi,wine_01gzr4ksh5qdj4072pefp8g3hr,,35.466885
TRUE,599,RED,PETRA,PETRA WINES,,BOTTLE,2020,90,9000,0,,,Petra,Petra,wine_01gzr4kt853ehafk26j3my2hfe,,31.842129
TRUE,600,RED,CHIANTI CLASSICO BIO TERRAZZE SAN LEONINO,FONTODI,,BOTTLE,2019,100,10000,0,Bio,,Terrazze San Leolino Gran Selezione Chianti Classico,Fontodi,wine_01gzr4kt8080avd8m0x6ta2hpz,,50.4679
TRUE,601,RED,CHIANTI CLASSICO VIGNA DEL SORBO,FONTODI,,BOTTLE,2018,130,13000,0,,,Chianti Classico Riserva Vigna del Sorbo,Fontodi,wine_01hfv46xjep6nfh54zemwmhwq6,,49.105953
TRUE,602,RED,CHIANTI CLASSICO CASTELLO DI AMA VIGNETO LA CASUCCIA,CASTELLO DI AMA,,BOTTLE,2019,230,23000,0,,,Vigneto La Casuccia Chianti Classico Gran Selezione,Castello di Ama,wine_01gzr4kss5r52yc8xcfn7xh7qj,,47.80388
TRUE,603,RED,CHIANTI CLASSICO CASTELLO DI AMA SAN LORENZO,CASTELLO DI AMA,,BOTTLE,2019,70,7000,0,,,Chianti Classico Vigneto Gran Selezione San Lorenzo,Castello di Ama,wine_01gzr4ksny6gja7fn0tpxa4jdv,,44.143322
TRUE,604,RED,CHIANTI CLASSICO,CASTELLARE DI CASTELLINA,,BOTTLE,2020,40,4000,0,,,Chianti Classico,Castellare,wine_01gzr4kss06zwcsc4b3znqxgds,,34.671097
TRUE,605,RED,CHIANTI CLASSICO,CASTELLARE DI CASTELLINA,,MAGNUM,2020,80,8000,0,,,Chianti Classico,Castellare,wine_01gzr4kss06zwcsc4b3znqxgds,,34.671097
TRUE,606,RED,I SODI DI SAN NICCOLO',CASTELLARE DI CASTELLINA,,BOTTLE,2017,150,15000,0,,,Toscana I Sodi di San Niccolo,Castellare,wine_01gzr4ksny2hxt8mx9sfhqn7vs,,48.36022
TRUE,607,RED,FLACCIANELLO DELLA PIEVE BIO,FONTODI,,MAGNUM,2019,0,0,0,,,Flaccianello della Pieve,Fontodi,wine_01gzr4kt80aqyvxbtdggywpefb,,55.65718
TRUE,608,RED,FLACCIANELLO DELLA PIEVE BIO,FONTODI,,BOTTLE,2018,220,22000,0,,,Flaccianello della Pieve,Fontodi,wine_01gzr4kt80aqyvxbtdggywpefb,,55.65718
TRUE,608,RED,FLACCIANELLO DELLA PIEVE BIO,FONTODI,,BOTTLE,2019,220,22000,0,,,Flaccianello della Pieve,Fontodi,wine_01gzr4kt80aqyvxbtdggywpefb,,55.65718
TRUE,609,RED,L'APPARITA,CASTELLO DI AMA,,BOTTLE,2019,290,29000,0,,,L'Apparita,Castello di Ama,wine_01gzr4ksd960sygzpm3fmahghh,,46.429996
TRUE,610,RED,BISERNO,TENUTA DI BISERNO,,BOTTLE,2019,170,17000,0,,,Il Pino di Biserno,Biserno,wine_01gzr4ktfgp9e2x9h8da6w61wy,,38.08617
TRUE,611,RED,LE PERGOLE TORTE,MONTEVERTINE,,BOTTLE,2018,360,36000,0,,,Le Pergole Torte,Montevertine,wine_01gzr4kt10z3t0bvez32dtgmbb,,46.32077
TRUE,611,RED,LE PERGOLE TORTE,MONTEVERTINE,,BOTTLE,2019,360,36000,0,,,Le Pergole Torte,Montevertine,wine_01gzr4kt10z3t0bvez32dtgmbb,,46.32077
TRUE,612,RED,LE PERGOLE TORTE,MONTEVERTINE,,BOTTLE,2020,290,29000,0,,,Le Pergole Torte,Montevertine,wine_01gzr4kt10z3t0bvez32dtgmbb,,46.32077
TRUE,613,RED,LE PERGOLE TORTE,MONTEVERTINE,,MAGNUM,2016,1200,120000,0,,,Le Pergole Torte,Montevertine,wine_01gzr4kt10z3t0bvez32dtgmbb,,46.32077
TRUE,614,RED,LE PERGOLE TORTE,MONTEVERTINE,,MAGNUM,2019,1000,100000,0,,,Le Pergole Torte,Montevertine,wine_01gzr4kt10z3t0bvez32dtgmbb,,46.32077
TRUE,615,RED,LUCE,TENUTA LUCE FRESCOBALDI,,BOTTLE,2020,220,22000,0,,,Luce,Tenuta Luce,wine_01h0my5rm9jp96emkssr3n64wy,,35.536583
TRUE,616,RED,LUCE,TENUTA LUCE FRESCOBALDI,,MAGNUM,2020,0,0,0,,,Luce,Tenuta Luce,wine_01h0my5rm9jp96emkssr3n64wy,,35.536583
TRUE,617,RED,LUCE,TENUTA LUCE FRESCOBALDI,,BOTTLE,2013,460,46000,0,,,Luce,Tenuta Luce,wine_01h0my5rm9jp96emkssr3n64wy,,35.536583
TRUE,618,RED,LUCE,TENUTA LUCE FRESCOBALDI,,BOTTLE,2009,520,52000,0,,,Luce,Tenuta Luce,wine_01h0my5rm9jp96emkssr3n64wy,,35.536583
TRUE,619,RED,LUX VITIS,TENUTA LUCE FRESCOBALDI,,BOTTLE,2020,0,0,0,,,Lux Vitis,Tenuta Luce,wine_01h0qsxmw209dh7a4h3dj5hvn5,,42.685665
TRUE,620,RED,LUCENTE,TENUTA LUCE FRESCOBALDI,,MAGNUM,2021,0,0,0,,,Lucente,Tenuta Luce,wine_01h0my5rm9t1289514mmb8xrf1,,38.68532
TRUE,621,RED,SOLAIA,MARCHESI ANTINORI,,BOTTLE,2019,0,0,0,,,Tenuta Tignanello 'Solaia',Antinori,wine_01gzr4ksd3d7r1nat6d0mmwhhg,,33.06315
TRUE,622,RED,SOLAIA,MARCHESI ANTINORI,,BOTTLE,2020,0,0,0,,,Tenuta Tignanello 'Solaia',Antinori,wine_01gzr4ksd3d7r1nat6d0mmwhhg,,33.06315
TRUE,623,RED,SOLAIA,MARCHESI ANTINORI,,JEROBOAM,2015,2400,240000,0,,,Tenuta Tignanello 'Solaia',Antinori,wine_01gzr4ksd3d7r1nat6d0mmwhhg,,33.06315
FALSE,624,WHITE,TENUTA DI TRINORO,TENUTA DI TRINORO,,BOTTLE,2019,480,48000,0,,,Bianco di Trinoro,Tenuta di Trinoro,wine_01gzr4kt81tmc3ctvxqtct4x2m,,47.686775
TRUE,625,RED,TIGNANELLO,MARCHESI ANTINORI,,BOTTLE,1998,0,0,0,,,Tignanello,Antinori,wine_01gzr4ksswn8cnrh7jb8qff1wy,,38.30317
TRUE,626,RED,TIGNANELLO,MARCHESI ANTINORI,,BOTTLE,2016,330,33000,0,,,Tignanello,Antinori,wine_01gzr4ksswn8cnrh7jb8qff1wy,,38.30317
TRUE,627,RED,TIGNANELLO,MARCHESI ANTINORI,,BOTTLE,2018,200,20000,0,,,Tignanello,Antinori,wine_01gzr4ksswn8cnrh7jb8qff1wy,,38.30317
TRUE,627,RED,TIGNANELLO,MARCHESI ANTINORI,,BOTTLE,2020,200,20000,0,,,Tignanello,Antinori,wine_01gzr4ksswn8cnrh7jb8qff1wy,,38.30317
TRUE,628,RED,TIGNANELLO,MARCHESI ANTINORI,,MAGNUM,2019,510,51000,0,,,Tignanello,Antinori,wine_01gzr4ksswn8cnrh7jb8qff1wy,,38.30317
TRUE,628,RED,TIGNANELLO,MARCHESI ANTINORI,,MAGNUM,2020,510,51000,0,,,Tignanello,Antinori,wine_01gzr4ksswn8cnrh7jb8qff1wy,,38.30317
TRUE,629,RED,TIGNANELLO,MARCHESI ANTINORI,,JEROBOAM,2018,1150,115000,0,,,Tignanello,Antinori,wine_01gzr4ksswn8cnrh7jb8qff1wy,,38.30317
TRUE,629,RED,TIGNANELLO,MARCHESI ANTINORI,,JEROBOAM,2019,1150,115000,0,,,Tignanello,Antinori,wine_01gzr4ksswn8cnrh7jb8qff1wy,,38.30317
TRUE,630,RED,BRUNELLO DI MONTALCINO RISERVA,BIONDI SANTI,,BOTTLE,2010,780,78000,0,,,Brunello di Montalcino Riserva,Biondi-Santi,wine_01gzr4ksd9rdtvnd5fjvjwac8b,,47.95387
TRUE,631,RED,BRUNELLO DI MONTALCINO RISERVA,BIONDI SANTI,,BOTTLE,2012,0,0,0,,,Brunello di Montalcino Riserva,Biondi-Santi,wine_01gzr4ksd9rdtvnd5fjvjwac8b,,47.95387
TRUE,632,RED,BRUNELLO DI MONTALCINO RISERVA,BIONDI SANTI,,BOTTLE,2015,0,0,0,,,Brunello di Montalcino Riserva,Biondi-Santi,wine_01gzr4ksd9rdtvnd5fjvjwac8b,,47.95387
TRUE,633,RED,BRUNELLO DI MONTALCINO,VAL DI SUGA,,MAGNUM,2016,0,0,0,,,Brunello di Montalcino,Val di Suga,wine_01gzr4ktff2k9dm5jfszkq1y2y,,49.08145
TRUE,634,RED,BRUNELLO DI MONTALCINO,PARADISO DI MANFREDI,,BOTTLE,2012,190,19000,0,,,Brunello di Montalcino,Il Paradiso di Manfredi,wine_01h0f3cmcsahzfkv8pft8yj3hh,,43.576088
TRUE,634,RED,BRUNELLO DI MONTALCINO,PARADISO DI MANFREDI,,BOTTLE,2013,190,19000,0,,,Brunello di Montalcino,Il Paradiso di Manfredi,wine_01h0f3cmcsahzfkv8pft8yj3hh,,43.576088
TRUE,635,RED,BRUNELLO DI MONTALCINO CASTELGIOCONDO,FRESCOBALDI,,MAGNUM,2018,0,0,0,,,CastelGiocondo Brunello di Montalcino,Frescobaldi,wine_01hygmc83nked2r19hp8dz8kmx,,49.33947
TRUE,636,RED,BRUNELLO DI MONTALCINO,POGGIO DI SOTTO,,BOTTLE,2016,310,31000,0,,,Brunello di Montalcino,Poggio di Sotto,wine_01h0f3cmcrqwm76qr0hvpr258p,,45.285744
TRUE,637,RED,BRUNELLO DI MONTALCINO RISERVA,POGGIO DI SOTTO,,BOTTLE,2016,550,55000,0,,,Brunello di Montalcino Riserva,Poggio di Sotto,wine_01h0f3cmcs1jdc5sdvfensx9t2,,46.878265
TRUE,638,RED,BRUNELLO DI MONTALCINO LUCE,TENUTA LUCE MONTALCINO,,BOTTLE,2016,250,25000,0,,,Luce Brunello di Montalcino,Tenuta Luce,wine_01h0f3cmcq8trqgcg35yx9h0q2,,45.815872
TRUE,639,RED,BRUNELLO DI MONTALCINO TENUTA NUOVA,CASANOVA DI NERI,,BOTTLE,2013,250,25000,0,,,Tenuta Nuova Brunello di Montalcino,Casanova di Neri,wine_01gzr4ktfgsnd47xs02ye7gr6g,,59.348415
TRUE,639,RED,BRUNELLO DI MONTALCINO TENUTA NUOVA,CASANOVA DI NERI,,BOTTLE,2016,250,25000,0,,,Tenuta Nuova Brunello di Montalcino,Casanova di Neri,wine_01gzr4ktfgsnd47xs02ye7gr6g,,59.348415
TRUE,639,RED,BRUNELLO DI MONTALCINO TENUTA NUOVA,CASANOVA DI NERI,,BOTTLE,2017,250,25000,0,,,Tenuta Nuova Brunello di Montalcino,Casanova di Neri,wine_01gzr4ktfgsnd47xs02ye7gr6g,,59.348415
