ok,external_id,type,name,winery_name,area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score,,
TRUE,,RED,FLACCIANELLO Fontodi Colli Toscana Centrale IGT,FLACCIANELLO Fontodi Colli Toscana Centrale IGT,,BOTTLE,2019,160,SANGIOVESE,,SANGIOVESE http://www.fontodi.com/assets/flaccianello_fontodi.pdf,Flaccianello della Pieve,Fontodi,wine_01gzr4kt80aqyvxbtdggywpefb,,42.313747,,
TRUE,,RED,CA’ MARCANDA PROMIS Gaja Toscana IGT,CA’ MARCANDA PROMIS Gaja Toscana IGT,,BOTTLE,2020,65,"MERLOT, SIRAH, SANGIOVESE | 1 - 2015",,"MERLOT, SIRAH, SANGIOVESE | 1 - 2015 https://www.callmewine.com/promis-ca-marcanda-gaja-2020-P38593.htm",Ca''Marcanda Promis Toscana,Gaja,wine_01gzr4ksppn690gyrw6gf5w9kn,1736416,51.696415,,
TRUE,,RED,CA'MARCANDA Gaja Bolgheri DOC,CA'MARCANDA Gaja Bolgheri DOC,,BOTTLE,2018,220,"CABERNET SAUVIGNON, CABERNET FRANC",,"CABERNET SAUVIGNON, CABERNET FRANC https://www.callmewine.com/bolgheri-rosso-ca-marcanda-gaja-2019-P39104.htm?gclid=CjwKCAjwrNmWBhA4EiwAHbjEQHyZ6l44PkmavjzG-3-6EcGawm1K6W_tllGXhaK338pS3-Pii0y1HBoC9G8QAvD_BwE",Ca''Marcanda Bolgheri,Gaja,wine_01gzr4kspp4p0rmdx7xagx6347,1724156,30.757048,,
TRUE,,RED,TIGNANELLO Marchesi Antinori Toscana IGT,TIGNANELLO Marchesi Antinori Toscana IGT,,BOTTLE,2018,135,"SANGIOVESE, CAB. SAUVIGNON, CAB. FRANC",,"SANGIOVESE, CAB. SAUVIGNON, CAB. FRANC https://www.antinori.it/it/vino/tignanello/?wineyear=2018&ajax=1&lang=it_IT&gen_pdf=1",Tenuta Tignanello ''Marchese Antinori'' Chianti Classico Riserva,Antinori,wine_01gzr4ksswr9v65baxv0r8awmd,1654,40.38118,,
TRUE,,RED,TIGNANELLO Marchesi Antinori Toscana IGT,TIGNANELLO Marchesi Antinori Toscana IGT,,BOTTLE,2009,190,"SANGIOVESE, CAB. SAUVIGNON, CAB. FRANC",,"SANGIOVESE, CAB. SAUVIGNON, CAB. FRANC https://www.antinori.it/it/vino/tignanello/?wineyear=2009&ajax=1&lang=it_IT&gen_pdf=1",Tenuta Tignanello ''Marchese Antinori'' Chianti Classico Riserva,Antinori,wine_01gzr4ksswr9v65baxv0r8awmd,1654,40.38118,,
TRUE,,RED,LE PERGOLE TORTE Montevertine Toscana IGT,LE PERGOLE TORTE Montevertine Toscana IGT,,BOTTLE,2020,210,SANGIOVESE 100% | 3 - 2019 | 2 - 2018 | 2 - 2017,,"SANGIOVESE 100% | 3 - 2019 | 2 - 2018 | 2 - 2017 https://www.enosearcher.it/bottiglia/montevertine-toscana-igt-le-pergole-torte-2018/#:~:text=Montevertine%20Toscana%20Le%20Pergole%20Torte,fiori%20rossi%2C%20spezie%20e%20grafite.",Le Pergole Torte,Montevertine,wine_01gzr4kt10z3t0bvez32dtgmbb,,47.383995,,
TRUE,,RED,MONTEVERTINE Montevertine Toscana IGT,MONTEVERTINE Montevertine Toscana IGT,,BOTTLE,2020,89,"SANGIOVESE, CANAIOLO E COLORINO | 8 - 2019 | 2 - 2018 | 2 - 2017",,"SANGIOVESE, CANAIOLO E COLORINO | 8 - 2019 | 2 - 2018 | 2 - 2017 https://www.montevertine.it/wp-content/uploads/2019/02/3-Montevertine_IT-1.pdf",Toscana Red,Montevertine,wine_01gzr4kt10c6wqa2g52aks87hz,,62.000404,,
TRUE,,RED,PIAN DEL CIAMPOLO Montevertine Toscana IGT,PIAN DEL CIAMPOLO Montevertine Toscana IGT,,BOTTLE,2021,45,"SANGIOVESE, CANAIOLO E COLORINO | 5 - 2020 | 5 - 2019",,"SANGIOVESE, CANAIOLO E COLORINO | 5 - 2020 | 5 - 2019 https://www.montevertine.it/wp-content/uploads/2019/02/1-PianCiampolo_IT-1.pdf",Pian del Ciampolo,Montevertine,wine_01gzr4kt10v6zdef7agyymtn75,,53.80146,,
TRUE,,RED,SAPAIO Potere Sepaio Bolgheri Superiore Doc,SAPAIO Potere Sepaio Bolgheri Superiore Doc,,BOTTLE,2016,90,"CABERNET SAUVIGNON, CABERNET FRANC, MERLOT, PETIT VERDOT | 3 - 2013 | 1 - 2008",,"CABERNET SAUVIGNON, CABERNET FRANC, MERLOT, PETIT VERDOT | 3 - 2013 | 1 - 2008 https://www.tannico.it/toscana-rosso-superiore-igt-sapaio-2016-podere-sapaio.html",Sapaio Bolgheri Superiore,Podere Sapaio,wine_01gzr4kt8dq82hhpx7fb7j4892,,77.00046,,
TRUE,,RED,VOLPOLO Potere Sapaio Bolgheri Doc,VOLPOLO Potere Sapaio Bolgheri Doc,,BOTTLE,2017,39,"CABERNET SAUVIGNON, MERLOT, PETIT VERDOT",,"CABERNET SAUVIGNON, MERLOT, PETIT VERDOT https://www.tannico.it/bolgheri-rosso-doc-volpolo-2017-magnum-podere-sapaio-cassa-legno.html",Sapaio Bolgheri Volpolo,Podere Sapaio,wine_01gzr4kt8dh0zytr41adyza5ya,,60.626133,,
TRUE,,RED,LE STANZE Poliziano ToscanaIGT,LE STANZE Poliziano ToscanaIGT,,BOTTLE,2013,59,"CABERNET SAUVIGNON, MERLOT",,"CABERNET SAUVIGNON, MERLOT https://carlettipoliziano.com/wp-content/uploads/2018/10/LE-STANZE-DEL-POLIZIANO-Toscana-Rosso-igt.pdf",Le Stanze Toscana,Poliziano,wine_01gzr4ktqpwhnxxvnhxs12y2tq,,39.628628,,
TRUE,,RED,GIRAMONTE Tenuta di Castiglione ToscanaIGT,GIRAMONTE Tenuta di Castiglione ToscanaIGT,,BOTTLE,2003,145,"MERLOT, SANGIOVESE",,"MERLOT, SANGIOVESE https://www.frescobaldi.com/it/pdf/giramonte/2003",Giramonte Toscana,Tenuta Castiglioni,wine_01h0qsxmvzwh0jnmd754tcb0g0,,40.904892,,
TRUE,,RED,DIFESE Tenuta di San Guido Toscana IGT,DIFESE Tenuta di San Guido Toscana IGT,,BOTTLE,2021,30,"CABERNET SAUVIGNON, SANGIOVESE",,"CABERNET SAUVIGNON, SANGIOVESE http://www.tenutasanguido.com/LeDifese.html",Le Difese,Tenuta San Guido,wine_01gzr4ksd26w035f1fyngbtc2g,5076,43.038692,,
TRUE,,RED,GUIDALBERTO Tenuta di San Guido Toscana IGT,GUIDALBERTO Tenuta di San Guido Toscana IGT,,BOTTLE,2020,75,"CABERNET SAUVIGNON, MERLOT | 4 - 2016 | 4 - 2012",,"CABERNET SAUVIGNON, MERLOT | 4 - 2016 | 4 - 2012 http://www.tenutasanguido.com/pdf/GUIDALBERTO%20ITA%20PDF/2018%20GUIDALBERTO%20ITA.pdf",Guidalberto,Tenuta San Guido,wine_01gzr4ksnx8asdj89jfbepz68c,5080,47.52951,,
TRUE,,RED,SASSICAIA Tenuta San Guido Bolgheri Doc,SASSICAIA Tenuta San Guido Bolgheri Doc,,BOTTLE,2015,400,"CABERNET SAUVIGNON, CABERNET FRANC | 1 sotto tetto | 6 legno",,"CABERNET SAUVIGNON, CABERNET FRANC | 1 sotto tetto | 6 legno http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2015%20SASSICAIA%20ITA.pdf",Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,5078,44.80435,,
TRUE,,RED,SASSICAIA Tenuta San Guido Bolgheri Doc,SASSICAIA Tenuta San Guido Bolgheri Doc,,BOTTLE,2018,330,"CABERNET SAUVIGNON, CABERNET FRANC",,"CABERNET SAUVIGNON, CABERNET FRANC http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2017%20SASSICAIA%20ITA.pdf",Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,5078,44.80435,,
TRUE,,RED,SASSICAIA Tenuta San Guido Bolgheri Doc,SASSICAIA Tenuta San Guido Bolgheri Doc,,BOTTLE,2019,330,"CABERNET SAUVIGNON, CABERNET FRANC",,"CABERNET SAUVIGNON, CABERNET FRANC http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2017%20SASSICAIA%20ITA.pdf",Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,5078,44.80435,,
TRUE,,RED,LE SERRE NUOVE DELL’ORNELLAIA Tenuta dell’ Ornellaia Bolgheri Doc,LE SERRE NUOVE DELL’ORNELLAIA Tenuta dell’ Ornellaia Bolgheri Doc,,BOTTLE,2020,76,"C. SAUVIGNON, MERLOT, C. FRANC, VERDOT | ? - 2019 | ? - 2017 | ? - 2018",,"C. SAUVIGNON, MERLOT, C. FRANC, VERDOT | ? - 2019 | ? - 2017 | ? - 2018 https://www.ornellaia.com/wp-content/uploads/2021/11/SN2019-VINTAGE-SHEET-IT.pdf",Le Serre Nuove,Ornellaia,wine_01gzr4kt84p32acb7v4yb1s1mc,,45.482315,,
TRUE,,RED,LE VOLTE DELL’ ORNELLAIA Tenuta dell’ Ornellaia Toscana IGT,LE VOLTE DELL’ ORNELLAIA Tenuta dell’ Ornellaia Toscana IGT,,BOTTLE,2020,36,"MERLOT, SANGIOVESE, CABERNET SAUVIGNON | 6 - 2019 | 4 ? - 2017",,"MERLOT, SANGIOVESE, CABERNET SAUVIGNON | 6 - 2019 | 4 ? - 2017 https://www.ornellaia.com/wp-content/uploads/2021/02/LV2019-VINTAGESHEET-IT.pdf",Le Volte,Ornellaia,wine_01gzr4ksd17ecsm6py4s6fhjwr,1480684,65.99282,,
TRUE,,RED,ORNELLAIA “IL VIGORE” Tenuta dell’Ornellaia Bolgheri Doc Superiore,ORNELLAIA “IL VIGORE” Tenuta dell’Ornellaia Bolgheri Doc Superiore,,BOTTLE,2019,290,"C. SAUVIGNON, MERLOT, C. FRANC, VERDOT",,"C. SAUVIGNON, MERLOT, C. FRANC, VERDOT https://www.ornellaia.com/wp-content/uploads/2022/03/OR2019-VINTAGE-SHEET-IT.pdf",Il Vigore,Ornellaia,wine_01gzr4kt84z2nc5cd3spjanz4t,,41.886837,,
TRUE,,RED,TENUTA DI VALGIANO ROSSO Tenuta di Valgiano Colline Lucchesi Doc,TENUTA DI VALGIANO ROSSO Tenuta di Valgiano Colline Lucchesi Doc,,BOTTLE,2015,105,"SANGIOVESE, MERLOT, SYRAH | 4 - 2013",,"SANGIOVESE, MERLOT, SYRAH | 4 - 2013 http://www.valgiano.it/resource/pdf/prodotti/valgiano_rosso.pdf",Colline Lucchesi,Tenuta di Valgiano,wine_01h0qsxmvzeknfmc86nkxh45j8,,81.48264,,
TRUE,,RED,VINO NOBILE DI MONTEPULCIANO Poliziano Docg,VINO NOBILE DI MONTEPULCIANO Poliziano Docg,,BOTTLE,2016,45,"PRUGNOLO, COLORINO, CANAIOLO, MERLOT | 1-2013",,"PRUGNOLO, COLORINO, CANAIOLO, MERLOT | 1-2013 https://carlettipoliziano.com/wp-content/uploads/2018/10/VINO-NOBILE-di-Montepulciano.pdf",Vino Nobile di Montepulciano,Poliziano,wine_01gzr4ktffekgfr5zac12k933g,,45.784077,,
TRUE,,RED,VINO NOBILE DI MONTEPULCIANO “ASINONE” Poliziano Docg,VINO NOBILE DI MONTEPULCIANO “ASINONE” Poliziano Docg,,BOTTLE,2016,69,SANGIOVESE,,SANGIOVESE https://carlettipoliziano.com/wp-content/uploads/2018/10/ASINONE-Vino-Nobile-di-Montepulciano.pdf,Asinone Vino Nobile di Montepulciano,Poliziano,wine_01gzr4ksd67b05dgyw9ry5apyj,18795,52.04601,,
TRUE,,RED,VINO NOBILE DI MONTEPULCIANO “ASINONE” Poliziano Docg,VINO NOBILE DI MONTEPULCIANO “ASINONE” Poliziano Docg,,BOTTLE,2009,69,SANGIOVESE | NON IN CARTA,,SANGIOVESE | NON IN CARTA https://carlettipoliziano.com/wp-content/uploads/2018/10/ASINONE-Vino-Nobile-di-Montepulciano.pdf,Asinone Vino Nobile di Montepulciano,Poliziano,wine_01gzr4ksd67b05dgyw9ry5apyj,18795,52.04601,,
TRUE,,RED,NAGÒTT La Plantze Valle D'Aosta Doc,NAGÒTT La Plantze Valle D'Aosta Doc,,BOTTLE,2016,49,"PETIT ROUGE, CORNALIN, FUMIN",,"PETIT ROUGE, CORNALIN, FUMIN https://www.tannico.it/vino-rosso-nagott-2016-la-plantze.html",Nagòtt Vin Rouge,La Plantze,wine_01gzr4ksqchwa7v5py0zsq25fm,4257542,40.817783,,
TRUE,,RED,"PINOT NERO ""ECCE DRACO"" Mutiliana Forlì Rosso IGP","PINOT NERO ""ECCE DRACO"" Mutiliana Forlì Rosso IGP",,BOTTLE,2018,34,,,https://www.gallienoteca.it/pinot-nero-ecce-draco-mutiliana-2020.html?gclid=CjwKCAjwrNmWBhA4EiwAHbjEQDevVwoFV7rzRel_eCQUS1VJ_o9dyWunSBKRIutAxk4QLJabamjr9xoCqT0QAvD_BwE,Ecce Draco,Mutiliana,wine_01hawwcws6ebj8ky252sppswsd,,58.68981,,
TRUE,,RED,MILLEUVE ROSSO Borgo del Tiglio Marche Rosso IGT,MILLEUVE ROSSO Borgo del Tiglio Marche Rosso IGT,,BOTTLE,2010,22,"Montepulciano, Sangiovese",,"Montepulciano, Sangiovese https://www.enotechepiave.it/vino-rosso/5478-borgo-del-tiglio-milleuve-rosso-marche-igt-9999000000211.html",Milleuve Marche Rosso,Borgo del Tiglio,wine_01h0my5svs4dwzf1fpkjx8byd8,,58.21474,,
TRUE,,WHITE,CERVARO DELLA SALA Marchesi Antinori Umbria IGT,CERVARO DELLA SALA Marchesi Antinori Umbria IGT,,BOTTLE,2020,79,CHARDONNAY | 6 - 2019 di cui 3 bott. Mattoni | 6 bott. 2018,,CHARDONNAY | 6 - 2019 di cui 3 bott. Mattoni | 6 bott. 2018 https://www.antinori.it/it/vino/cervaro-della-sala/?wineyear=2020&ajax=1&lang=it_IT&gen_pdf=1,Castello della Sala Cervaro della Sala,Antinori,wine_01gzr4ksd3b397szz15dat7s7b,1688,44.6078,,
TRUE,,WHITE,TORRE DI GIANO “VIGNA IL PINO” Lungarotti Doc,TORRE DI GIANO “VIGNA IL PINO” Lungarotti Doc,,BOTTLE,2011,42,"TREBBIANO, VERMENTINO, GRECHETTO | 1 - 2007",,"TREBBIANO, VERMENTINO, GRECHETTO | 1 - 2007 https://www.lungarotti.it/files/schede/Lungarotti_Torre_di_GianoVIP_it.pdf",Torre di Giano Vigna Il Pino Torgiano Bianco,Lungarotti,wine_01gzr4ktgf02944rd7yjac0rzc,,43.495422,,
TRUE,,WHITE,MARE ANTICO Degugnano dei Barbi Orvieto Classico Superiore Doc,MARE ANTICO Degugnano dei Barbi Orvieto Classico Superiore Doc,,BOTTLE,2019,26,,,,Mare Antico Orvieto Classico Superiore,Decugnano dei Barbi,wine_01h0my5sep1sfcqcepxwynhjca,,64.99267,,
TRUE,,RED,RUBESCO VIGNA MONTICCHIO “TORGIANO ROSSO RISERVA” Lungarotti Docg,RUBESCO VIGNA MONTICCHIO “TORGIANO ROSSO RISERVA” Lungarotti Docg,,BOTTLE,2013,72,"SANGIOVESE, CANAIOLO",,"SANGIOVESE, CANAIOLO https://www.lungarotti.it/files/schede/Lungarotti_Rubesco_Riserva_it.pdf",Rubesco Vigna Monticchio Torgiano Rosso Riserva,Lungarotti,wine_01gzr4ktgfy3sw8pv9qphe2wtb,,57.366447,,
TRUE,,RED,SAGR. DI MONTEFALCO Lungarotti Docg,SAGR. DI MONTEFALCO Lungarotti Docg,,BOTTLE,2016,42,2 -2012,,2 -2012 https://www.lungarotti.it/files/schede/Lungarotti_Sagrantino_it.pdf,Sagrantino di Montefalco,Lungarotti,wine_01gzr4ktgf7avvfsc3tkcy1tj6,,35.201168,,
TRUE,,WHITE,GRECO DI TUFO “GIALLO D’ ARLES” Quintodecimo Doc,GRECO DI TUFO “GIALLO D’ ARLES” Quintodecimo Doc,,BOTTLE,2020,52,,,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=317,Giallo d''Arles Greco di Tufo,Quintodecimo,wine_01h0my5vmpz3gcaysrx5047gja,,57.294163,,
TRUE,,WHITE,FALANGHINA “VIA DEL CAMPO” Quintodecimo Irpinia Doc,FALANGHINA “VIA DEL CAMPO” Quintodecimo Irpinia Doc,,BOTTLE,2019,52,,,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=310,Via del Campo Falanghina,Quintodecimo,wine_01h0sq484sf8es8xb44tjxjzrq,,50.53758,,
TRUE,,WHITE,FIANO D’ AVELLINO “EXULTET” Quintodecimo Doc,FIANO D’ AVELLINO “EXULTET” Quintodecimo Doc,,BOTTLE,2020,52,3 - 2016,,3 - 2016 https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=309,Exultet Fiano di Avellino,Quintodecimo,wine_01h0my5vmpj09w0p8ydeha5bkt,,54.17741,,
TRUE,,RED,AGLIANICO “TERRE D’ECLANO” Quintodecimo Irpinia Doc,AGLIANICO “TERRE D’ECLANO” Quintodecimo Irpinia Doc,,BOTTLE,2018,52,4 - 2015,,4 - 2015 https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=308,Terra d''Eclano Aglianico Irpinia,Quintodecimo,wine_01h0r2pp8pc7qd3na3303s9x75,,49.79196,,
TRUE,,RED,TURRIGA Argiolas Isola dei Nuraghi IGT,TURRIGA Argiolas Isola dei Nuraghi IGT,,BOTTLE,2018,132,"CANNONAU, CARIGNANO, BOVALE SARDO, MALVASIA NERA",,"CANNONAU, CARIGNANO, BOVALE SARDO, MALVASIA NERA https://www.tannico.it/isola-dei-nuraghi-rosso-igt-turriga-2018-argiolas.html",Turriga Isola dei Nuraghi,Argiolas,wine_01gzr4ksrwyrtxrwcmh0h2ma30,82193,48.132732,,
TRUE,,WHITE,CHARDONNAY “PASSOBIANCO” Passopisciaro Doc,CHARDONNAY “PASSOBIANCO” Passopisciaro Doc,,BOTTLE,2019,39,7 - 2018,,7 - 2018 https://www.tannico.it/terre-siciliane-chardonnay-igp-passobianco-2019-passopisciaro.html,Passobianco,Passopisciaro,wine_01h4pmmfr4anb70n17j0858gy8,,48.269703,,
TRUE,,WHITE,ETNA BIANCO Pietradolce Doc,ETNA BIANCO Pietradolce Doc,,BOTTLE,2021,34,,,https://www.tannico.it/etna-bianco-doc-2021-pietradolce.html?utm_source=aw-it-categories-brand-wine-dsa&utm_medium=cpc&utm_campaign=aw-it-categories-brand-wine-dsa&nol=true&ep=true&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIK-ylh5b0Zi08gJ5dFsIaA2EqvMsZ9FzLvg3zilH1Udl2Jg3BCkAJRoCqsQQAvD_BwE,Etna Bianco,Pietradolce,wine_01gzr4kt8bj1zpraffjc9rfad2,,42.64993,,
TRUE,,WHITE,ETNA BIANCO “ARCHINERI” Pietradolce Doc,ETNA BIANCO “ARCHINERI” Pietradolce Doc,,BOTTLE,2019,62,,,http://www.pietradolce.it/data/schede/Pietradolce-archineri-etna-bianco-it.pdf,Archineri Etna Bianco,Pietradolce,wine_01gzr4kt8cnv02psawn0pzkmew,,53.60631,,
TRUE,,WHITE,GRILLO DELLA TIMPA Feudo Montoni Doc,GRILLO DELLA TIMPA Feudo Montoni Doc,,BOTTLE,2019,29,3 - 2016,,3 - 2016 http://www.feudomontoni.it/vini/it/vigna-della-timpa-grillo/,Grillo della Timpa,Feudo Montoni,wine_01gzr4ktttwjxcqrhkggqhh3k9,,57.54576,,
TRUE,,WHITE,INCANTO Enza La Fauci Terre Siciliane IGT,INCANTO Enza La Fauci Terre Siciliane IGT,,BOTTLE,2016,34,GRECANICO,,GRECANICO https://www.tenutaenzalafauci.com/wp-content/uploads/2016/07/INCANTO.pdf,Incanto,Tenuta Enza La Fauci,wine_01h0sq472jbmygvhdv9axbpzs3,,45.736748,,
TRUE,,WHITE,MARENEVE Federico Graziani Terre Siciliane IGT,MARENEVE Federico Graziani Terre Siciliane IGT,,BOTTLE,2020,69,"CARICANTE, GRECANICO DORATO, RIESLING, TRAMINER, CHENIN BLANC | ?? -2019 | ?? - 2017 | ?? - 2018",,"CARICANTE, GRECANICO DORATO, RIESLING, TRAMINER, CHENIN BLANC | ?? -2019 | ?? - 2017 | ?? - 2018 http://fedegraziani.it/wp-content/uploads/2018/06/low-SCHEDA-MARENEVE-FEDEGRAZIANI-ITA-2022-200705-1.pdf",Mareneve,Federico Graziani,wine_01h0my5s9r4tar23j10s0vrw2p,,56.50592,,
TRUE,,RED,ETNA ROSSO Federico Graziani Doc,ETNA ROSSO Federico Graziani Doc,,BOTTLE,2018,39,N. MASCALESE,,N. MASCALESE http://fedegraziani.it/wp-content/uploads/2018/06/low-SCHEDA-ETNA-ROSSO-FEDEGRAZIANI-ITA-2022-200705-2.pdf,Etna Rosso,Federico Graziani,wine_01h0my5s9pmcxtdd1jg7azhda0,,50.27585,,
TRUE,,RED,"ETNA ROSSO ""ROSSO DI MEZZO"" Federico Graziani Doc","ETNA ROSSO ""ROSSO DI MEZZO"" Federico Graziani Doc",,BOTTLE,2020,69,N. MASCALESE | 4- 2018,,N. MASCALESE | 4- 2018 http://fedegraziani.it/wp-content/uploads/2018/06/SCHEDA-TECNICA-ROSSO-DI-MEZZO-ITA-2021-210222.pdf,Rosso di Mezzo,Federico Graziani,wine_01h0my5s9schq8qrf33d7pngj3,,57.58039,,
TRUE,,RED,"ETNA ROSSO ""PROFUMO DI VULCANO"" Federico Graziani Doc","ETNA ROSSO ""PROFUMO DI VULCANO"" Federico Graziani Doc",,BOTTLE,2020,120,"N. MASCALESE, N. CAPPUCCIO | 4 - 2019 | 2 - 2017",,"N. MASCALESE, N. CAPPUCCIO | 4 - 2019 | 2 - 2017 http://fedegraziani.it/wp-content/uploads/2018/06/SCHEDA-TECNICA-ROSSO-DI-MEZZO-ITA-2021-210222.pdf",Profumo di Vulcano Rosso,Federico Graziani,wine_01h0my5s9rbngfa7fjdr5t8eg3,,62.169415,,
TRUE,,RED,ETNA ROSSO “PASSOROSSO” Passopisciaro Doc,ETNA ROSSO “PASSOROSSO” Passopisciaro Doc,,BOTTLE,2018,45,N. MASCALESE | 5 - 2015,,N. MASCALESE | 5 - 2015 https://www.callmewine.com/passorosso-passopisciaro-2019-P34996.htm,Passorosso,Passopisciaro,wine_01hawwcwxgk28e3g9bs6q690ky,,46.621136,,
TRUE,,RED,ETNA ROSSO Pietradolce Doc,ETNA ROSSO Pietradolce Doc,,BOTTLE,2019,32,N. MASCALESE,,N. MASCALESE http://www.pietradolce.it/data/schede/Pietradolce-Etna-Rosso-it.pdf,Etna Rosso,Pietradolce,wine_01gzr4kt8awp28vgqh8camyjgh,,41.523285,,
TRUE,,RED,ETNA ROSSO “ARCHINERI” Pietradolce Doc,ETNA ROSSO “ARCHINERI” Pietradolce Doc,,BOTTLE,2017,52,N. MASCALESE,,N. MASCALESE http://www.pietradolce.it/data/schede/Pietradolce-archineri-etna-rosso-it.pdf,Archineri Etna Rosso,Pietradolce,wine_01gzr4kt8ane797t8cs88819wr,,52.554337,,
TRUE,,RED,"ETNA ROSSO ""BARBAGALLI"" Pietradolce Doc","ETNA ROSSO ""BARBAGALLI"" Pietradolce Doc",,BOTTLE,2016,160,N. MASCALESE | 2 - 2015,,N. MASCALESE | 2 - 2015 http://www.pietradolce.it/data/schede/Pietradolce-Barbagalli-Etna-Rosso-it.pdf,Vigna Barbagalli Etna Rosso,Pietradolce,wine_01gzr4kt8bf0krwzrf0krhzmxz,,50.662926,,
TRUE,,RED,"ETNA ROSSO ""RAMPANTE"" Pietradolce Doc","ETNA ROSSO ""RAMPANTE"" Pietradolce Doc",,BOTTLE,2017,56,N. MASCALESE,,N. MASCALESE http://www.pietradolce.it/data/schede/Pietradolce-contrada-rampante-etna-rosso-it.pdf,Contrada Rampante Etna Rosso,Pietradolce,wine_01gzr4kt8a911n26e40pykf8jh,,48.012527,,
TRUE,,RED,FARO Le Casematte Vino Rosso Doc,FARO Le Casematte Vino Rosso Doc,,BOTTLE,2019,39,"NERELLO CAPPUCCIO 55%, NERELLO MASCALESE 25%, NERO D'AVOLA 10%, NOCERA 10%",,"NERELLO CAPPUCCIO 55%, NERELLO MASCALESE 25%, NERO D'AVOLA 10%, NOCERA 10% https://www.donnafugata.it/wp-content/uploads/2016/08/17_Mille-e-una-Notte-2017_ITA.pdf",Faro,Le Casematte,wine_01h0qzm2yeaehwpy3zrtd1375b,,41.636692,,
TRUE,,RED,NANUCI Le Casematte Terre Siciliane IGP,NANUCI Le Casematte Terre Siciliane IGP,,BOTTLE,2019,46,NOCERA 100%,,NOCERA 100% https://lecasematte.it/prodotto/nanuci-igp-terre-siciliane-6-bottiglie/,Nanuci Nocera,Le Casematte,wine_01h0qzm2ye05tjaae75kzfay93,,41.311005,,
TRUE,,RED,VRUCARA Feudo Montoni Doc,VRUCARA Feudo Montoni Doc,,BOTTLE,2013,44,NERO D’AVOLA,,NERO D’AVOLA http://www.feudomontoni.it/vini/it/vrucara-2/,Vrucara Nero d''Avola,Feudo Montoni,wine_01h0qzm164mstmytk3786fpexd,,46.14586,,
TRUE,,WHITE,GRUNER VELTLINER “FREIHEIT” Nigl,GRUNER VELTLINER “FREIHEIT” Nigl,,BOTTLE,2019,29,6 - 2015,,6 - 2015 https://www.vino.com/dettaglio/kremstal-dac-qualitatswein-gruner-veltliner-freiheit-nigl-2021.html,Freiheit Grüner Veltliner,Nigl,wine_01havwefgvj45e5zb6yxjh4skv,,45.278084,,
TRUE,,WHITE,"RIESLING “DORNLEITEN” ""URGESTEIN"" Nigl","RIESLING “DORNLEITEN” ""URGESTEIN"" Nigl",,BOTTLE,2018,36,3 - 2016,,3 - 2016 https://www.hellotaste.it/shop/vini-bianchi/11163-riesling-urgestein-nigl-2020-075-lt.html,Dornleiten Riesling,Nigl,wine_01hawwcx2pq2th1d68hjv9r7fc,,42.722935,,
TRUE,,WHITE,RIESLING “UNDHOF KÖGL” Salomon Undhof,RIESLING “UNDHOF KÖGL” Salomon Undhof,,BOTTLE,2015,42,,,https://www.tannico.it/en/kremstal-riesling-undhof-kogl-2015-salomon-undhof-tappo-stelvin.html,Undhof Kögl Riesling,Salomon Undhof,wine_01h0sq48y8ad54tqcbwkw49d74,,94.53336,,
TRUE,,WHITE,RIESLING Fritsch,RIESLING Fritsch,,BOTTLE,2016,29,,,https://passionevino.net/6-riesling-wagram-2018?manufacturer_id=2296,Riesling Wagram,Fritsch,wine_01hawwcx3dh5vknx2g1b0h47mm,,28.44362,,
TRUE,,WHITE,"RIESLING ""MORDTHAL ERSTE LAGE"" Fritsch","RIESLING ""MORDTHAL ERSTE LAGE"" Fritsch",,BOTTLE,2018,39,3 - 2015,,3 - 2015 https://passionevino.net/6-riesling-mordthal-1lage-wagram-2018?manufacturer_id=2296,Riesling Mordthal 1,Fritsch,wine_01hawwcx3ebkm65kkxqgskjzh4,,39.221252,,
TRUE,,WHITE,GRUNER VELTLINER “LOIBNER” Federspiel Knoll,GRUNER VELTLINER “LOIBNER” Federspiel Knoll,,BOTTLE,2021,42,,,https://8wines.it/vini/knoll-gruner-veltliner-federspiel-2021,Loibner Grüner Veltliner Federspiel,Weingut Knoll,wine_01h0sq48v8tarjze8km1edezme,,43.771862,,
