external_id,type,name_1,name_2,name_3,internal_notes,vintage,info,bottle_price,magnum_price,demi_price,bottle_qty,magnum_qty,demi_qty,purchase_price,to_archive
,,Cuvée,RUSCUS,Weingut Lacknerhof,,2009,, 160.00 € ,,,,,,,1
,,Cuvée,ARZIO,Baron di Pauli,,2007,, 160.00 € ,,,,,,,1
,,Cuvée,REIF,Josephus Unterganzner,,2007,, 180.00 € ,,,,,,,1
,,Cuvée,REIF,Josephus Unterganzner,,2008,, 180.00 € ,,,,,,,1
,,Cuvée,REIF,Josephus Unterganzner,,2005,, 180.00 € ,,,,,,,1
,,Cuvée,REIF,Josephus Unterganzner,,2003,, 210.00 € ,,,,,,,1
,,Cuvée,REIF,Josephus Unterganzner,,2002,, 210.00 € ,,,,,,,1
,,Cuvée,REIF,Josephus Unterganzner,,2001,, 220.00 € ,,,,,,,1
,,Cuvée,REIF,Josephus Unterganzner,,2009,DMG, 440.00 € ,,,,,,,1
,,Barbera d´Alba,,Roberto Voerzio,,2007,, 160.00 € ,,,,,,,1
,,Barolo,SORÌ GINESTRA,Conterno Fantino,,1993,, 420.00 € ,,,,,,,1
,,Barolo,SORÌ GINESTRA,Conterno Fantino,,2006,, 420.00 € ,,,,,,,1
,,Cà del Pazzo,,Caparzo,,1990,, 160.00 € ,,,,,,,1
,,Chianti   CLASSICO,VIGNETTO BELLAVISTA,Castello di Ama,,1990,, 420.00 € ,,,,,,,1
,,Chianti   CLASSICO,LA FORRA,Tenuta Nozzole,,2011,, 120.00 € ,,,,,,,1
,,Sangiovese,COLONIA,Felsina,,2006,, 160.00 € ,,,,,,,1
,,Flaccianello della Pieve,,Fontodi,,2008,, 320.00 € ,,,,,,,1
,,Bramasole,,Antinori,,2006,, 180.00 € ,,,,,,,1
,,Guado al Tasso,,Antinori,,2008,, 420.00 € ,,,,,,,1
,,Baja al Vento,,Folonari,,2009,, 110.00 € ,,,,,,,1
,,Ceccante,,Grillesino,,2012,, 190.00 € ,,,,,,,1
,,Il Pareto,,Tenuta Nozzole,,1999,, 150.00 € ,,,,,,,1
,,Percarlo,,Martini di Cigala,,1997,, 260.00 € ,,,,,,,1
,,SCRIO,,Le Macchiole,,2006,, 165.00 € ,,,,,,,1
,,MESSORIO,,Le Macchiole,,2008,, 420.00 € ,,,,,,,1
,,Il Pino di Biserno,,Campo di Sasso,,2008,, 180.00 € ,,,,,,,1
,,Biserno,,Campo di Sasso,,2008,, 280.00 € ,,,,,,,1
,,Biserno,,LODOVICO,,2007,, 800.00 € ,,,,,,,1
,,DUEMANI,,Cabernet Franc,,2008,, 320.00 € ,,,,,,,1
,,Tignanello,,Marchesi Antinori,,1994,, 288.00 € ,,,,,,,1
,,Tignanello,,Marchesi Antinori,,2007,, 320.00 € ,,,,,,,1
,,Brunello di Montalcino,VIGNAFERROVIA,Marchesi Antinori,,2004,, 380.00 € ,,,,,,,1
,,Brunello di Montalcino,LA FUGA,Folonari,,2007,, 280.00 € ,,,,,,,1
,,Argentiera,,Tenuta Argentiera,,2016,, 180.00 € ,,,,,,,1
,,Giorgio Bartolomäus,,Tenuta Argentiera,,2006,, 250.00 € ,,,,,,,1
,,Ophelia Maria,,Tenuta Argentiera,,2010,, 260.00 € ,,,,,,,1
,,Sassicaia,,Tenuta San Guido,,1980,," 2,500.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,1982,," 3,200.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,1988,," 2,800.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,1989,," 2,200.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,1989,3l," 4,800.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,1990,," 2,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,1994,," 1,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,1996,," 1,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,1997,," 2,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,1999,," 1,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2000,," 2,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2002,," 1,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2003,," 1,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2004,," 1,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2008,," 1,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2009,," 2,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2009,3l," 4,800.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2012,," 1,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2013,," 1,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2014,," 1,600.00 € ",,,,,,,1
,,Sassicaia,,Tenuta San Guido,,2016,," 1,800.00 € ",,,,,,,1
,,50 & 50,,Avignonesi&Capanelle ,,1993,, 450.00 € ,,,,,,,1
,,Masseto,,Tenuta Ornellaia,,2009,," 2,200.00 € ",,,,,,,1
,,Masseto,,Tenuta Ornellaia,,2010,," 2,300.00 € ",,,,,,,1
,,Masseto,,Tenuta Ornellaia,,2011,," 2,400.00 € ",,,,,,,1
,,Solaia,,Marchesi Antinori,,2008,, 950.00 € ,,,,,,,1
,,Solaia,,Marchesi Antinori,,2006,, 950.00 € ,,,,,,,1
,,Le Serre Nuove,,Tenuta Ornellaia,,2017,, 160.00 € ,,,,,,,1
,,Le Serre Nuove,,Tenuta Ornellaia,,2013,, 140.00 € ,,,,,,,1
,,Ornellaia,,Tenuta Ornellaia,,2009,, 500.00 € ,,,,,,,1
,,Ornellaia,25 anni,Tenuta Ornellaia,,2010,, 600.00 € ,,,,,,,1
,,Ornellaia,,Tenuta Ornellaia,,2016,, 600.00 € ,,,,,,,1
,,Ornellaia,25 anni,Tenuta Ornellaia,,2010,3l," 1,400.00 € ",,,,,,,1
,,Amarone ,,Dal Forno Romano,,2001,, 650.00 € ,,,,,,,1
,,Amarone ,,Dal Forno Romano,,2000,, 650.00 € ,,,,,,,1
,,Amarone ,,Dal Forno Romano,,1999,, 700.00 € ,,,,,,,1
,,Amarone ,,Dal Forno Romano,,1998,, 750.00 € ,,,,,,,1
,,Amarone ,,Dal Forno Romano,,1996,, 800.00 € ,,,,,,,1
,,Amarone ,,Dal Forno Romano,,2001,3l," 1,350.00 € ",,,,,,,1
,,Amarone ,,Dal Forno Romano,,2000,3l," 1,500.00 € ",,,,,,,1
,,Amarone ,CLASSICO,Masi,,2006,, 185.00 € ,,,,,,,1
,,Amarone ,COSTASERA,Masi,,2007,, 260.00 € ,,,,,,,1
,,Domaine de Chevalier,GRAND VIN,Pessac-Léognan,,2005,, 300.00 € ,,,,,,,1
,,Chateau Gombauede Guillot ,,Pomerol,,2005,, 180.00 € ,,,,,,,1
,,Chateau L´Evangile,,Pomerol,,2000,, 750.00 € ,,,,,,,1
,,Château Latour,,Pauliac,,2006,," 1,500.00 € ",,,,,,,1
7000,,Rosenmuskateller,ABTEI,Muri Gries,0.375,2001,,,, 43.00 € ,,,25,14.20 €,
7000,,Rosenmuskateller,ABTEI,Muri Gries,0.375,2005,,,, 43.00 € ,,,25,14.20 €,
7010,,Rosenmuskateller,SCHWEIZER,Franz Haas,0.375,1999,,,, 43.00 € ,,,16,13.98 €,
7010,,Rosenmuskateller,SCHWEIZER,Franz Haas,0.375,2002,,,, 43.00 € ,,,16,13.98 €,
7020,,Rosenmuskateller,,Laimburg,0.375,1997,,,, 49.00 € ,,,36,19.70 €,
7020,,Rosenmuskateller,,Laimburg,0.375,2002,,,, 49.00 € ,,,36,19.70 €,
7030,,Rosenmuskateller,,Schloss Salegg,0.375,1993,,,, 65.00 € ,,,22,21.00 €,
7030,,Rosenmuskateller,,Schloss Salegg,0.375,1994,,,, 65.00 € ,,,22,21.00 €,
7040,,Cuvée,ANTHOS,Erste & Neue,0.375,2003,,,, 49.00 € ,,,11,15.60 €,
7050,,Cuvée,AUREUS,Niedermayr,0.375,1999,,,, 55.00 € ,,,25,16.90 €,
7050,,Cuvée,AUREUS,Niedermayr,0.375,2001,,,, 55.00 € ,,,25,16.90 €,
7070,,Goldmuskateller,SISSI,Meraner K.G.,0.375,2002,,,, 55.00 € ,,,14,16.00 €,
7080,,Goldmuskateller,SERENADE GOLD,Kaltern,0.375,1995,,,, 55.00 € ,,,6,15.00 €,
7080,,Goldmuskateller,SERENADE GOLD,Kaltern,0.375,2003,,,, 55.00 € ,,,6,15.00 €,
7090,,Gewürztraminer,CRESTA,Rottensteiner ,0.375,2002,,,, 49.00 € ,,,17,13.40 €,
7100,,Gewürztraminer,ROAN,Tramin,0.375,2002,,,, 49.00 € ,,,31,14.21 €,
7100,,Gewürztraminer,ROAN,Tramin,0.375,2005,,,, 49.00 € ,,,31,14.21 €,
7110,,Gewürztraminer,COMTESS,St.Michael-Eppan,0.375,1995,,,, 49.00 € ,,,30,15.00 €,
7110,,Gewürztraminer,COMTESS,St.Michael-Eppan,0.375,2005,,,, 49.00 € ,,,30,15.00 €,
7120,,Gewürztraminer,LIEBELEI,Köfererhof ,0.375,2002,,,, 49.00 € ,,,33,18.72 €,
7130,,Gewürztraminer,PASSITO,Falkensteiner,0.375,1995,,,, 60.00 € ,,,12,10.95 €,
7130,,Gewürztraminer,PASSITO,Falkensteiner,0.375,2005,,,, 60.00 € ,,,12,10.95 €,
7140,,Gewürztraminer,TERMINUM,Tramin,0.375,2001,,,, 75.00 € ,,,31,25.61 €,
7140,,Gewürztraminer,TERMINUM,Tramin,0.375,2005,,,, 75.00 € ,,,31,25.61 €,
7200,,Vin Santo,,Tenute Antinori,0.375,2005,,,, 65.00 € ,,,6,15.69 €,
7200,,Vin Santo,,Avignonesi,0.375,1987,,,, 120.00 € ,,,1,58.10 €,
7300,,Welschriesling,EISWEIN,Gerhard Allacher,0.375,1995,,,, 55.00 € ,,,45,22.00 €,
7310,,,RUSTER AUSBRUCH,Heidi Schröch,0.375,1995,,,, 55.00 € ,,,23,22.00 €,
7320,,Traminer ,AUSBRUCH,Ernst Triebaumer,0.375,1995,,,, 55.00 € ,,,6,22.00 €,
7330,,Pinot Cuveé,RUSTER AUSBRUCH,Feiler-Artinger,0.375,1995,,,, 65.00 € ,,,26,22.00 €,
7340,,Neuburger,TBA,Gerhard Allacher,0.375,1995,,,, 65.00 € ,,,30,22.00 €,
7350,,No. 1 Welschriesling,TBA,Kracher,0.375,1995,,,, 65.00 € ,,,20,12.60 €,
7360,,No. 7 Nouvelle Vague,TBA,Kracher,0.375,1995,,,, 65.00 € ,,,34,30.00 €,
7370,,Innerhofer Cuveé,TBA,Kracher,0.375,1995,,,, 65.00 € ,,,12,40.00 €,
7400,,Sauternes-Barsac,,Liot,0.375,2003,,,, 85.00 € ,,,36,45.00 €,
7410,,Sauternes,1er CRU,Chàteau Climens,0.375,1990,,,, 145.00 € ,,,1,85.00 €,
7420,,Sauternes,,Château d´Yquem,0.375,2001,,,, 450.00 € ,,,8,305.50 €,
7420,,Sauternes,,Château d´Yquem,0.375,2004,,,, 450.00 € ,,,8,305.50 €,
5000,,Champagner,GRAND BRUT,Perrier Jouet,,,,, 165.00 € ,,,1,,59.50 €,
5001,,Champagner,BRUT RESERVE ,Möet Chandon,,,,, 165.00 € ,,,2,,69.95 €,
5002,,Champagner,BRUT,Pol Roger,,,,, 165.00 € ,,,3,,60.00 €,
5003,,Champagner,BELLE EPOQUE,Perrier Jouet,,1999,,, 355.00 € ,,,3,,199.00 €,
5004,,Champagner,CRISTAL,Roederer,,2002,,, 666.00 € ,,,1,,372.00 €,
5100,,Weißburgungder,PASSION,Kellerei St. Pauls,,2007,,, 95.00 € ,,,7,,14.90 €,
5101,,Weißburgungder,VORBERG,Kellerei Terlan,,2007,,, 95.00 € ,,,2,,14.90 €,
5102,,Weißburgungder,VINSCHGAU,Falkenstein,,2009,,, 95.00 € ,,,3,,14.90 €,
5110,,Chardonnay,LÖWENGANG,Alois Lageder,,2006,,, 155.00 € ,,,3,,61.00 €,
5119,,Sauvignon,VINSCHGAU,Falkenstein,,2009,,, 115.00 € ,,,4,,18.90 €,
5120,,Sauvignon,QUARZ,Kellerei Terlan,,2007,,, 135.00 € ,,,16,,32.30 €,
5120,,Sauvignon,QUARZ,Kellerei Terlan,,2008,,, 135.00 € ,,,16,,32.30 €,
5121,,Sauvignon,ST. VALENTIN,St. Michael-Eppan,,2009,,, 145.00 € ,,,10,,25.00 €,
5127,,Riesling,VINSCHGAU,Falkenstein,,2009,,, 115.00 € ,,,4,,19.90 €,
5130,,Cuvée,MANNA,Franz Haas,,2007,,, 125.00 € ,,,6,,25.75 €,
5140,,Chardonnay + Grechetto,CERVARO DELLA SALA,Marchesi Antinori,,2008,,, 188.00 € ,,,1,,25.75 €,
5150,,Puligny Montrachet,,Leflaive,,2006,,, 466.00 € ,,,1,,100.10 €,
5210,,Blauburgunder,ST. VALENTIN,St. Michael-Eppan,,2000,,, 160.00 € ,,,2,,32.00 €,
5211,,Blauburgunder,ST. VALENTIN,St. Michael-Eppan,,1999,,, 160.00 € ,,,1,,32.00 €,
5220,,Blauburgunder,PRAEPOSITUS,Stiftskellerei Neustift,,2003,,, 160.00 € ,,,2,,44.50 €,
5230,,Blauburgunder,SCHWEIZER,Franz Haas,,2007,,, 160.00 € ,,,9,,43.70 €,
5300,,Merlot,FREIHERR,Kellerei Meran,,2000,,, 145.00 € ,,,6,,27.50 €,
5301,,Merlot,FREIHERR,Kellerei Meran,,1999,,, 145.00 € ,,,2,,27.50 €,
5310,,Merlot,RAUT,Clemens Waldthaler,,1997,,, 155.00 € ,,,1,,37.15 €,
5320,,Merlot,BRENNTAL,Kellerei Kurtatsch,,2000,,, 165.00 € ,,,3,,30.00 €,
5330,,Merlot,SCHWEIZER,Franz Haas,,1996,,, 160.00 € ,,,1,,26.95 €,
5331,,Merlot,SCHWEIZER,Franz Haas,,1995,,, 180.00 € ,,,1,,26.95 €,
5340,,Merlot,ARZIO,Baron di Pauli,,2000,,, 220.00 € ,,,3,,42.00 €,
5400,,Lagrein Dunkel,PASSION,Kellerei St. Pauls,,2006,,, 110.00 € ,,,1,,26.50 €,
5410,,Lagrein Dunkel,SEGEN,Kellerei Meran,,1999,,, 160.00 € ,,,1,,26.50 €,
5411,,Lagrein Dunkel,SEGEN,Kellerei Meran,,2000,,, 160.00 € ,,,3,,26.50 €,
5430,,Lagrein Dunkel,RISERVA,Privatkellerei Eberlehof,,1995,,, 150.00 € ,,,1,,35.00 €,
5440,,Lagrein Dunkel,PRESTIGE,Kellerei Bozen,,2000,,, 155.00 € ,,,2,,25.00 €,
5441,,Lagrein Dunkel,PRESTIGE,Kellerei Bozen,,1997,,, 165.00 € ,,,3,,25.00 €,
5442,,Lagrein Dunkel,PRESTIGE,Kellerei Bozen,,1995,,, 165.00 € ,,,1,,25.00 €,
5450,,Lagrein Dunkel,RAUT,Clemens Waldthaler,,1997,,, 165.00 € ,,,4,,30.26 €,
5460,,Lagrein Dunkel,ABTEI,Muri Gries,,2005,,, 155.00 € ,,,24,,28.50 €,
5460,,Lagrein Dunkel,ABTEI,Muri Gries,,2007,,, 155.00 € ,,,24,,28.50 €,
5461,,Lagrein Dunkel,ABTEI,Muri Gries,,2002,,, 165.00 € ,,,7,,27.60 €,
5462,,Lagrein Dunkel,ABTEI,Muri Gries,,2000,,, 185.00 € ,,,5,,27.60 €,
5463,,Lagrein Dunkel,ABTEI,Muri Gries,,1999,,, 185.00 € ,,,6,,27.60 €,
5464,,Lagrein Dunkel,ABTEI,Muri Gries,,1997,,, 225.00 € ,,,4,,27.60 €,
5470,,Lagrein Dunkel,RISERVA,Josephus Unterganzner,,2001,,, 165.00 € ,,,3,,27.00 €,
5480,,Lagrein Dunkel,TABERHOF,Kellerei Bozen,,2001,,, 180.00 € ,,,3,,37.95 €,
5481,,Lagrein Dunkel,TABERHOF,Kellerei Bozen,,2000,,, 190.00 € ,,,3,,37.95 €,
5482,,Lagrein Dunkel,TABERHOF,Kellerei Bozen,,1998,,, 195.00 € ,,,1,,37.95 €,
5483,,Lagrein Dunkel,TABERHOF,Kellerei Bozen,,1997,,, 210.00 € ,,,2,,37.95 €,
5790,,Lagrein Dunkel,STEINRAFFLER,Hofstätter,,2004,,, 165.00 € ,,,5,,52.00 €,
5491,,Lagrein Dunkel,STEINRAFFLER,Hofstätter,,1997,,, 210.00 € ,,,1,,52.00 €,
5492,,Lagrein Dunkel,STEINRAFFLER,Hofstätter,,1995,,, 260.00 € ,,,2,,52.00 €,
5500,,Lagrein Dunkel,LAMAREIN,Josephus Unterganzner,,2007,,, 250.00 € ,,,12,,52.00 €,
5501,,Lagrein Dunkel,LAMAREIN,Josephus Unterganzner,,2006,,, 250.00 € ,,,9,,52.00 €,
5502,,Lagrein Dunkel,LAMAREIN,Josephus Unterganzner,,2005,,, 280.00 € ,,,8,,52.00 €,
5503,,Lagrein Dunkel,LAMAREIN,Josephus Unterganzner,,2004,,, 280.00 € ,,,5,,52.00 €,
5504,,Lagrein Dunkel,LAMAREIN,Josephus Unterganzner,,2002,,, 280.00 € ,,,3,,52.00 €,
5505,,Lagrein Dunkel,LAMAREIN,Josephus Unterganzner,,2000,,, 450.00 € ,,,1,,52.00 €,
5600,,Cabernet Sauvignon,CAMPANER,Kaltern,,2000,,, 125.00 € ,,,6,,16.00 €,
5610,,Cabernet ,RISERVA,Alois Lageder,,2005,,, 95.00 € ,,,7,,0.00 €,
5620,,Cabernet Sauvignon, ,Josephus Unterganzner,,2001,,, 165.00 € ,,,7,,30.50 €,
5620,,Cabernet Sauvignon, ,Josephus Unterganzner,,2007,,, 165.00 € ,,,7,,30.50 €,
5621,,Cabernet Sauvignon,,Josephus Unterganzner,,2000,,, 165.00 € ,,,2,,30.50 €,
5622,,Cabernet Sauvignon,,Josephus Unterganzner,,1999,,, 165.00 € ,,,1,,30.50 €,
5630,,Cabernet,PFARRHOF,Kellerei Kaltern,,2002,,, 140.00 € ,,,6,,37.17 €,
5631,,Cabernet,PFARRHOF,Kellerei Kaltern,,2000,,, 155.00 € ,,,2,,37.17 €,
5632,,Cabernet,PFARRHOF,Kellerei Kaltern,,1998,,, 145.00 € ,,,1,,37.17 €,
5633,,Cabernet,PFARRHOF,Kellerei Kaltern,,1997,,, 165.00 € ,,,1,,37.17 €,
5640,,Cabernet,MUMELTER,Kellerei Bozen-Gries,,2000,,, 145.00 € ,,,3,,27.00 €,
5650,,Cabernet,ST. VALENTIN,Kellerei St. Michael-Eppan,,2000,,, 185.00 € ,,,6,,32.00 €,
5651,,Cabernet,ST. VALENTIN,Kellerei St. Michael-Eppan,,1999,,, 165.00 € ,,,3,,32.00 €,
5652,,Cabernet,ST. VALENTIN,Kellerei St. Michael-Eppan,,1997,,, 220.00 € ,,,3,,32.00 €,
5660,,Cabernet,PUNTAY,Erste & Neue Kellerei,,,,, 165.00 € ,,,0,,30.00 €,
5670,,Cabernet Sauvignon,GRAF VON MERAN,Kellerei Meran,,,,, 155.00 € ,,,0,,30.00 €,
5680,,Cabernet,TÓR LÖWENGANG,Alois Lageder,,2004,,, 165.00 € ,,,9,,45.30 €,
5681,,Cabernet,TÓR LÖWENGANG,Alois Lageder,,2000,,, 180.00 € ,,,10,,45.30 €,
5690,,Cabernet,RAUT,Clemens Waldthaler,,1997,,, 165.00 € ,,,2,,30.83 €,
5700,,Cabernet,CASTEL ,Schwanburg,,1990,,, 380.00 € ,,,1,,24.00 €,
5710,,Cabernet,COR,Alois Lageder,,2003,,, 245.00 € ,,,10,,55.00 €,
5710,,Cabernet,COR,Alois Lageder,,2004,,, 245.00 € ,,,10,,55.00 €,
5720,,Cabernet Sauvignon,LAFOA,Kellerei Schreckbichl,,1999,,, 185.00 € ,,,3,,53.00 €,
5800,,Corolle,,Cason Hirschprunn,,,,, 145.00 € ,,,0,,27.00 €,
5820,,Soma,,Kellerei Kurtatsch,,2000,,, 155.00 € ,,,2,,23.00 €,
5830,,Rosso,RAUT,Clemens Waldthaler,,1997,,, 165.00 € ,,,6,,38.24 €,
5840,,Cason,,Cason Hirschprunn,,1997,,, 220.00 € ,,,2,,34.75 €,
5850,,Istante ,,Franz Haas,,,,, 185.00 € ,,,0,,39.40 €,
5860,,Cornelius Rosso,,Kellerei Schreckbichl,,1999,,, 165.00 € ,,,2,,34.00 €,
5870,,Arzio,,Baron di Pauli,,2002,,, 165.00 € ,,,3,,50.00 €,
5871,,Arzio,,Baron di Pauli,,2003,,, 220.00 € ,,,7,,50.00 €,
5880,,Reif,,Josephus Unterganzner,,2007,,, 240.00 € ,,,18,,42.50 €,
5880,,Reif,,Josephus Unterganzner,,2008,,, 240.00 € ,,,18,,42.50 €,
5881,,Reif,,Josephus Unterganzner,,2005,,, 240.00 € ,,,25,,42.50 €,
5882,,Reif,,Josephus Unterganzner,,2004,,, 240.00 € ,,,8,,42.50 €,
5883,,Reif,,Josephus Unterganzner,,2003,,, 320.00 € ,,,9,,42.50 €,
5884,,Reif,,Josephus Unterganzner,,2002,,, 320.00 € ,,,4,,42.50 €,
5885,,Reif,,Josephus Unterganzner,,2001,,, 420.00 € ,,,3,,42.50 €,
5886,,Reif,,Josephus Unterganzner,,2000,,, 480.00 € ,,,3,,42.50 €,
6000,,Barolo,SORÌ GINESTRA,Conterno Fantino,,1993,,, 420.00 € ,,,1,,135.00 €,
6001,,Barolo,SORÌ GINESTRA,Conterno Fantino,,2006,,, 350.00 € ,,,2,,135.00 €,
6010,,Barolo,LA MORRA,Roberto Voerzio,,1993,,, 445.00 € ,,,1,,135.00 €,
6011,,Barolo,SARMASSA,Roberto Voerzio,,2006,,, 445.00 € ,,,6,,212.00 €,
6012,,Barolo,RIS. CAPALOT,Roberto Voerzio,,2004,,, 445.00 € ,,,6,,214.80 €,
6013,,Barolo,FALLETTO SERRALUNGA,Bruno Giacosa,,2004,,, 540.00 € ,,,1,,300.00 €,
6020,,Cà del Pazzo,,Caparzo,,1990,,, 220.00 € ,,,1,,40.00 €,
6030,,Chianti   CLASSICO,VIGNETTO BELLAVISTA,Castello di Ama,,1990,,, 330.00 € ,,,1,,65.00 €,
6035,,Bramasole Cortona,,Marchesi Antinori,,2006,,, 145.00 € ,,,3,,38.00 €,
6040,,Flaccianello della Pieve,,Fontodi,,1993,,, 175.00 € ,,,1,,71.00 €,
6050,,Le Pergole Torte,,Montevertine,,1992,,, 240.00 € ,,,1,,88.40 €,
6060,,Saffredi,,Le Pupille,,2006,,, 220.00 € ,,,1,,86.30 €,
6070,,Percarlo,,Martini di Cigala,,1997,,, 320.00 € ,,,1,,59.50 €,
6075,,Insoglio del Cinghiale,,Campo di Sasso,,2008,,, 115.00 € ,,,4,,21.00 €,
6076,,Il Pino di Biserno,,Campo di Sasso,,2007,,, 165.00 € ,,,6,,44.00 €,
6077,,Biserno,,Campo di Sasso,,2007,,, 230.00 € ,,,5,,114.00 €,
6080,,Tignanello,,Marchesi Antinori,,1994,,, 220.00 € ,,,1,,89.95 €,
6081,,Tignanello,,Marchesi Antinori,,2007,,, 260.00 € ,,,3,,73.60 €,
6090,,Brunello di Montalcino,PIAN DELLE VIGNE,Marchesi Antinori,,1997,,, 220.00 € ,,,1,,63.25 €,
6091,,Brunello di Montalcino,VIGNAFERROVIA,Marchesi Antinori,,2004,,, 288.00 € ,,,3,,103.50 €,
6100,,Sassicaia,,Tenuta San Guido,,1995,,, 620.00 € ,,,1,,159.00 €,
6101,,Sassicaia,,Tenuta San Guido,,1996,,, 420.00 € ,,,1,,159.00 €,
6102,,Sassicaia,,Tenuta San Guido,,1993,,, 420.00 € ,,,1,,159.00 €,
6103,,Sassicaia,,Tenuta San Guido,,1992,,, 420.00 € ,,,1,,159.00 €,
6110,,50 & 50,,Avignonesi&Capanelle ,,1995,,, 350.00 € ,,,1,,159.90 €,
6111,,50 & 50,,Avignonesi&Capanelle ,,1993,,, 320.00 € ,,,2,,159.90 €,
6120,,Giorgio Bartholomäus,,Tenuta Argentiera,,2006,,, 320.00 € ,,,5,,160.00 €,
6130,,Solaia,,Marchesi Antinori,,2006,,, 460.00 € ,,,1,,273.20 €,
6140,,Amarone ,,Dal Forno Romano,,2001,,," 1,111.00 € ",,,3,,539.00 €,
6141,,Amarone ,,Dal Forno Romano,,2000,,," 1,111.00 € ",,,9,,539.00 €,
6142,,Amarone ,,Dal Forno Romano,,1999,,," 1,111.00 € ",,,1,,559.00 €,
6143,,Amarone ,,Dal Forno Romano,,1998,,," 1,111.00 € ",,,1,,559.00 €,
6144,,Amarone ,,Dal Forno Romano,,1996,,," 1,111.00 € ",,,1,,559.00 €,
6300,,Monte Bello,,Ridge,,2005,,, 620.00 € ,,,3,,286.00 €,
6350,,Échèzeaux,GRAND CRU,Emmanuel Rouget,,2000,,, 720.00 € ,,,2,,265.40 €,
6370,,Clos de Tart,GRAND CRU,Mommess,,2005,,, 850.00 € ,,,3,,372.00 €,
6400,,Domaine de Chevalier,GRAND VIN,Pessac-Léognan,,2005,,, 250.00 € ,,,4,,47.90 €,
6420,,Chateau Gombauede Guillot ,,Pomerol,,2005,,, 260.00 € ,,,6,,59.40 €,
6450,,Chatau L´Evangile,,Pomerol,,2000,,," 1,200.00 € ",,,1,,406.25 €,
6500,,Château Mouthon Rothschild,,Pauliac,,2006,,," 1,960.00 € ",,,1,,999.00 €,
6550,,Château Latour,,Pauliac,,2006,,," 1,970.00 € ",,,1,,999.00 €,
