external_id,name,name_2,name_3,internal_notes,vintage,info,bottle_qty,magnum_qty,demi_qty,bottle_price,magnum_price,demi_price,,
2860,CORNAS,Domaine Clape,RENAISSANCE,,2005,,12,,, 115.00 € ,,,,
,,,,,,,,,,,,,,
F,,CROZES HERMITAGE,,,,,,,,,,,,
,,,,,,,,,,,,,,
2865,CROZES HERMITAGE,Alain Graillot,,,2005,,1,,, 75.00 € ,,,,
,,,,,,,,,,,,,,
F,,HERMITAGE,,,,,,,,,,,,
,,,,,,,,,,,,,,
2875,HERMITAGE,Maison M. Chapoutier,MONIER DE LA SIZERANNE,BIO-DYNAM.,2008,,6,,, 125.00 € ,,,,
2885,HERMITAGE,Domaine Jean-Louis Chave,,,2008,,6,,, 288.00 € ,,,,
,,,,,,,,,,,,,,
P,,SPANIEN,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Tempranillo,,,,,,,,,,,,
,,,,,,,,,,,,,,
P,Tempranillo,Ribera del Duero,,,,,,,,,,,,
,Tempranillo,,,,,,,,,,,,,
2950,Tempranillo,Vega Sicilia,UNICO  RESERVA ESPECIAL , RESERVA ESPECIAL ,,90T+10CS,,,, 450.00 € ,,,,
2951,Tempranillo,Vega Sicilia,UNICO,,2000,,,,, 450.00 € ,,,,
2952,Tempranillo,Vega Sicilia,UNICO,,1991,,,,, 450.00 € ,,,,
,Tempranillo,Vega Sicilia,UNICO,,1986,,,,,,,,,
,Tempranillo,Vega Sicilia,UNICO,,1985,,,,,,,,,
2953,Tempranillo,Vega Sicilia,UNICO,,1983,,,,, 450.00 € ,,,,
,,,,,,,,,,,,,,
ZA,,Südafrika,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cabernet Sauvignon / Malbec,,,,,,,,,,,,
,,,,,,,,,,,,,,
715,,Redstone,Capelands Wine Estate,,2016,,,1,, 45.00 € ,,,,
715,,Redstone,Capelands Wine Estate,,2015,,,,, 45.00 € ,,,,
,,Redstone,Capelands Wine Estate,,2014,,,1,,,,,,
,,Redstone,Capelands Wine Estate,,2013,,,,,,,,,
,,Redstone,Capelands Wine Estate,,2011,,,1,,,,,,
715,,CR1 Redstone Reserve,Capelands Wine Estate,,2016,,,,, 65.00 € ,,,,
,,CR1 Redstone Reserve,Capelands Wine Estate,,2015,,,,,,,,,
,,,,,,,,,,,,,,
NZ,,NEUSEELAND,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Pinot nero - Blauburgunder - Spätburgunder,,,,,,,,,,,,
,,,,,,,,,,,,,,
2462,Pinot nero,Schubert,MARION´S VINEYARD, Wairarapa ,2010,,,,, 55.00 € ,,,,
2462,Pinot nero,Schubert,MARION´S VINEYARD, Wairarapa ,2011,,,,, 55.00 € ,,,,
,,,,,,,,,,,,,,
,,Syrah,,,,,,,,,,,,
,,,,,,,,,,,,,,
3740,Syrah,Schubert,WAIRARAPA,,2010,,,,, 55.00 € ,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Pinot Bianco ,PLÖTZNER,Kellerei St. Pauls,,2011,,,1,,, 80.00 € ,,,
,Pinot Bianco ,PLÖTZNER,Kellerei St. Pauls,,2015,,,1,,, 80.00 € ,,,
,Pinot Bianco ,KUNSTSTÜCK,Kellerei Kaltern,,2014,,,1,,, 80.00 € ,,,
,Pinot Bianco ,VINSCHGAU,Falkenstein,,2009,,,1,,, 80.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Sauvignon,MANTELE,Kellerei Nals-Margreid,,2010,,,1,,, 80.00 € ,,,
,Sauvignon,PASSION,Kellerei St. Pauls,,2008,,,1,,, 90.00 € ,,,
,Sauvignon,PASSION,Kellerei St. Pauls,,2009,,,1,,, 90.00 € ,,,
,Sauvignon,LAFOA,Kellerei Schreckbichl,,2008,,,1,,, 145.00 € ,,,
,Sauvignon,WINKL,Kellerei Terlan,,2018,,,1,,, 105.00 € ,,,
,Sauvignon,VINSCHGAU,Falkenstein,,2009,,,1,,, 95.00 € ,,,
,Sauvignon,QUARZ,Kellerei Terlan,,2008,,,1,,, 140.00 € ,,,
,Sauvignon,QUARZ,Kellerei Terlan,,2009,,,1,,, 140.00 € ,,,
,Sauvignon,QUARZ,Kellerei Terlan,,2010,,,1,,, 140.00 € ,,,
,Sauvignon,QUARZ,Kellerei Terlan,,2011,,,1,,, 140.00 € ,,,
,Riesling,VINSCHGAU,Falkenstein,,2009,,,1,,, 95.00 € ,,,
,Riesling,UNTERORTL,Weingut Juval,,2010,,,1,,, 95.00 € ,,,
,Riesling,VIELANDERS,Röckhof,,2016,,,1,,, 95.00 € ,,,
,Riesling,GROSSES GEWÄCHS,Schloss Johannisberg,,2009,,,1,,, 115.00 € ,,,
,Riesling,ALTE REBEN,Van Volxem,,2010,,,1,,, 115.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Cuvée,DE VITE,Weingut Hofstätter,,2018,,,1,,, 80.00 € ,,,
,Cuvée,MANNA,Franz Haas,,2007,,,1,,, 125.00 € ,,,
,Cuvée,NOVA DOMUS,Kellerei Terlan,,2010,3l,,1,,, 260.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Vernatsch,QUINTESSENZ,Kellerei Kaltern,,2017,,,1,,, 65.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Pinot Nero - Blauburgunder,RISERVA,Weingut Niedermayr,,2007,,,1,,, 120.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Merlot,HUBERFELD,Kellerei St. Pauls,,2013,,,1,,, 110.00 € ,,,
,Merlot,PASSION,Kellerei St. Pauls,,2013,,,1,,, 130.00 € ,,,
,Merlot,SCHWEIZER,Franz Haas,,1996,,,1,,, 160.00 € ,,,
,Merlot,ANNA M,Weingut Lacknerhof,,2009,,,1,,, 160.00 € ,,,
,Merlot,ANNA M,Weingut Lacknerhof,,2010,,,1,,, 160.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Lagrein ,GRIES,Kellerei Terlan,,2010,,,1,,, 95.00 € ,,,
,Lagrein ,FRAUENRIEGEL,Kellerei Kurtatsch,,2014,,,1,,, 130.00 € ,,,
,Lagrein ,PRESTIGE,Kellerei Bozen,,1995,,,1,,, 140.00 € ,,,
,Lagrein ,PRESTIGE,Kellerei Bozen,,1997,,,1,,, 140.00 € ,,,
,Lagrein ,PRESTIGE,Kellerei Bozen,,2000,,,1,,, 140.00 € ,,,
,Lagrein ,ABTEI,Muri Gries,,2005,,,1,,, 210.00 € ,,,
,Lagrein ,ABTEI,Muri Gries,,1999,,,1,,, 210.00 € ,,,
,Lagrein ,ABTEI,Muri Gries,,2000,,,1,,, 210.00 € ,,,
,Lagrein ,ABTEI,Muri Gries,,1997,,,1,,, 210.00 € ,,,
,Lagrein ,RISERVA,Josephus Unterganzner,,2001,,,1,,, 165.00 € ,,,
,Lagrein ,RISERVA,Josephus Unterganzner,,2009,,,1,,, 180.00 € ,,,
,Lagrein ,TABERHOF,Kellerei Bozen,,2000,,,1,,, 180.00 € ,,,
,Lagrein ,TABERHOF,Kellerei Bozen,,2001,,,1,,, 180.00 € ,,,
,Lagrein ,STEINRAFFLER,Hofstätter,,1995,,,1,,, 150.00 € ,,,
,Lagrein ,STEINRAFFLER,Hofstätter,,1997,,,1,,, 180.00 € ,,,
,Lagrein ,STEINRAFFLER,Hofstätter,,2004,,,1,,, 160.00 € ,,,
,Lagrein ,MIRELL,Ansitz Waldgries,,2009,,,1,,, 260.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Cabernet Sauvignon,RISERVA KAMPILL,Josephus Unterganzner,,2007,,,1,,, 120.00 € ,,,
,Cabernet Sauvignon,RISERVA KAMPILL,Josephus Unterganzner,,2009,,,1,,, 120.00 € ,,,
,Cabernet Sauvignon,RISERVA,Josephus Unterganzner,,2001,,,1,,, 120.00 € ,,,
,Cabernet Sauvignon,,Josephus Unterganzner,,1999,,,1,,, 140.00 € ,,,
,Cabernet Sauvignon,,Josephus Unterganzner,,2000,,,1,,, 140.00 € ,,,
,Cabernet,PFARRHOF,Kellerei Kaltern,,2002,,,1,,, 140.00 € ,,,
,Cabernet,MUMELTER,Kellerei Bozen-Gries,,2000,,,1,,, 145.00 € ,,,
,Cabernet,ST. VALENTIN,Kellerei St. Michael-Eppan,,2000,,,1,,, 160.00 € ,,,
,Cabernet ,KUNSTSTÜCK,Kellerei Kaltern,,2015,,,1,,, 160.00 € ,,,
,Cabernet,TÓR LÖWENGANG,Alois Lageder,,2000,,,1,,, 160.00 € ,,,
,Cabernet,TÓR LÖWENGANG,Alois Lageder,,2004,,,1,,, 160.00 € ,,,
,Cabernet,TÓR LÖWENGANG,Alois Lageder,,2007,,,1,,, 160.00 € ,,,
,Cabernet,TÓR LÖWENGANG,Alois Lageder,,2007,3L,,1,,, 340.00 € ,,,
,Cabernet,RAUT,Clemens Waldthaler,,1997,,,1,,, 160.00 € ,,,
,Cabernet,CASTEL ,Schwanburg,,1990,,,1,,, 380.00 € ,,,
,Cabernet,COR,Alois Lageder,,2006,,,1,,, 190.00 € ,,,
,Cabernet,COR,Alois Lageder,,2003,,,1,,, 190.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Cuvée,CORNELIUS,Kellerei Schreckbichl,,1999,,,1,,, 160.00 € ,,,
,,,,,,,,1,,,,,,
,Cuvée,CASSIANO,Tenua Manincor,,2007,,,1,,, 160.00 € ,,,
,,,,,,,,1,,,,,,
,Cuvée,RUSCUS,Weingut Lacknerhof,,2009,,,1,,, 160.00 € ,,,
,Cuvée,RUSCUS,Weingut Lacknerhof,,2010,,,1,,, 160.00 € ,,,
,Cuvée,ARZIO,Baron di Pauli,,2007,,,1,,, 160.00 € ,,,
,,,,,,,,1,,,,,,
,Cuvée,REIF,Josephus Unterganzner,,2007,,,1,,, 180.00 € ,,,
,Cuvée,REIF,Josephus Unterganzner,,2008,,,1,,, 180.00 € ,,,
,Cuvée,REIF,Josephus Unterganzner,,2005,,,1,,, 180.00 € ,,,
,Cuvée,REIF,Josephus Unterganzner,,2003,,,1,,, 210.00 € ,,,
,Cuvée,REIF,Josephus Unterganzner,,2002,,,1,,, 210.00 € ,,,
,Cuvée,REIF,Josephus Unterganzner,,2001,,,1,,, 220.00 € ,,,
,Cuvée,REIF,Josephus Unterganzner,,2009,DMG,,1,,, 440.00 € ,,,
,,,,,,,,1,,,,,,
,Barbera d´Alba,,Roberto Voerzio,,2007,,,1,,, 160.00 € ,,,
,,,,,,,,1,,,,,,
,Cà del Pazzo,,Caparzo,,1990,,,1,,, 160.00 € ,,,
,,,,,,,,1,,,,,,
,Chianti   CLASSICO,VIGNETTO BELLAVISTA,Castello di Ama,,1990,,,1,,, 420.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Sangiovese,COLONIA,Felsina,,2006,,,1,,, 160.00 € ,,,
,,,,,,,,1,,,,,,
,Flaccianello della Pieve,,Fontodi,,2008,,,1,,, 320.00 € ,,,
,,,,,,,,1,,,,,,
,Bramasole,,Antinori,,2006,,,1,,, 180.00 € ,,,
,,,,,,,,1,,,,,,
,Guado al Tasso,,Antinori,,2008,,,1,,, 420.00 € ,,,
,,,,,,,,1,,,,,,
,Baja al Vento,,Folonari,,2009,,,1,,, 110.00 € ,,,
,Baja al Vento,,Folonari,,2011,,,1,,, 110.00 € ,,,
,,,,,,,,1,,,,,,
,Ceccante,,Grillesino,,2012,,,1,,, 190.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Il Pareto,,Tenuta Nozzole,,1999,,,1,,, 150.00 € ,,,
,Il Pareto,,Tenuta Nozzole,,2000,,,1,,, 150.00 € ,,,
,Percarlo,,Martini di Cigala,,1997,,,1,,, 260.00 € ,,,
,SCRIO,,Le Macchiole,,2006,,,1,,, 165.00 € ,,,
,,,,,,,,1,,,,,,
,MESSORIO,,Le Macchiole,,2008,,,1,,, 420.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Biserno,,Campo di Sasso,,2008,,,1,,, 280.00 € ,,,
,Biserno,,LODOVICO,,2007,,,1,,, 800.00 € ,,,
, ,,,,,,,1,,,,,,
,DUEMANI,,Cabernet Franc,,2008,,,1,,, 320.00 € ,,,
,,,,,,,,1,,,,,,
,Tignanello,,Marchesi Antinori,,1994,,,1,,, 288.00 € ,,,
,Tignanello,,Marchesi Antinori,,2007,,,1,,, 320.00 € ,,,
,,,,,,,,1,,,,,,
,Brunello di Montalcino,VIGNAFERROVIA,Marchesi Antinori,,2004,,,1,,, 380.00 € ,,,
,,,,,,,,1,,,,,,
,Brunello di Montalcino,LA FUGA,Folonari,,2007,,,1,,, 280.00 € ,,,
,,,,,,,,1,,,,,,
,Argentiera,,Tenuta Argentiera,,2016,,,1,,, 180.00 € ,,,
,Giorgio Bartolomäus,,Tenuta Argentiera,,2006,,,1,,, 250.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Sassicaia,,Tenuta San Guido,,1980,,,1,,," 2,500.00 € ",,,
,Sassicaia,,Tenuta San Guido,,1982,,,1,,," 3,200.00 € ",,,
,Sassicaia,,Tenuta San Guido,,1988,,,1,,," 2,800.00 € ",,,
,Sassicaia,,Tenuta San Guido,,1989,,,1,,," 2,200.00 € ",,,
,Sassicaia,,Tenuta San Guido,,1989,3l,,1,,," 4,800.00 € ",,,
,Sassicaia,,Tenuta San Guido,,1990,,,1,,," 2,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,1994,,,1,,," 1,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,1996,,,1,,," 1,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,1997,,,1,,," 2,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,1999,,,1,,," 1,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2000,,,1,,," 2,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2002,,,1,,," 1,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2003,,,1,,," 1,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2004,,,1,,," 1,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2008,,,1,,," 1,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2009,,,1,,," 2,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2009,3l,,1,,," 4,800.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2012,,,1,,," 1,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2013,,,1,,," 1,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2014,,,1,,," 1,600.00 € ",,,
,Sassicaia,,Tenuta San Guido,,2016,,,1,,," 1,800.00 € ",,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,50 & 50,,Avignonesi&Capanelle ,,1993,,,1,,, 450.00 € ,,,
,,,,,,,,1,,,,,,
,Masseto,,Tenuta Ornellaia,,2009,,,1,,," 2,200.00 € ",,,
,Masseto,,Tenuta Ornellaia,,2010,,,1,,," 2,300.00 € ",,,
,Masseto,,Tenuta Ornellaia,,2011,,,1,,," 2,400.00 € ",,,
,,,,,,,,1,,,,,,
,Solaia,,Marchesi Antinori,,2008,,,1,,, 950.00 € ,,,
,Solaia,,Marchesi Antinori,,2006,,,1,,, 950.00 € ,,,
,,,,,,,,1,,,,,,
,Le Serre Nuove,,Tenuta Ornellaia,,2017,,,1,,, 160.00 € ,,,
,Le Serre Nuove,,Tenuta Ornellaia,,2013,,,1,,, 140.00 € ,,,
,,,,,,,,1,,,,,,
,Ornellaia,,Tenuta Ornellaia,,2009,,,1,,, 500.00 € ,,,
,Ornellaia,25 anni,Tenuta Ornellaia,,2010,,,1,,, 600.00 € ,,,
,Ornellaia,,Tenuta Ornellaia,,2016,,,1,,, 600.00 € ,,,
,Ornellaia,25 anni,Tenuta Ornellaia,,2010,3l,,1,,," 1,400.00 € ",,,
,,,,,,,,1,,,,,,
,Amarone ,,Dal Forno Romano,,2001,,,1,,, 650.00 € ,,,
,Amarone ,,Dal Forno Romano,,2000,,,1,,, 650.00 € ,,,
,Amarone ,,Dal Forno Romano,,1999,,,1,,, 700.00 € ,,,
,Amarone ,,Dal Forno Romano,,1998,,,1,,, 750.00 € ,,,
,Amarone ,,Dal Forno Romano,,1996,,,1,,, 800.00 € ,,,
,Amarone ,,Dal Forno Romano,,2001,3l,,1,,," 1,350.00 € ",,,
,Amarone ,,Dal Forno Romano,,2000,3l,,1,,," 1,500.00 € ",,,
,,,,,,,,1,,,,,,
,Amarone ,CLASSICO,Masi,,2006,,,1,,, 185.00 € ,,,
,Amarone ,COSTASERA,Masi,,2007,,,1,,, 260.00 € ,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,,,,,,,,1,,,,,,
,Domaine de Chevalier,GRAND VIN,Pessac-Léognan,,2005,,,1,,, 300.00 € ,,,
,Chateau Gombauede Guillot ,,Pomerol,,2005,,,1,,, 180.00 € ,,,
,Chateau L´Evangile,,Pomerol,,2000,,,1,,, 750.00 € ,,,
,Château Latour,,Pauliac,,2006,,,1,,," 1,500.00 € ",,,
