ok,type,name,winery_name,area,size,vintage,price,details,tech_sheet,internal_notes,info,matched_name,matched_winery_name,matched_id,matched_original_id,score
TRUE,WHITE,CHASSAGNE MONTRACHET “LA MALTROIE” 1° Crú D. Fontaine Gagnard,CHASSAGNE MONTRACHET “LA MALTROIE” 1° Crú D. Fontaine Gagnard,,BOTTLE,2016,120,,https://www.callmewine.com/chassagne-montrachet-la-maltroie-fontaine-gagnard-2019-P32575.htm, https://www.callmewine.com/chassagne-montrachet-la-maltroie-fontaine-gagnard-2019-P32575.htm,,Chassagne-Montrachet 1er Cru ''La Maltroie'',Fontaine-Gagnard,wine_01h0qsxn694aybb0rx7c0d5c3m,,53.148212
TRUE,WHITE,MEURSAULT “LES TESSONS” Buisson Charles,MEURSAULT “LES TESSONS” Buisson Charles,,BOTTLE,2019,170,,https://www.drinksco.it/vino-meursault/domaine-buisson-charles-meursault-les-tessons-2019, https://www.drinksco.it/vino-meursault/domaine-buisson-charles-meursault-les-tessons-2019,,Meursault ''Les Tessons'',Buisson-Charles,wine_01gzr4kswhzb2yb3rkhtpjsx01,,49.801098
TRUE,WHITE,MEURSAULT Henri Boillot mattoni,MEURSAULT Henri Boillot mattoni,,BOTTLE,2020,145,3 - 2018 | 3 - 2015 | mattoni,https://vinibianchirossi.com/it/vini-bianchi-francesi-borgogna/1351-meursault-2018-henri-boillot.html,3 - 2018 | 3 - 2015 | mattoni https://vinibianchirossi.com/it/vini-bianchi-francesi-borgogna/1351-meursault-2018-henri-boillot.html,,Meursault,Domaine Henri Boillot,wine_01h4pmmgx0n4y5a8ga9661syy7,,34.23998
TRUE,WHITE,MEURSAULT “LES PORUZOTS” 1° Crú Francois Mikulski,MEURSAULT “LES PORUZOTS” 1° Crú Francois Mikulski,,BOTTLE,2017,245,1 - 2015 | mattoni,https://www.drinksco.it/vino-meursault-1er-cru/mikulski-meursault-1er-cru-les-poruzots-2017,1 - 2015 | mattoni https://www.drinksco.it/vino-meursault-1er-cru/mikulski-meursault-1er-cru-les-poruzots-2017,,Meursault 1er Cru ''Poruzots'',François Mikulski,wine_01gzr4ktjv32ft2t0n0n7jwhsc,,49.997643
TRUE,WHITE,"MEURSAULT ""CHARMES"" 1° Crú Domaine Jobard-Morey","MEURSAULT ""CHARMES"" 1° Crú Domaine Jobard-Morey",,BOTTLE,2019,190,,https://www.tannico.it/meursault-charmes-1er-cru-2017-domaine-jobard-morey.html, https://www.tannico.it/meursault-charmes-1er-cru-2017-domaine-jobard-morey.html,,Meursault 1er Cru ''Charmes'',Domaine Jobard-Morey,wine_01hawwcxc4edxh86wbbfzv7bsr,,49.126095
TRUE,WHITE,"MEURSAULT ""LES PORUZOTS"" 1° Crú Domaine Jobard-Morey","MEURSAULT ""LES PORUZOTS"" 1° Crú Domaine Jobard-Morey",,BOTTLE,2019,168,,https://www.tannico.it/meursault-poruzot-1er-cru-2018-domaine-jobard-morey.html, https://www.tannico.it/meursault-poruzot-1er-cru-2018-domaine-jobard-morey.html,,Meursault-Poruzot Premier Cru,Domaine Jobard-Morey,wine_01hawwcxbz50pp6p3744w01t6g,,50.211468
FALSE,WHITE,PULIGNY MONTRACHET Henri Boillot,PULIGNY MONTRACHET Henri Boillot,,BOTTLE,2019,140,,https://www.millesima.it/domaine-henri-boillot-puligny-montrachet-1er-cru-clos-de-la-mouchere-monopole-2019.html, https://www.millesima.it/domaine-henri-boillot-puligny-montrachet-1er-cru-clos-de-la-mouchere-monopole-2019.html,,Puligny-Montrachet 1er Cru Garenne,Château de Puligny Montrachet,wine_01hawwcxcnwt4jay5s5qymmr33,,42.820583
FALSE,WHITE,PULIGNY MONTRACHET “LA GARENNE” 1° Crú E. Sauzet,PULIGNY MONTRACHET “LA GARENNE” 1° Crú E. Sauzet,,BOTTLE,2015,160,mattoni,https://www.callmewine.com/puligny-montrachet-etienne-sauzet-2019-P32565.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR2506nbli-lZNQ_pYzCfkzkpU8m7Mm7fx3M0KR_BvpXR3dsprVJQmif4aArCFEALw_wcB,mattoni https://www.callmewine.com/puligny-montrachet-etienne-sauzet-2019-P32565.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR2506nbli-lZNQ_pYzCfkzkpU8m7Mm7fx3M0KR_BvpXR3dsprVJQmif4aArCFEALw_wcB,,Puligny-Montrachet 1er Cru Garenne,Château de Puligny Montrachet,wine_01hawwcxcnwt4jay5s5qymmr33,,51.791126
FALSE,WHITE,CHASSAGNE MONTRACHET “LES CHAUMEES” C. Morey,CHASSAGNE MONTRACHET “LES CHAUMEES” C. Morey,,BOTTLE,2015,210,Cella,https://www.callmewine.com/chassagne-montrachet-blanc-morey-coffinet-2019-P31087.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR250uLK1ZNYkGzlPkQfAfX-5yVVoPBKBCmhFouEFF4kCzCg0WVeHFxqsaAvdWEALw_wcB,Cella https://www.callmewine.com/chassagne-montrachet-blanc-morey-coffinet-2019-P31087.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR250uLK1ZNYkGzlPkQfAfX-5yVVoPBKBCmhFouEFF4kCzCg0WVeHFxqsaAvdWEALw_wcB,,Les Jardins Chassagne-Montrachet,Château de Chassagne-Montrachet,wine_01h0qsxnaje9fb6nhpeheerf49,,43.266068
TRUE,WHITE,POUILLY FUISSÈ AOC Joseph Drouhin,POUILLY FUISSÈ AOC Joseph Drouhin,,BOTTLE,2020,69,,https://www.xtrawine.com/it/vini/joseph-drouhin-pouilly-fuisse-2020/p31627?referrer=trovaprezzi&utm_source=trovaprezzi, https://www.xtrawine.com/it/vini/joseph-drouhin-pouilly-fuisse-2020/p31627?referrer=trovaprezzi&utm_source=trovaprezzi,,Pouilly-Fuissé,Joseph Drouhin,wine_01h4pmmfta37jvzx151tw7c6xp,,43.691715
TRUE,WHITE,POUILLY FUISSÈ AOC Tête de Cru Vieilles Vignes Château Fuissé,POUILLY FUISSÈ AOC Tête de Cru Vieilles Vignes Château Fuissé,,BOTTLE,2019,69,2 - 2017 | 3 - | mattoni,https://www.klwines.com/p/2019-chateau-vitallis-pouilly-fuisse-vieilles-vignes/1536597?searchId=a9f0b21f-8708-4bff-90ef-2821bbb8bd9a&searchServiceName=klwines-prod-productsearch&searchRank=28,2 - 2017 | 3 - | mattoni https://www.klwines.com/p/2019-chateau-vitallis-pouilly-fuisse-vieilles-vignes/1536597?searchId=a9f0b21f-8708-4bff-90ef-2821bbb8bd9a&searchServiceName=klwines-prod-productsearch&searchRank=28,,Vieilles Vignes Pouilly-Fuissé,Château Fuissé,wine_01h4pmmh15yhv9dtxn1fy1e7ay,,73.85644
TRUE,WHITE,CHABLIS “BEAUROY” 1° Crú Buisson Charles,CHABLIS “BEAUROY” 1° Crú Buisson Charles,,BOTTLE,2019,85,,https://www.drinksco.it/vino-chablis-1er-cru/domaine-buisson-charles-chablis-1er-cru-beauroy-2019, https://www.drinksco.it/vino-chablis-1er-cru/domaine-buisson-charles-chablis-1er-cru-beauroy-2019,,Chablis 1er Cru Beauroy,Buisson-Charles,wine_01gzr4kswh92zamne9hvv8pfes,,48.271774
TRUE,WHITE,CHABLIS “LES VAILLONS” 1° Crú Daniel Dampt & Fils,CHABLIS “LES VAILLONS” 1° Crú Daniel Dampt & Fils,,BOTTLE,2017,64,,https://www.vivino.com/IT/it/domaine-daniel-dampt-et-fils-chablis-premier-cru-les-vaillons/w/1245290?year=2017, https://www.vivino.com/IT/it/domaine-daniel-dampt-et-fils-chablis-premier-cru-les-vaillons/w/1245290?year=2017,,Chablis Premier Cru ''Les Vaillons'',Daniel Dampt & Fils,wine_01gzr4ksxf28c46ckns5ehn0y5,,52.102077
TRUE,WHITE,CHABLIS “RESERVE DE VAUDON” Joseph Drouhin,CHABLIS “RESERVE DE VAUDON” Joseph Drouhin,,BOTTLE,2020,56,,https://www.bernabei.it/chablis-reserve-de-vaudon-joseph-drouhin, https://www.bernabei.it/chablis-reserve-de-vaudon-joseph-drouhin,,Drouhin - Vaudon Chablis Réserve De Vaudon,Joseph Drouhin,wine_01gzr4ktnezpw1g63bd7drzvxn,,55.873203
TRUE,WHITE,CHABLIS “VAILLONS” 1° Crú D. Servin,CHABLIS “VAILLONS” 1° Crú D. Servin,,BOTTLE,2020,64,3 - 2018,https://www.oltrebolla.com/vini-bianchi/641-domaine-servin-chablis-aoc-premier-cru-vaillons.html,3 - 2018 https://www.oltrebolla.com/vini-bianchi/641-domaine-servin-chablis-aoc-premier-cru-vaillons.html,,Chablis 1er Cru ''Vaillons'',Domaine Servin,wine_01h4pmmgj5paz4d24xx2ze04wg,,35.46524
TRUE,WHITE,CHABLIS “TERROIR DE LA CHAPELLE” Patrick Puize,CHABLIS “TERROIR DE LA CHAPELLE” Patrick Puize,,BOTTLE,2021,59,,https://www.tannico.it/chablis-terroir-de-la-chapelle-2020-patrick-piuze.html?utm_source=aw-it-pmax-noproducts&utm_medium=cpc&utm_campaign=aw-it-pmax-noproducts&nol=true&ep=true&gclid=Cj0KCQiAxbefBhDfARIsAL4XLRr6AuMxOlpjIIdPyywfRFp0lZOdpsO0q5G1YXHPudsSIV3EkXIrWB0aAuIXEALw_wcB, https://www.tannico.it/chablis-terroir-de-la-chapelle-2020-patrick-piuze.html?utm_source=aw-it-pmax-noproducts&utm_medium=cpc&utm_campaign=aw-it-pmax-noproducts&nol=true&ep=true&gclid=Cj0KCQiAxbefBhDfARIsAL4XLRr6AuMxOlpjIIdPyywfRFp0lZOdpsO0q5G1YXHPudsSIV3EkXIrWB0aAuIXEALw_wcB,,Chablis ''Terroir de La Chapelle'',Patrick Piuze,wine_01h4pmmh0vsmzrdj4bc9xw7caa,,53.570446
TRUE,WHITE,CHABLIS “TERROIR DE COURGIS” Patrick Puize,CHABLIS “TERROIR DE COURGIS” Patrick Puize,,BOTTLE,2014,80,,https://www.vivino.com/IT/it/patrick-piuze-terroir-de-courgis-chablis/w/2023640?year=2014, https://www.vivino.com/IT/it/patrick-piuze-terroir-de-courgis-chablis/w/2023640?year=2014,,Terroir de Courgis Chablis,Patrick Piuze,wine_01h4pmmh0sg4vg3xe6w09tggms,,55.182514
TRUE,WHITE,"JURANCON SEC ""LA CANOPÈE"" Damaine Cauhapè","JURANCON SEC ""LA CANOPÈE"" Damaine Cauhapè",,BOTTLE,2011,56,,https://www.vinatis.it/id-53220-geyser-jurancon-sec-2021-domaine-cauhape, https://www.vinatis.it/id-53220-geyser-jurancon-sec-2021-domaine-cauhape,,La Canopée Jurançon Sec,Domaine Cauhapé,wine_01h0qzm2hk8p8v3ptyghmawadk,,45.02104
TRUE,WHITE,POUILLY FUME’ Alphonse Mellot,POUILLY FUME’ Alphonse Mellot,,BOTTLE,2018,56,,https://www.callmewine.com/pouilly-faume-em-alphonse-mellot-2018-P23925.htm, https://www.callmewine.com/pouilly-faume-em-alphonse-mellot-2018-P23925.htm,,Pouilly-Fumé,Alphonse Mellot,wine_01gzr4ksvxxj015fb4tb0ar9jh,5565378,48.161198
TRUE,WHITE,POUILLY FUME’ “BUISSON RENARD” D. Dauguenau,POUILLY FUME’ “BUISSON RENARD” D. Dauguenau,,BOTTLE,2014,140,mattoni,https://www.drinksco.it/vino-pouilly-fume/didier-dagueneau-pouilly-fume-cuvee-buisson-renard-2014-ov,mattoni https://www.drinksco.it/vino-pouilly-fume/didier-dagueneau-pouilly-fume-cuvee-buisson-renard-2014-ov,,Pouilly-Fumé,Domaine Renaud,wine_01h4pmmh1ne3gehdteasmsf86h,,27.504885
TRUE,WHITE,SANCERRE D. Vacheron & Fils,SANCERRE D. Vacheron & Fils,,BOTTLE,2020,56,2 - 2019 | 3 - 2012,https://www.callmewine.com/sancerre-domaine-vacheron-2020-P33428.htm,2 - 2019 | 3 - 2012 https://www.callmewine.com/sancerre-domaine-vacheron-2020-P33428.htm,,Sancerre Blanc,Domaine Vacheron,wine_01gzr4kswaqtwr4xkyhk802e2t,,30.258867
TRUE,WHITE,SANCERRE “COMTE LAFOND” De Ladoucette,SANCERRE “COMTE LAFOND” De Ladoucette,,BOTTLE,2019,56,,https://www.xtrawine.com/it/vini/de-ladoucette-grand-cuvee-sancerre-blanc-comte-lafond-2019/p31608, https://www.xtrawine.com/it/vini/de-ladoucette-grand-cuvee-sancerre-blanc-comte-lafond-2019/p31608,,Sancerre Blanc,Comte Lafond,wine_01gzr4kts9bmqj9ve72qn5tp13,,39.423687
TRUE,WHITE,SANCERRE “LA MOUSSIÈRE” Alphonse Mellot,SANCERRE “LA MOUSSIÈRE” Alphonse Mellot,,BOTTLE,2020,62,3 - 2015,https://www.vinatis.it/id-45034-la-moussiere-2020-alphonse-mellot,3 - 2015 https://www.vinatis.it/id-45034-la-moussiere-2020-alphonse-mellot,,La Moussière Sancerre Blanc,Alphonse Mellot,wine_01gzr4ksvx93s3v3b1w60ymx2k,1672202,51.744484
FALSE,WHITE,GASSAC BLANC Mas de Daumas Gassac St Guilhem-le-Désert Cité d’ariane IGP,GASSAC BLANC Mas de Daumas Gassac St Guilhem-le-Désert Cité d’ariane IGP,,BOTTLE,2017,140,"VIOGNIER, PETIT MANSENG, CHARDONNAY, ALTRI",https://www.vivino.com/IT/it/mas-de-daumas-gassac-blanc/w/1772933?year=2017,"VIOGNIER, PETIT MANSENG, CHARDONNAY, ALTRI https://www.vivino.com/IT/it/mas-de-daumas-gassac-blanc/w/1772933?year=2017",,Blanc,Mas de Daumas Gassac,wine_01gzr4kt2636xg6c2wmty0j36t,,61.22053
FALSE,WHITE,GASSAC BLANC Mas de Daumas Gassac St Guilhem-le-Désert Cité d’ariane IGP,GASSAC BLANC Mas de Daumas Gassac St Guilhem-le-Désert Cité d’ariane IGP,,BOTTLE,2020,140,"VIOGNIER, PETIT MANSENG, CHARDONNAY, ALTRI | mattoni",https://passionevino.net/mas-de-daumas-gassac/mas-de-daumas-gassac-blanc-2020,"VIOGNIER, PETIT MANSENG, CHARDONNAY, ALTRI | mattoni https://passionevino.net/mas-de-daumas-gassac/mas-de-daumas-gassac-blanc-2020",,Blanc,Mas de Daumas Gassac,wine_01gzr4kt2636xg6c2wmty0j36t,,61.22053
FALSE,RED,BOURGOGNE Domaine J. Faiveley Pinot Noir,BOURGOGNE Domaine J. Faiveley Pinot Noir,,BOTTLE,2020,52,,https://www.tannico.it/bourgogne-pinot-noir-aoc-joseph-faiveley-2020-domaine-faiveley.html, https://www.tannico.it/bourgogne-pinot-noir-aoc-joseph-faiveley-2020-domaine-faiveley.html,,F de Faiveley Bourgogne Pinot Noir,Domaine Faiveley,wine_01gzr4ktjt8t8aqtvzqedxm63k,,40.631737
TRUE,RED,BOURGOGNE Domaine Lamarche Rouge,BOURGOGNE Domaine Lamarche Rouge,,BOTTLE,2020,56,4 - 2019,https://www.vivino.com/IT/it/domaine-nicole-lamarche-bourgogne-rouge/w/98191,4 - 2019 https://www.vivino.com/IT/it/domaine-nicole-lamarche-bourgogne-rouge/w/98191,,Bourgogne Rouge,Domaine Nicole Lamarche (François Lamarche),wine_01h0qzm1bq9m5qhme5qtjz0tta,,34.784378
TRUE,RED,BOURGOGNE Domaine Maillard Pinot Noir,BOURGOGNE Domaine Maillard Pinot Noir,,BOTTLE,2021,49,,https://www.tannico.it/bourgogne-pinot-noir-2019-domaine-maillard.html, https://www.tannico.it/bourgogne-pinot-noir-2019-domaine-maillard.html,,Bourgogne Pinot Noir,Domaine Maillard-Lobreau,wine_01hawwcxgqwxe3qkayjh6h7t6f,,28.562738
TRUE,RED,BOURGOGNE Louis Jadot Pinot Noir,BOURGOGNE Louis Jadot Pinot Noir,,BOTTLE,2019,42,,https://www.vinatis.it/id-50707-bourgogne-pinot-noir-couvent-des-jacobins-louis-jadot?r=googlemerchant_it&ids=pmax-vin&gclid=Cj0KCQjwz96WBhC8ARIsAATR251GOQvsH-McBIHiYNYdCpCN6HUa1BKN6-o1kGc3VYGD7cXrr8ZODrAaAuWTEALw_wcB, https://www.vinatis.it/id-50707-bourgogne-pinot-noir-couvent-des-jacobins-louis-jadot?r=googlemerchant_it&ids=pmax-vin&gclid=Cj0KCQjwz96WBhC8ARIsAATR251GOQvsH-McBIHiYNYdCpCN6HUa1BKN6-o1kGc3VYGD7cXrr8ZODrAaAuWTEALw_wcB,,Bourgogne Pinot Noir,Louis Jadot,wine_01gzr4kskhrt6cex07zpqvp95r,1135000,39.22202
FALSE,RED,BOURGOGNE Francois Mikulski,BOURGOGNE Francois Mikulski,,BOTTLE,2021,99,3 - 2019,https://www.callmewine.com/bourgogne-rouge-francois-mikulski-2020-P37333.htm,3 - 2019 https://www.callmewine.com/bourgogne-rouge-francois-mikulski-2020-P37333.htm,,Bourgogne Passetoutgrains,François Mikulski,wine_01gzr4ktjvav5gc7xyssk5cqbb,,38.42255
TRUE,RED,BOURGOGNE COTÊ DE NUITS Domaine Lamarche Rouge,BOURGOGNE COTÊ DE NUITS Domaine Lamarche Rouge,,BOTTLE,2020,69,3 - 2019,https://www.vivino.com/IT/it/domaine-nicole-lamarche-bourgogne-hautes-cotes-de-nuits/w/1862943?year=2017,3 - 2019 https://www.vivino.com/IT/it/domaine-nicole-lamarche-bourgogne-hautes-cotes-de-nuits/w/1862943?year=2017,,Bourgogne Hautes-Côtes de Nuits,Domaine Nicole Lamarche (François Lamarche),wine_01h0my5swav5498vrvjt8am4b7,,34.99563
TRUE,RED,CLOS DE VOUGEOT Grand Crú D. Francois Lamarche,CLOS DE VOUGEOT Grand Crú D. Francois Lamarche,,BOTTLE,2016,240,,https://www.drinksco.it/vino-clos-vougeot/domaine-francois-lamarche-clos-de-vougeot-grand-cru-2017, https://www.drinksco.it/vino-clos-vougeot/domaine-francois-lamarche-clos-de-vougeot-grand-cru-2017,,Clos de Vougeot Grand Cru,Domaine Nicole Lamarche (François Lamarche),wine_01h0qzm1bnjxs97m1z76prff96,,45.623158
TRUE,RED,CLOS DE VOUGEOT Grand Crú D. Jacques Prieur,CLOS DE VOUGEOT Grand Crú D. Jacques Prieur,,BOTTLE,2015,345,,https://www.callmewine.com/clos-de-vougeot-grand-cru-jacques-prieur-2018-P30214.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR251nTTxTwPBToURbJLz8XLozfn_6i_QIpdgn1zm844IAbLNbRPSYQqoaAmEHEALw_wcB, https://www.callmewine.com/clos-de-vougeot-grand-cru-jacques-prieur-2018-P30214.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR251nTTxTwPBToURbJLz8XLozfn_6i_QIpdgn1zm844IAbLNbRPSYQqoaAmEHEALw_wcB,,Clos Vougeot Grand Cru,Domaine Jacques Prieur,wine_01havwef3fzcj1xk83rb8ny3wn,,43.121773
TRUE,RED,COTE DE NUITS Village “LE VIGNOTTES” J.J. Confuron,COTE DE NUITS Village “LE VIGNOTTES” J.J. Confuron,,BOTTLE,2018,99,9 - 2017,https://www.fermento24.com/products/les-vignottes-cote-de-nuits-village-2016-jean-jacques-confuron?variant=39636128268359&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gclid=Cj0KCQjwz96WBhC8ARIsAATR251Dj9eHmCe7zrR5eoM1z5kDYPLlgSbxqmBFwTgrUCLySmd5DAmxKm8aAsDIEALw_wcB,9 - 2017 https://www.fermento24.com/products/les-vignottes-cote-de-nuits-village-2016-jean-jacques-confuron?variant=39636128268359&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gclid=Cj0KCQjwz96WBhC8ARIsAATR251Dj9eHmCe7zrR5eoM1z5kDYPLlgSbxqmBFwTgrUCLySmd5DAmxKm8aAsDIEALw_wcB,,Côte de Nuits-Villages ''Les Vignottes'',Jean-Jacques Confuron,wine_01gzr4ktmbfaq56qx0xwb6eyqw,,35.827988
TRUE,RED,ECHEZEAUX Grand Cru Domaine Julien,ECHEZEAUX Grand Cru Domaine Julien,,BOTTLE,2020,599,,https://www.tannico.it/echezeaux-grand-cru-2017-domaine-julien-gerard-fils.html, https://www.tannico.it/echezeaux-grand-cru-2017-domaine-julien-gerard-fils.html,,Échezeaux Grand Cru,Domaine Julien,wine_01havwedzz59n31hzqqhms0f5v,,38.014732
FALSE,RED,GEVREY CHAMBERTIN “AUX COMBOTTES” 1° Crú D. Arlaud,GEVREY CHAMBERTIN “AUX COMBOTTES” 1° Crú D. Arlaud,,BOTTLE,2019,249,2 - 2018,https://passionevino.net/gevrey-chambertin-2019,2 - 2018 https://passionevino.net/gevrey-chambertin-2019,,Gevrey-Chambertin 1er Cru ''Lavaux St Jacques'',Château de Gevrey Chambertin,wine_01hawwcxjc0w0vwsmfd9wejnmy,,46.67762
TRUE,RED,MARSANNAY Village “VIEILLES VIGNES” Olivier Guyot,MARSANNAY Village “VIEILLES VIGNES” Olivier Guyot,,BOTTLE,2017,69,2 - 2015,https://www.xtrawine.com/it/vini/olivier-guyot-marsannay-la-montagne-2016/p27123?referrer=trovaprezzi&utm_source=trovaprezzi,2 - 2015 https://www.xtrawine.com/it/vini/olivier-guyot-marsannay-la-montagne-2016/p27123?referrer=trovaprezzi&utm_source=trovaprezzi,,Vieilles Vignes Marsannay,Olivier Guyot,wine_01harvcmeq3w932wsxrt3fc5cf,,50.440613
TRUE,RED,NUITS St. GEORGES “LES CAILLES” 1° Crú Alain Michelot,NUITS St. GEORGES “LES CAILLES” 1° Crú Alain Michelot,,BOTTLE,2017,190,3 - | 1- 2015 | 2 - 2018,https://www.vivino.com/IT/it/alain-michelot-nuits-saint-georges-1er-cru-les-cailles/w/1671890,3 - | 1- 2015 | 2 - 2018 https://www.vivino.com/IT/it/alain-michelot-nuits-saint-georges-1er-cru-les-cailles/w/1671890,,Nuits-Saint-Georges 1er Cru ''Les Cailles'',Domaine Alain Michelot,wine_01gzr4ksv4qkxp7g9rymt6jc30,1671890,44.609108
FALSE,RED,NUITS St. GEORGES Domaine Julien,NUITS St. GEORGES Domaine Julien,,BOTTLE,2020,140,,https://www.tannico.it/nuits-saint-georges-2019-domaine-julien-gerard-fils.html?utm_source=aw-it-shopping-topmargin&utm_medium=cpc&utm_campaign=aw-it-shopping-topmargin&nol=true&ep=true&gclid=Cj0KCQiAxbefBhDfARIsAL4XLRrxo-gHOPt11-xMs_b-I0VagCE23-DBPySnxB-MJfhFeUIKe4QIidQaAnNiEALw_wcB, https://www.tannico.it/nuits-saint-georges-2019-domaine-julien-gerard-fils.html?utm_source=aw-it-shopping-topmargin&utm_medium=cpc&utm_campaign=aw-it-shopping-topmargin&nol=true&ep=true&gclid=Cj0KCQiAxbefBhDfARIsAL4XLRrxo-gHOPt11-xMs_b-I0VagCE23-DBPySnxB-MJfhFeUIKe4QIidQaAnNiEALw_wcB,,Nuits-Saint-Georges ''Aux Saints-Juliens'',Domaine Julien,wine_01hawwcxk1jbkmeae7qpvmqk6j,,35.777683
TRUE,RED,NUITS St. GEORGES Arnoux Lachaux,NUITS St. GEORGES Arnoux Lachaux,,BOTTLE,2018,1075,,https://www.drinksco.it/vino-nuits-saint-georges/domaine-arnoux-lachaux-nuits-saint-georges-2018, https://www.drinksco.it/vino-nuits-saint-georges/domaine-arnoux-lachaux-nuits-saint-georges-2018,,Nuits-Saint-Georges,Domaine Arnoux-Lachaux,wine_01h0my5tq8hwzn14r13ycq52yk,,43.77381
TRUE,RED,VOSNE ROMANEE Arnoux Lachaux,VOSNE ROMANEE Arnoux Lachaux,,BOTTLE,2013,800,mattoni,https://www.vivino.com/IT/it/domaine-arnoux-lachaux-vosne-romanee/w/1209897?year=2013,mattoni https://www.vivino.com/IT/it/domaine-arnoux-lachaux-vosne-romanee/w/1209897?year=2013,,Vosne-Romanée,Domaine Arnoux-Lachaux,wine_01h0qzm1av4sj9y4ac8d4rfxve,,46.051617
TRUE,RED,"BEAUNE 1° Crú ""CHAMPS PIMONT"" D. Jacque Prieur","BEAUNE 1° Crú ""CHAMPS PIMONT"" D. Jacque Prieur",,BOTTLE,2017,130,2 mattoni,https://grandcruwines.com.au/product/2017-domaine-jacques-prieur-beaune-champs-pimont-1er-cru/,2 mattoni https://grandcruwines.com.au/product/2017-domaine-jacques-prieur-beaune-champs-pimont-1er-cru/,,Beaune Champs-Pimont 1er Cru Rouge,Domaine Jacques Prieur,wine_01h0r2pq26f62qpd78dzq3ttj5,,40.245293
TRUE,RED,BEAUNE 1° Crú “LES CENT VIGNES” Albert Morot,BEAUNE 1° Crú “LES CENT VIGNES” Albert Morot,,BOTTLE,2012,99,,https://www.borgognamonamour.it/it/beaune/205-Beaune_1er_cru_Les_Cent_Vignes_2012_De_Croix.html, https://www.borgognamonamour.it/it/beaune/205-Beaune_1er_cru_Les_Cent_Vignes_2012_De_Croix.html,,Beaune 1er Cru ''Les Cent-Vignes'',Albert Morot,wine_01gzr4kswznm5ddxr4wrvmzfcx,,47.823074
TRUE,RED,BEAUNE 1° Crú “VIEILLES VIGNES” Dominique Laurent,BEAUNE 1° Crú “VIEILLES VIGNES” Dominique Laurent,,BOTTLE,2012,80,,https://www.tannico.it/beaune-1er-cru-vieilles-vignes-2012-dominique-laurent.html, https://www.tannico.it/beaune-1er-cru-vieilles-vignes-2012-dominique-laurent.html,,Beaune Cuvée No. 1 Vieilles Vignes,Dominique Laurent,wine_01gzr4ktm1xfkbde3nbqyb46e1,,43.58233
TRUE,RED,"POMMARD ""CLOS BLANC"" 1er Crú Henri Boillot","POMMARD ""CLOS BLANC"" 1er Crú Henri Boillot",,BOTTLE,2018,230,,http://www.cuzziolgrandivini.it/tpl-stampa.php?s=9&codice=83715, http://www.cuzziolgrandivini.it/tpl-stampa.php?s=9&codice=83715,,Pommard 1er Cru ''Clos Blanc'',Domaine Henri Boillot,wine_01h0qsxncrpdsdmvsw4hf1ag52,,42.20339
TRUE,RED,"POMMARD ""VIEILLES VIGNES” Vincent Girardin","POMMARD ""VIEILLES VIGNES” Vincent Girardin",,BOTTLE,2017,105,,https://www.tannico.it/pommard-vieilles-vignes-2017-vincent-girardin.html, https://www.tannico.it/pommard-vieilles-vignes-2017-vincent-girardin.html,,Les Vieilles Vignes Pommard,Vincent Girardin,wine_01gzr4kstdyesk0rm61m9h3qdw,1207562,41.840443
TRUE,RED,POMMARD Village Bergeret Philippe,POMMARD Village Bergeret Philippe,,BOTTLE,2016,85,,https://enotecaterruli.it/prodotto/pommard-2013-philippe-bergeret/, https://enotecaterruli.it/prodotto/pommard-2013-philippe-bergeret/,,Pommard,Philippe Bergeret,wine_01hawwcxmdkntfhmemfwfqa0a7,,42.063103
TRUE,RED,"SANTENAY ""VIEILLES VIGNES” Vincent Girardin","SANTENAY ""VIEILLES VIGNES” Vincent Girardin",,BOTTLE,2017,59,,https://www.callmewine.com/santenay-vieilles-vignes-vincent-girardin-2017-P27240.htm, https://www.callmewine.com/santenay-vieilles-vignes-vincent-girardin-2017-P27240.htm,,Les Vieilles Vignes Santenay Rouge,Vincent Girardin,wine_01gzr4kstd48cba9byw5v9d0xa,1157736,40.79854
TRUE,RED,"SAVIGNY ""LES BEAUNE ROUGE"" Domaine Maillard","SAVIGNY ""LES BEAUNE ROUGE"" Domaine Maillard",,BOTTLE,2018,69,,https://www.vivino.com/IT/it/domaine-maillard-pere-and-fils-savigny-les-beaune/w/1220062, https://www.vivino.com/IT/it/domaine-maillard-pere-and-fils-savigny-les-beaune/w/1220062,,Savigny-Les-Beaune,Domaine Maillard-Lobreau,wine_01h4pmmgx6svvmjwf1rxmbmthy,,32.727737
