external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible
,,Weiss „Casòn Hirschprunn“ Bio,Alois Lageder,,BOTTLE,2020,7500,2890,50,Hauptlager,,True
,,Weiss „Viribus Unitis“,Kiemberger,,BOTTLE,2018,10900,4455,50,Hauptlager,,True
,,Cuvée „TAL 1930“ Weiss,Bozen,,BOTTLE,2020,12900,5400,50,Hauptlager,,True
,,Weiss „Beyond the Clouds“,Elena Walch,,BOTTLE,2020,13800,5465,50,Hauptlager,,True
,,Weiss „Beyond the Clouds“,Elena Walch,,BOTTLE,2021,13800,5465,50,Hauptlager,,True
,,Weiss „NAMA“,Nals/Margreid,,BOTTLE,2018,16400,7800,50,Hauptlager,,True
,,Weiss „Appius“,St. Michael/Eppan,,BOTTLE,2017,19500,10490,50,Hauptlager,,True
,,Chardonnay Riserva „Majerla“,Dorigati,,BOTTLE,2019,4100,1190,50,Hauptlager,,True
,,Chardonnay Riserva „Majerla“,Dorigati,,BOTTLE,2021,4100,1190,50,Hauptlager,,True
,,Pinot Grigio „Family Collection“ Bio,Corvezzo,,BOTTLE,2023,3500,650,50,Hauptlager,,True
,,Pinot Grigio „Family Collection“ Bio,Corvezzo,,BOTTLE,2024,3500,650,50,Hauptlager,,True
,,Soave Superiore „Runcata“,Corte Giacobbe,,BOTTLE,2020,5200,1880,50,Hauptlager,,True
,,Soave Superiore „Runcata“,Corte Giacobbe,,BOTTLE,2021,5200,1880,50,Hauptlager,,True
,,Pinot Grigio „Colli Orientali”,Torre Rosazza,,BOTTLE,2022,3800,880,50,Hauptlager,,True
,,Pinot Grigio „Colli Orientali”,Torre Rosazza,,BOTTLE,2023,3800,880,50,Hauptlager,,True
,,Lugana „Oro Blu”,Malavasi,,BOTTLE,2023,3700,790,50,Hauptlager,,True
,,Lugana „Oro Blu”,Malavasi,,BOTTLE,2024,3700,790,50,Hauptlager,,True
,,Lugana „Brolettino”,Ca' dei Frati,,BOTTLE,2020,4500,1440,50,Hauptlager,,True
,,Lugana „Brolettino”,Ca' dei Frati,,BOTTLE,2021,4500,1440,50,Hauptlager,,True
,,Langhe „Arneis“,Prunotto,,BOTTLE,2022,3500,1145,50,Hauptlager,,True
,,Pinot Gris „élevé en barriques“,Lo Triolet,,BOTTLE,2020,5900,950,50,Hauptlager,,True
,,Chardonnay „Bramìto”,Castello della Sala,,BOTTLE,2022,4900,1785,50,Hauptlager,,True
,,Vermentino,Guado al Tasso,,BOTTLE,2020,4600,715,50,Hauptlager,,True
,,Vermentino,Guado al Tasso,,BOTTLE,2021,4600,715,50,Hauptlager,,True
,,Gronda Bianco Bio,Calafata,,BOTTLE,2021,5100,2190,50,Hauptlager,,True
,,Trebbiano d’Abruzzo Bio,Emidio Pepe,,BOTTLE,2022,7700,1989,50,Hauptlager,,True
,,Grillo Bio,Baglio di Pianetto,,BOTTLE,2023,4100,900,50,Hauptlager,,True
,,Grillo Bio,Baglio di Pianetto,,BOTTLE,2024,4100,900,50,Hauptlager,,True
,,Flaschenpost,Kiemberger,,HALF_BOTTLE,2019,3100,770,50,Hauptlager,,True
,,Rosalie,Meran,,BOTTLE,2022,3400,690,50,Hauptlager,,True
,,Rosalie,Meran,,BOTTLE,2023,3400,690,50,Hauptlager,,True
,,Felix Anton,Baron Longo,,BOTTLE,2022,3700,990,50,Hauptlager,,True
,,Blauburgunder Rosé „Summer“,Klosterhof,,BOTTLE,2022,4000,1070,50,Hauptlager,,True
,,Blauburgunder Rosé „Summer“,Klosterhof,,BOTTLE,2023,4000,1070,50,Hauptlager,,True
,,Merlot-Syrah Rosé,Niedrist,,BOTTLE,2023,4200,1245,50,Hauptlager,,True
,,La Rose de Manincor Bio,Manincor,,BOTTLE,2021,4600,1460,50,Hauptlager,,True
,,La Rose de Manincor Bio,Manincor,,BOTTLE,2022,4600,1460,50,Hauptlager,,True
,,Lagrein Rosé,Luis Wine,,BOTTLE,2021,4900,810,50,Hauptlager,,True
,,Bacio Rosa,Malavasi,,BOTTLE,2021,3500,832,50,Hauptlager,,True
,,Rosa dei Frati,Ca’ dei Frati,,BOTTLE,2022,4000,1030,50,Hauptlager,,True
,,I Pianali,Argentiera,,BOTTLE,2023,3900,1190,50,Hauptlager,,True
,,Rose Scalabrone,Guado al Tasso,,BOTTLE,2022,4100,1350,50,Hauptlager,,True
,,Rose Scalabrone,Guado al Tasso,,BOTTLE,2023,4100,1350,50,Hauptlager,,True
,,Rosato „Sí“,Duemani,,BOTTLE,2023,5900,2370,50,Hauptlager,,True
,,Calafuria,Tormaresca,,BOTTLE,2022,4700,1989,50,Hauptlager,,True
,,Furia di Calafuria,Tormaresca,,BOTTLE,2021,5800,2020,50,Hauptlager,,True
,,Furia di Calafuria,Tormaresca,,BOTTLE,2022,5800,2020,50,Hauptlager,,True
,,Vernatsch „Campill“,Pranzegg,,BOTTLE,2020,5100,1725,50,Hauptlager,,True
,,Zweigelt „Terrnais“,Rebhof,,BOTTLE,2020,4500,1360,50,Hauptlager,,True
