type,full_details,size,price,internal_notes
WHITE,POUILLY FUISSÈ AOC Joseph Drouhin 2020,0.75,€ 69.00,https://www.xtrawine.com/it/vini/joseph-drouhin-pouilly-fuisse-2020/p31627?referrer=trovaprezzi&utm_source=trovaprezzi
WHITE,POUILLY FUISSÈ AOC Tête de Cru Vieilles Vignes 2019 (2 - 2017)  (3 - 2019) Château Fuissé (mattoni),0.75,€ 69.00,https://www.klwines.com/p/2019-chateau-vitallis-pouilly-fuisse-vieilles-vignes/1536597?searchId=a9f0b21f-8708-4bff-90ef-2821bbb8bd9a&searchServiceName=klwines-prod-productsearch&searchRank=28
WHITE,,0.75,,
WHITE,Borgogna - Chablis,0.75,,
WHITE,CHABLIS “BEAUROY” 1° Crú Buisson Charles 2019,0.75,€ 85.00,https://www.drinksco.it/vino-chablis-1er-cru/domaine-buisson-charles-chablis-1er-cru-beauroy-2019
WHITE,CHABLIS “LES VAILLONS” 1° Crú Daniel Dampt & Fils 2017,0.75,€ 64.00,https://www.vivino.com/IT/it/domaine-daniel-dampt-et-fils-chablis-premier-cru-les-vaillons/w/1245290?year=2017
WHITE,CHABLIS “RESERVE DE VAUDON” Joseph Drouhin 2020,0.75,€ 56.00,https://www.bernabei.it/chablis-reserve-de-vaudon-joseph-drouhin
WHITE,CHABLIS “VAILLONS” 1° Crú D. Servin 2020 (3 - 2018),0.75,€ 64.00,https://www.oltrebolla.com/vini-bianchi/641-domaine-servin-chablis-aoc-premier-cru-vaillons.html
WHITE,CHABLIS “TERROIR DE LA CHAPELLE” Patrick Puize 2021,0.75,€ 59.00,https://www.tannico.it/chablis-terroir-de-la-chapelle-2020-patrick-piuze.html?utm_source=aw-it-pmax-noproducts&utm_medium=cpc&utm_campaign=aw-it-pmax-noproducts&nol=true&ep=true&gclid=Cj0KCQiAxbefBhDfARIsAL4XLRr6AuMxOlpjIIdPyywfRFp0lZOdpsO0q5G1YXHPudsSIV3EkXIrWB0aAuIXEALw_wcB
WHITE,CHABLIS “TERROIR DE COURGIS” Patrick Puize 2014 ,0.75,€ 80.00,https://www.vivino.com/IT/it/patrick-piuze-terroir-de-courgis-chablis/w/2023640?year=2014
WHITE,,0.75,,
WHITE,Jurancon ,0.75,,
WHITE,"JURANCON SEC ""LA CANOPÈE"" Damaine Cauhapè 2011",0.75,€ 56.00,https://www.vinatis.it/id-53220-geyser-jurancon-sec-2021-domaine-cauhape
WHITE,,0.75,,
WHITE,Loira,0.75,,
WHITE,POUILLY FUME’ Alphonse Mellot 2018,0.75,€ 56.00,https://www.callmewine.com/pouilly-faume-em-alphonse-mellot-2018-P23925.htm
WHITE,POUILLY FUME’ “BUISSON RENARD” D. Dauguenau 2014  (mattoni),0.75,€ 140.00,https://www.drinksco.it/vino-pouilly-fume/didier-dagueneau-pouilly-fume-cuvee-buisson-renard-2014-ov
WHITE,SANCERRE D. Vacheron & Fils 2020 (2 - 2019) (3 - 2012),0.75,€ 56.00,https://www.callmewine.com/sancerre-domaine-vacheron-2020-P33428.htm
WHITE,SANCERRE “COMTE LAFOND” De Ladoucette 2019 ,0.75,€ 56.00,https://www.xtrawine.com/it/vini/de-ladoucette-grand-cuvee-sancerre-blanc-comte-lafond-2019/p31608
WHITE,SANCERRE “LA MOUSSIÈRE” Alphonse Mellot 2020 (3 - 2015) ,0.75,€ 62.00,https://www.vinatis.it/id-45034-la-moussiere-2020-alphonse-mellot
WHITE,,0.75,,
WHITE,Languedoc,0.75,,
WHITE,"GASSAC BLANC (VIOGNIER, PETIT MANSENG, CHARDONNAY, ALTRI) Mas de Daumas Gassac St Guilhem-le-Désert Cité d’ariane IGP 2017",0.75,€ 140.00,https://www.vivino.com/IT/it/mas-de-daumas-gassac-blanc/w/1772933?year=2017
WHITE,"GASSAC BLANC (VIOGNIER, PETIT MANSENG, CHARDONNAY, ALTRI) Mas de Daumas Gassac St Guilhem-le-Désert Cité d’ariane IGP 2020 (mattoni)",0.75,€ 140.00,https://passionevino.net/mas-de-daumas-gassac/mas-de-daumas-gassac-blanc-2020
,,0.75,,
,Francia Rossi,0.75,,
,Borgogna,0.75,,
RED,BOURGOGNE Domaine J. Faiveley Pinot Noir 2020,0.75,€ 52.00,https://www.tannico.it/bourgogne-pinot-noir-aoc-joseph-faiveley-2020-domaine-faiveley.html
RED,BOURGOGNE Domaine Lamarche Rouge 2020 (4 - 2019),0.75,€ 56.00,https://www.vivino.com/IT/it/domaine-nicole-lamarche-bourgogne-rouge/w/98191
RED,BOURGOGNE Domaine Maillard Pinot Noir 2021,0.75,€ 49.00,https://www.tannico.it/bourgogne-pinot-noir-2019-domaine-maillard.html
RED,BOURGOGNE Louis Jadot Pinot Noir 2019,0.75,€ 42.00,https://www.vinatis.it/id-50707-bourgogne-pinot-noir-couvent-des-jacobins-louis-jadot?r=googlemerchant_it&ids=pmax-vin&gclid=Cj0KCQjwz96WBhC8ARIsAATR251GOQvsH-McBIHiYNYdCpCN6HUa1BKN6-o1kGc3VYGD7cXrr8ZODrAaAuWTEALw_wcB
RED,BOURGOGNE Francois Mikulski 2021 (3 - 2019),0.75,€ 99.00,https://www.callmewine.com/bourgogne-rouge-francois-mikulski-2020-P37333.htm
RED,,0.75,,
RED,Borgogna - Côte de Nuits,0.75,,
RED,BOURGOGNE COTÊ DE NUITS Domaine Lamarche Rouge 2020 (3 - 2019),0.75,€ 69.00,https://www.vivino.com/IT/it/domaine-nicole-lamarche-bourgogne-hautes-cotes-de-nuits/w/1862943?year=2017
RED,CLOS DE VOUGEOT Grand Crú D. Francois Lamarche 2016 ,0.75,€ 240.00,https://www.drinksco.it/vino-clos-vougeot/domaine-francois-lamarche-clos-de-vougeot-grand-cru-2017
RED,CLOS DE VOUGEOT Grand Crú D. Jacques Prieur 2015 ,0.75,€ 345.00,https://www.callmewine.com/clos-de-vougeot-grand-cru-jacques-prieur-2018-P30214.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR251nTTxTwPBToURbJLz8XLozfn_6i_QIpdgn1zm844IAbLNbRPSYQqoaAmEHEALw_wcB
RED,COTE DE NUITS Village “LE VIGNOTTES” J.J. Confuron 2018 (9 - 2017),0.75,€ 99.00,https://www.fermento24.com/products/les-vignottes-cote-de-nuits-village-2016-jean-jacques-confuron?variant=39636128268359&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&gclid=Cj0KCQjwz96WBhC8ARIsAATR251Dj9eHmCe7zrR5eoM1z5kDYPLlgSbxqmBFwTgrUCLySmd5DAmxKm8aAsDIEALw_wcB
RED,ECHEZEAUX Grand Cru Domaine Julien 2020,0.75,€ 599.00,https://www.tannico.it/echezeaux-grand-cru-2017-domaine-julien-gerard-fils.html
RED,GEVREY CHAMBERTIN “AUX COMBOTTES” 1° Crú D. Arlaud 2019 (2 - 2018),0.75,€ 249.00,https://passionevino.net/gevrey-chambertin-2019
RED,MARSANNAY Village “VIEILLES VIGNES” Olivier Guyot 2017 (2 - 2015),0.75,€ 69.00,https://www.xtrawine.com/it/vini/olivier-guyot-marsannay-la-montagne-2016/p27123?referrer=trovaprezzi&utm_source=trovaprezzi
RED,NUITS St. GEORGES “LES CAILLES” 1° Crú  Alain Michelot 2017  (3 - 2017) (1- 2015) (2 - 2018),0.75,€ 190.00,https://www.vivino.com/IT/it/alain-michelot-nuits-saint-georges-1er-cru-les-cailles/w/1671890
RED,NUITS St. GEORGES Domaine Julien 2020,0.75,€ 140.00,https://www.tannico.it/nuits-saint-georges-2019-domaine-julien-gerard-fils.html?utm_source=aw-it-shopping-topmargin&utm_medium=cpc&utm_campaign=aw-it-shopping-topmargin&nol=true&ep=true&gclid=Cj0KCQiAxbefBhDfARIsAL4XLRrxo-gHOPt11-xMs_b-I0VagCE23-DBPySnxB-MJfhFeUIKe4QIidQaAnNiEALw_wcB
RED,NUITS St. GEORGES Arnoux Lachaux 2018,0.75,"€ 1,075.00",https://www.drinksco.it/vino-nuits-saint-georges/domaine-arnoux-lachaux-nuits-saint-georges-2018
RED,VOSNE ROMANEE Arnoux Lachaux 2013 (mattoni),0.75,€ 800.00,https://www.vivino.com/IT/it/domaine-arnoux-lachaux-vosne-romanee/w/1209897?year=2013
RED,,0.75,,
RED,Borgogna - Côte de Beaune,0.75,,
RED,"BEAUNE 1° Crú ""CHAMPS PIMONT"" D. Jacque Prieur 2017 (2 mattoni)",0.75,€ 130.00,https://grandcruwines.com.au/product/2017-domaine-jacques-prieur-beaune-champs-pimont-1er-cru/
RED,BEAUNE 1° Crú “LES CENT VIGNES” Albert Morot 2012 ,0.75,€ 99.00,https://www.borgognamonamour.it/it/beaune/205-Beaune_1er_cru_Les_Cent_Vignes_2012_De_Croix.html
RED,BEAUNE 1° Crú “VIEILLES VIGNES” Dominique Laurent 2012,0.75,€ 80.00,https://www.tannico.it/beaune-1er-cru-vieilles-vignes-2012-dominique-laurent.html
RED,"POMMARD ""CLOS BLANC"" 1er Crú Henri Boillot 2018",0.75,€ 230.00,http://www.cuzziolgrandivini.it/tpl-stampa.php?s=9&codice=83715
RED,"POMMARD ""VIEILLES VIGNES” Vincent Girardin 2017",0.75,€ 105.00,https://www.tannico.it/pommard-vieilles-vignes-2017-vincent-girardin.html
RED,POMMARD Village Bergeret Philippe 2016,0.75,€ 85.00,https://enotecaterruli.it/prodotto/pommard-2013-philippe-bergeret/
RED,"SANTENAY ""VIEILLES VIGNES” Vincent Girardin 2017 ",0.75,€ 59.00,https://www.callmewine.com/santenay-vieilles-vignes-vincent-girardin-2017-P27240.htm
RED,"SAVIGNY ""LES BEAUNE ROUGE"" Domaine Maillard 2018",0.75,€ 69.00,https://www.vivino.com/IT/it/domaine-maillard-pere-and-fils-savigny-les-beaune/w/1220062
RED,"SAVIGNY ""LES BEAUNE VIEILLES VIGNES” Vincent Girardin 2017 Savigny-Les-Beaune AOC",0.75,€ 65.00,https://www.tannico.it/savigny-les-beaune-vieilles-vignes-2017-vincent-girardin.html
RED,VOLNAY a Meursault Henri Boillot 2013 ,0.75,€ 120.00,http://www.cuzziolgrandivini.it/tpl-stampa.php?s=9&codice=83701
RED,"VOLNAY ""LES FRÉMIETS"" 1° Crú Henri Boillot 2018",0.75,€ 196.00,http://www.cuzziolgrandivini.it/tpl-stampa.php?s=9&codice=83715
RED,"VOLNAY ""SANTENOTS"" 1° Crú Buisson Charles 2017",0.75,€ 220.00,https://www.drinksco.it/vino-volnay-1er-cru/domaine-buisson-charles-volnay-1er-cru-champans-2017
RED,VOLNAY “SANTENOTS” 1° Crú D. Jacques Prieur 2018 (1 - 2015),0.75,€ 220.00,https://www.drinksco.it/vino-volnay-1er-cru/domaine-jacques-prieur-volnay-1er-cru-clos-des-santenots-monopole-2018
RED,VOLNAY “SANTENOTS DU MILIEU” Francois Mikulski 2016 (1- 2015),0.75,€ 230.00,https://www.callmewine.com/volnay-santenots-milieu-mikulski-2020-P38065.htm
RED,VOLNAY “SANTENOTS DU MILIEU” Francois Mikulski 2017,0.75,€ 230.00,https://www.callmewine.com/volnay-santenots-milieu-mikulski-2020-P38065.htm
RED,VOLNAY “SANTENOTS DU MILIEU” Francois Mikulski 2020,0.75,€ 230.00,https://www.callmewine.com/volnay-santenots-milieu-mikulski-2020-P38065.htm
RED,,0.75,,
RED,Borgogna - Côte Chalonnaise,0.75,,
RED,RULLY ROUGE Joseph Drouhin 2018,0.75,€ 54.00,https://www.xtrawine.com/it/vini/joseph-drouhin-vosne-romanee-2019/p32607?referrer=trovaprezzi&utm_source=trovaprezzi
RED,,0.75,,
RED,Borgogna - Beaujolais,0.75,,
RED,"COTE DE BROUILLY ""LES 7 VIGNES"" Chateau Thivin 2020 (  - 2019)",0.75,€ 45.00,https://www.drinksco.it/vino-brouilly/chateau-thivin-les-7-vignes-2019?opinions
RED,,0.75,,
RED,Bordeaux,0.75,,
RED,"CHATEAU CALON St Georges - St Emilion (C. SAUVIGNON, C. FRANC, MERLOT, MALBEC) Jean Noel Boidron Château Calon Ségur 2010  ",0.75,€ 55.00,http://www.moonimport.it/saint-george-st-emilion-ch%C3%A2teau-calon
RED,CHÀTEAU DE PETIT VILLAGE (MERLOT) Pessac Leognan Gran Vin de Graves 2011 ????,0.75,€ 78.00,
RED,"CHÀTEAU GRAND BARRAIL (MERLOT, CABERNET FRANC) La Marzelle Figeac Grand Crú Saint Emilion 2011 ",0.75,€ 69.00,https://www.xtrawine.com/it/vini/grand-barrail-lamarzelle-figeac-saint-emilion-grand-cru-2011/p8886
RED,"CHÀTEAU GRAND BARRAIL (MERLOT, CABERNET FRANC) La Marzelle Figeac Grand Crú Saint Emilion 2015 ",0.75,€ 69.00,https://www.xtrawine.com/it/vini/grand-barrail-lamarzelle-figeac-saint-emilion-grand-cru-2011/p8886
RED,"CHÀTEAU GRAND BARRAIL (MERLOT, CABERNET FRANC) La Marzelle Figeac Grand Crú Saint Emilion 2016",0.75,€ 69.00,https://www.xtrawine.com/it/vini/grand-barrail-lamarzelle-figeac-saint-emilion-grand-cru-2011/p8886
RED,CHÀTEAU GREYSAC (CABERNET SAUVIGNON) Medoc 2010 ,0.75,€ 36.00,https://enotic.it/vini/rossi/chateau-greysac-medoc-2010/
RED,"CHÀTEAU LA GARDE (CABERNET SAUVIGNON, MERLOT) Pessac Leognan Gran Vin de Graves 2017 (2 - 2015)",0.75,€ 66.00,https://lovin49.it/products/bordeaux-graves-pessac-leognan-aoc-2015-chateau-la-louviere
RED,CHATEAU MARSAU (MERLOT) Côtes de Francs 2016 (3 - 2015) ,0.75,€ 55.00,https://www.millesima.it/chateau-marsau-2015.html
RED,"CHATEAU PAYS LA TOUR (CABERNET SAUVIGNON, MERLOT, PETIT VERDOT) Reserve du Chàteau Bordeaux Superieur 2013 ",0.75,€ 36.00,https://www.vivino.com/IT/it/chateau-pey-la-tour-reserve-du-chateau-bordeaux-superieur/w/1915501?year=2013
RED,"CHATEAU PAYS LA TOUR (CABERNET SAUVIGNON, MERLOT, PETIT VERDOT) 2016 Reserve du Chàteau Bordeaux Superieur 2015 (6 - 2016)",0.75,€ 36.00,https://www.vivino.com/IT/it/chateau-pey-la-tour-reserve-du-chateau-bordeaux-superieur/w/1915501?year=2013
RED,,0.75,,
RED,Val de Loire,0.75,,
RED,FREDERIC MABILEAU (CABERNET FRANC) Racines Bourgueil 2013 ,0.75,€ 42.00,https://www.tannico.it/saint-nicolas-de-bourgueil-racines-2014-frederic-mabileau.html
RED,FREDERIC MABILEAU (CABERNET FRANC) Racines Bourgueil 2014 ,0.75,€ 42.00,https://www.tannico.it/saint-nicolas-de-bourgueil-racines-2014-frederic-mabileau.html
RED,,0.75,,
RED,Champagne,0.75,,
RED,AMBONNAY ROUGE ( PINOT NOIR) Egly Ouriet 2013 ,0.75,€ 350.00,https://www.enotecapirovano.com/it/vini-rossi/4308-ambonnay-rouge-vieilles-vignes-2018-75-cl-egly-ouriet.html
RED,AMBONNAY ROUGE ( PINOT NOIR) Egly Ouriet 2015 ,0.75,€ 350.00,https://www.enotecapirovano.com/it/vini-rossi/4308-ambonnay-rouge-vieilles-vignes-2018-75-cl-egly-ouriet.html
RED,AMBONNAY ROUGE ( PINOT NOIR) Egly Ouriet 2018,0.75,€ 350.00,https://www.enotecapirovano.com/it/vini-rossi/4308-ambonnay-rouge-vieilles-vignes-2018-75-cl-egly-ouriet.html
RED,,0.75,,
RED,LangueDoc,0.75,,
RED,GASSAC ROUGE MAS DE DAUMAS GASSAC PAYS D'HÈRAULT IGP 2002  ,0.75,€ 110.00,http://www.moonimport.it/mas-de-daumas-gassac-rouge
RED,GASSAC ROUGE MAS DE DAUMAS GASSAC PAYS D'HÈRAULT IGP 2015,0.75,€ 89.00,http://www.moonimport.it/mas-de-daumas-gassac-rouge
RED,GASSAC ROUGE MAS DE DAUMAS GASSAC PAYS D'HÈRAULT IGP 2016,0.75,€ 85.00,http://www.moonimport.it/mas-de-daumas-gassac-rouge
RED,"HERITAGE (SYRAH, GRENACHE) D. DeCalage 2013 ",0.75,€ 49.00,https://www.domaine-decalage.fr/product/heritage/
RED,,0.75,,
RED,Vallèe du Rhône,0.75,,
RED,"CORNAS ""DOMAINE""  Auguste Clape 2016 ",0.75,€ 190.00,https://www.drinksco.it/vino-cornas/domaine-auguste-clape-cornas-2016-ov
RED,CORNAS “RENAISSANCE” (SYRAH)  Domaie Auguste Clape 2014 ,0.75,€ 120.00,https://www.drinksco.it/vino-cornas/domaine-auguste-clape-cornas-renaissance-2016-ov
RED,CORNAS “RENAISSANCE” (SYRAH) Domaine August Clape 2016 ,0.75,€ 120.00,https://www.drinksco.it/vino-cornas/domaine-auguste-clape-cornas-renaissance-2016-ov
RED,"CORNAS ""TERRE BRULÉE"" (SYRAH) Domaine Lionnet 2019",0.75,€ 99.00,https://www.xtrawine.com/it/vini/domaine-lionnet-cornas-terre-brulee-2019/p31629
RED,"CÔTES DU RHÔNE ""SAINT ESPRIT ROUGE"" (SYRAH, GRENACHE) Delas Frères 2019",0.75,€ 34.00,https://www.svinando.com/delas-freres-cotes-du-rhone-saint-esprit-rouge-2019
RED,CROZES HERMITAGE CALENDES ROUGE (SYRAH) Ferraton Pére et Fils 2018,0.75,€ 36.00,https://www.italvinus.it/it/vino/ferraton-crozes-hermitage-calendes/
RED,"LE CLOS DU CAILLOU ""La Reserve"" D. Pouzin Vacheron (Chateauneuf du Pape AOC) 2015 ",0.75,€ 180.00,
RED,"RASTEAU “VIEILLES VIGNES” (GRENACE, SYRAH, MOURVEDRE) Tardieu Laurent (Negociant) 2013 ",0.75,€ 55.00,https://www.tannico.it/rasteau-vieilles-vignes-2013-tardieu-laurent.html
RED,,0.75,,
RED,America Rossi,0.75,,
RED,"OPUS ONE (CABERNET SAUVIGNON 77%, PETIT VERDOT 8%, MERLOT 8%, CABERNET FRANC 5%, MALBEC 2%) Napa Valley  Opus One Winery (Mondavi - Rothschild) 2017",0.75,€ 820.00,https://www.millesima.it/opus-one-opus-one-2017.html?gclid=Cj0KCQjwz96WBhC8ARIsAATR253UDNIF3mEOC_RDzlw-Cx5spJpKha4WcNB1NCVEDZkyyiGL0XRYSBUaAmoPEALw_wcB
RED,"OVERTURE  (CABERNET SAUVIGNON, PETIT VERDOT, MERLOT, CABERNET FRANC) Napa Valley  Opus One Winery (Mondavi - Rothschild) (Tutte in cella vetro)",0.75,€ 420.00,https://www.tannico.it/napa-valley-overture-opus-one.html
RED,,0.75,,
RED,Armenia Rossi,0.75,,
RED,ZORAH “KARASI” Areni Noir 2020 (2 bt 2015 mattoni),0.75,€ 52.00,https://www.vinatis.it/id-51015-karasi-zorah?r=googlemerchant_it&ids=annonces_dynamiques&gclid=Cj0KCQjwz96WBhC8ARIsAATR251GWeRBKRFOo6R8oHqkzwEnmcGl6ZKVf_kaqNSYANpIO8XJp58tbkwaAk3EEALw_wcB
RED,,0.75,,
RED,Argentina Rossi,0.75,,
RED,ALTOS “LAS HORMIGAS” Malbec Classico Mendoza 2018 (2 - 2015) ,0.75,€ 32.00,https://www.tannico.it/mendoza-malbec-2020-altos-las-hormigas.html?utm_source=aw-it-shopping-mediummargin&utm_medium=cpc&utm_campaign=aw-it-shopping-mediummargin&nol=true&ep=true&gclid=Cj0KCQjwz96WBhC8ARIsAATR2538y-_NLmP6kZqOPQm4675cYlp-66oHBQcQ-8J3HUOwyb3wg_5YKNsaAjWvEALw_wcB
RED,ALTOS “LAS HORMIGAS” Malbec Reserve Valle de Uco Mendoza 2017 (1 - 2014) ,0.75,€ 49.00,https://www.gajadistribuzione.it/prodotto/altos-las-hormigas-riserva-2/
RED,"CLOS DE LOS SIETE (MALBEC, C. SAUVIGNON, MERLOT, C. FRANC, SYRAH, PETIT VERDOT) Valle de Uco By Michel Roland 2014 ",0.75,€ 39.00,https://www.drinksco.it/vino-valle-de-uco/clos-de-los-siete-2018?shop=enovinho-it-1&utm_medium=web&utm_campaign=marketplaces&gaw=1&gclid=Cj0KCQjwz96WBhC8ARIsAATR253wvN3E6-P_zzYa9ROOHJ3pUOYzKC32QsvzeaKCuuXj-Q3TObd9OgQaAqOIEALw_wcB
,,0.75,,
,Israele Bianchi,0.75,,
WHITE,CHARDONNAY “YARDEN” Galilee Golan Heights Winery 2019  (1 - 2017 mattoni),0.75,€ 34.00,https://www.vinello.it/yarden-chardonnay-golan-heights-winery?sPartner=trovapezzi&utm_source=Trovapezzi&utm_medium=CPC&utm_campaign=Trovapezzi-CPC
,,0.75,,
,Israele Rossi,0.75,,
RED,PINOT NERO “YARDEN” Galilee Golan Heights Winery 2020,0.75,€ 62.00,https://www.callmewine.com/pinot-nero-yarden-2019-P35199.htm?gclid=Cj0KCQjwz96WBhC8ARIsAATR252nsUkw3DXY_dtHr4wPwe4EabjDqTF7WqSKAGU7dih3LB5hA23lVHQaAv7pEALw_wcB
,,0.75,,
,Nuova Zelanda Bianchi,0.75,,
WHITE,"SAUVIGNON BLANC ""CLOUDY BAY"" Marlborough - Wairau Valley 2021",0.75,€ 44.00,https://www.callmewine.com/sauvignon-cloudy-bay-2021-P35219.htm
,,0.75,,
,Nuova Zelanda Rossi,0.75,,
RED,"PINOT NOIR ""CLOUDY BAY"" Marlborough - Wairau Valley 2018",0.75,€ 54.00,https://www.callmewine.com/pinot-nero-cloudy-bay-2020-P37856.htm
,,0.75,,
,Libano,0.75,,
,"CHATEAU MUSAR (CABERNET SAUVIGNON, CINSAULT, GRENACHE) Valle della Beeka Gaston Hochar 2016 (1 - 2015)",0.75,€ 85.00,https://florwine.com/prodotto/chateau-musar-rosso-2015/?gclid=Cj0KCQjwz96WBhC8ARIsAATR250KH4RPaMeNPtqJGTTZ9_H6zSz1Jr8xW4PPjYn7cqxjUQCzdczjCO8aAj5OEALw_wcB
,,0.75,,
,Slovenia Bianchi,0.75,,
WHITE,"CHARDONNAY ""OBELUNEC"" Hedele Vipavska dolina - Valle del Viapcco 2018",0.75,€ 55.00,https://www.tannico.it/vipava-chardonnay-obelunec-2018-hedele.html
WHITE,CHARDONNAY Hedele Vipavska dolina - Valle del Viapcco 2019 (1 - 2017),0.75,€ 34.00,https://www.hedele.si/vini_nome/chardonnay/
WHITE,MALVASIA Hedele Vipavska dolina - Valle del Vipacco 2019 (6 non inserire in inventario),0.75,€ 34.00,https://www.hedele.si/vini_nome/malvasia/
WHITE,"MULIT BELO (CHARDONNAY, PICA, RIBOLLA GIALLA, SAUVIGNON) Brda 2019 ",0.75,€ 36.00,https://www.tannico.it/belo-2017-mulit.html
WHITE,SAUVIGNON Hedele Vipavska dolina - Valle del Vipacco 2017,0.75,€ 34.00,https://www.tannico.it/vipavska-dolina-sauvignon-zgp-2017-hedele.html
WHITE,"RIBOLLA GIALLA ""SELECTION GORIŠKA BRDA""  Marjan Simčič - Ceglo/Zegla 2018",0.75,€ 39.00,https://www.drinksco.it/vino-goriska-brda/marjan-simcic-6-ribolla-selection-goriska-brda-2018
,,0.75,,
,Slovenia Rossi,0.75,,
RED,"MULIT REDECE (MERLOT, CABERNET SAUVIGNON, SYRAH) Brda 2019",0.75,€ 44.00,https://www.tannico.it/rdece-2016-mulit.html
,,0.75,,
,Spagna Bianchi e Rosati,0.75,,
,VIÑA GRAVONIA BLANCO Gran Reserva (VIURA 100%) Rioja 2014,0.75,€ 65.00,https://www.italvinus.it/it/vino/vina-gravonia-blanco-crianza/
,"VIÑA TONDONIA ROSATO Gran Reserva (TEMPRANILLO 30%, GARNACHO 60%, VIURA 10%) Rioja 2012",0.75,€ 95.00,https://www.drinksco.it/vino-rioja/bodegas-r-lopez-de-heredia-rioja-vina-tondonia-gran-reserva-2012
,,0.75,,
,Spagna Rossi,0.75,,
RED,"VEGA SICILIA ""UNICO"" Ribera del Duero 1999  (2 sotto tetto)",0.75,€ 720.00,https://www.drinksco.it/vino-ribera-del-duero/vega-sicilia-unico-1999-ov
RED,"VEGA SICILIA ""UNICO"" Ribera del Duero 2009   (2 sotto tetto)",0.75,€ 880.00,https://passionevino.net/unico-2009
RED,"VIÑA TONDONIA TINTO Reserva (TEMPRANILLO 75%, GRENACHE 15%, GRACIANO E MAZUELO 10%) Rioja 2010",0.75,€ 85.00,https://www.vinatis.it/id-46668-vina-tondonia-reserva-rouge-2009-lopez-de-heredia
,,0.75,,
,Sud Africa,0.75,,
,"CARTOLOGY (CHENIN BLANC, SEMILLON) Alheit Vineyard - Cape Town Sud Africa 2021",0.75,€ 69.00,https://www.tannico.it/western-cape-wo-cartology-2019-alheit-vineyards.html?utm_source=aw-it-categories-brand-wine-dsa&utm_medium=cpc&utm_campaign=aw-it-categories-brand-wine-dsa&nol=true&ep=true&gclid=CjwKCAjw7eSZBhB8EiwA60kCWymypaMBBmRUZ9OGrPhS1-A_YLvnhyb8HeLWL7fq2wi87sbvfUZDtBoCCKAQAvD_BwE
,,,,
,Formati Magnum,,,
,Sumanti,,,
,ALTEMASI Brut 2017,1.5,€ 85.00,https://www.tannico.it/trento-brut-doc-millesimato-2017-altemasi.html
,CA DEL BOSCO “ANNA MARIA CLEMENTI” Cuvèe 2014,1.5,€ 360.00,https://www.cadelbosco.com/wp-content/files_mf/1650869062AnnamariaClementi2013_ITA.pdf
,BLAUWAL CUVEÉ Extra Brut ,1.5,€ 80.00,https://www.shop-cesconi.it/it/blauwal-cevee-extra-brut-trentino-doc-metodo-classico-cesconi-71
,"UBERTI ""FRANCESCO I"" Extra Brut",1.5,€ 90.00,https://www.ubertivini.it/documents/catalogo2022Uberti.pdf
,FERRARI “PERLÉ” Brut 2016 (5 - 2014) (Magnum) ,1.5,€ 130.00,https://www.ferraritrento.com/wp-content/uploads/2016/11/Ferrari-Perle-Trentodoc-4.pdf
,POJER & SANDRI Brut Rosè (Magnum)   ,1.5,€ 84.00,https://www.pojeresandri.com/wp-content/uploads/2019/09/Brut-Rose.pdf?x45718
,,1.5,,
,Friuli Venezia Giulia,1.5,,
,CABERNET FRANC Antico Broilo Doc COF 2018 (Magnum),1.5,€ 75.00,https://www.enolike.it/product/cabernet-franc-2019-antico-broilo/
,CABERNET FRANC Russiz Superiore Doc Collio 2017 (Magnum),1.5,€ 75.00,https://www.xtrawine.com/it/vini/russiz-superiore-collio-cabernet-franc-2018/p31357
,FRIULANO Oscar Sturm Doc Collio BIO 2018 (Magnum) ,1.5,€ 69.00,https://winenews.it/it/sturm-doc-collio-friulano-bio-2018_401144/
,MERLOT BIO Oscar Sturm Doc Collio 2018 (Magnum) ,1.5,€ 89.00,https://sturm.it/i-nostri-vini/merlot/
,"MERLOT ""il BOSCOROSSO"" Rosa Bosco De Puppi Doc COF 2018",1.5,€ 130.00,https://depuppi.it/wp-content/uploads/2020/06/005-SchedeVino-ITA-GIU20-RosaBosco-BoscoRosso.pdf
,MERLOT Riserva Toros Doc Collio 2018 (1 - 2016),1.5,€ 250.00,https://www.callmewine.com/merlot-etichetta-rossa-toros-2018-P40014.htm?gclid=CjwKCAjw_b6WBhAQEiwAp4HyINpLk8WIP3gbXQccHKRl2dDQHI8aA8WGZ4bGAvwx_CGCN6Jg_vXPthoCBUQQAvD_BwE
,"PINOT BIANCO ""TÀLIS"" Venica & Venica Doc Collio 2021 ",1.5,€ 80.00,https://www.vino.com/dettaglio/collio-doc-pinot-bianco-talis-venica-e-venica-2021.html
,SCHIOPPETTINO Antico Broilo Doc COF 2020 (3 - 2019),1.5,€ 89.00,https://www.anticobroilo.com/portfolio-item/schioppettino/
,SCHIOPPETTINO Moschioni Doc COF 2012 (1 - 2011) (Magnum),1.5,€ 185.00,https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Schioppettino_ITA.pdf
,"ROSSO DELLA CASTELLADA (MERLOT, CABERNET SAUVIGNON) La Castellada Doc Collio 2009 (Magnum)",1.5,€ 125.00,https://lacastellada.it/schede-tecniche/Rosso_della_Castellada.pdf
