ok,external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score,score
TRUE,716,RED,carignano del sulcis rocca rubia riserva,Santadi,,BOTTLE,2017,3800,,1,,Rocca Rubia Riserva Carignano del Sulcis,Santadi,wine_01gzr4ktjmcfzn05yx5t4mn8c7,,"5,464,672",
TRUE,717,RED,carignano del sulcis rocca rubia riserva,Santadi,,BOTTLE,2020,3800,,6,,Rocca Rubia Riserva Carignano del Sulcis,Santadi,wine_01gzr4ktjmcfzn05yx5t4mn8c7,,"5,464,672",
TRUE,719,RED,cannonau sileno,Ferruccio Deiana,,BOTTLE,2014,4000,,0,,Sìleno Cannonau di Sardegna,Ferruccio Deiana,wine_01h0qsxnxayc2hj3984b7n327y,,"52,441,402",
TRUE,721,RED,rosso iselis,Argiolas,,BOTTLE,2012,3600,,5,,Iselis Rosso,Argiolas,wine_01gzr4ksrw2bqyh2jn76zzvd2g,,"40,399,284",
TRUE,722,RED,cannonau costera,Argiolas,,BOTTLE,2014,4000,,0,,Costera Cannonau di Sardegna,Argiolas,wine_01gzr4ksrw6f44hg3y15z0dm2c,,"40,203,777",
TRUE,723,RED,cannonau costera,Argiolas,,BOTTLE,2016,4000,,1,,Costera Cannonau di Sardegna,Argiolas,wine_01gzr4ksrw6f44hg3y15z0dm2c,,"40,203,777",
TRUE,724,RED,cannonau costera,Argiolas,,BOTTLE,2019,3800,,3,,Costera Cannonau di Sardegna,Argiolas,wine_01gzr4ksrw6f44hg3y15z0dm2c,,"40,203,777",
TRUE,725,RED,turriga,Argiolas,,BOTTLE,2016,12600,,1,,Turriga Isola dei Nuraghi,Argiolas,wine_01gzr4ksrwyrtxrwcmh0h2ma30,,"31,415,573",
TRUE,726,RED,turriga,Argiolas,,BOTTLE,2019,13000,,6,,Turriga Isola dei Nuraghi,Argiolas,wine_01gzr4ksrwyrtxrwcmh0h2ma30,,"31,415,573",
TRUE,730,RED,marzemino d'isera trentino superiore,Cantina d'Isera,,BOTTLE,2019,3000,,7,,Marzemino d'Isera Trentino Superiore,Cantina d'Isera,wine_01h0my5tdv3kn0dshw4b4beanw,,"5,781,127",
TRUE,732,RED,rosso tre monelli,Marco Mosconi,,BOTTLE,2021,3400,,0,,3 Monelli Rosso,Marco Mosconi,wine_01gzr4kt3n9y350gb92mb4eykp,,"45,469,395",
FALSE,734,RED,rosso di malbec e corvina passo doble tierra soleada,Masi Tupungato,,BOTTLE,2020,4500,,0,,Tupungato Passo Doble Malbec - Corvina,Masi,wine_01gzr4kt1x8zgb41hy82arnsar,,"3,704,518",
TRUE,743,RED,chateau margaux gran cru classé,Chateau Margaux,,BOTTLE,1997,125000,,2,,Château Margaux (Premier Grand Cru Classé),Château Margaux,wine_01gzr4ksd1akapybfvb7s0hpgb,,"42,156,975",
TRUE,745,RED,chateau mouton rothshild grand cru classé,Chateau Mouton Rothshild,,BOTTLE,2001,120000,,2,,Château Mouton Rothschild Pauillac,Château Mouton Rothschild,wine_01hnb0hkvm8gyrqky2hqcgj1zw,,"52,133,186",
TRUE,747,RED,chateau,Chateau Mouton Rothshild,,BOTTLE,2012,6600,,6,,Château Mouton Rothschild Pauillac,Château Mouton Rothschild,wine_01hnb0hkvm8gyrqky2hqcgj1zw,,"37,857,254",
FALSE,748,WHITE,bordeaux legende,Chateau Mouton Rothshild,,BOTTLE,2019,2400,,6,,Aile d'Argent Blanc Bordeaux,Château Mouton Rothschild,wine_01gzr4ktmj017r654w11v6xrpf,,"3,727,203",
FALSE,749,RED,rouge legende medoc,Chateau Mouton Rothshild,,BOTTLE,2019,3600,,3,,Graves Rouge,Château Moutin,wine_01h4pmmh0fwehf5zarb0qzk8a3,,"27,216,904",
TRUE,752,RED,château cote daugay,Château Carteau,,BOTTLE,2016,6000,,7,,Côte Daugay Saint-Émilion,Château Carteau Matras,wine_01hcw4dfa59hwpe65nb2e2vnj7,,"358,608",
TRUE,754,RED,chateauneuf du pape clos du roi,Château Gigognan,,BOTTLE,2017,5500,,5,,Clos du Roi Châteauneuf-du-Pape,Château Gigognan,wine_01gzr4ktp1nzm6q2g96vdmrx31,,"5,372,177",
TRUE,755,RED,cotes du rhone,Château Gigognan,,BOTTLE,2017,2700,,0,,Côtes-du-Rhône,Château Gigognan,wine_01gzr4ktp113q424zmxnz51q2y,,"40,163,372",
TRUE,757,RED,bourgogne pinot noir,Chanson,,BOTTLE,2022,6300,,17,,Pinot Noir Le Bourgogne,Chanson,wine_01gzr4kskmw4fy19jzht6zhdjw,,"29,377,144",
TRUE,758,RED,rouge pernande verglesses,Chanson,,BOTTLE,2017,7000,,6,,Pernand-Vergelesses Rouge,Chanson,wine_01gzr4ktkqh9dajz0a36gwb8q8,,"36,284,897",
TRUE,760,RED,fronsac,Chateau Moulin Haut-Laroque,,BOTTLE,2011,4500,,0,,Fronsac,Château Moulin Haut-Laroque,wine_01h4pmmgvxwcwkrdxbbcnw1c6f,,"50,252,636",
FALSE,761,RED,chateau de fussignac,Chateau Moulin Haut-Laroque,,BOTTLE,2011,5500,,0,,Blaye - Côtes de Bordeaux Vieilles Vignes,Château Haut Moulin,wine_01h0sq486smt8csd4tw4kdsypn,,"29,906,445",
TRUE,763,RED,bourgogne hout cotes de beaune,Domaine George Joillot,,BOTTLE,2021,5500,,10,,Bourgogne Hautes Côtes de Beaune Rouge,Domaine Joillot,wine_01gzr4kswpzy8aw70fmc6tmrbf,,"33,961,567",
TRUE,764,RED,pommarde vielles vignes,Domaine George Joillot,,BOTTLE,2021,8000,,4,,Pommard Vieilles Vignes,Domaine Joillot,wine_01gzr4kswwa9kbr7jctt0ww223,,"3,667,695",
TRUE,766,RED,sancerre rouge,Domaine Reverdy Ducroux,,BOTTLE,2017,3700,,2,,Beau Regard Sancerre Rouge,Domaine Reverdy Ducroux,wine_01gzr4kst8v9n2vd1rchqd6zxn,,"4,646,463",
TRUE,772,RED,chateauneuf-du-pape,Clos de l’Oratoire des Papes,,BOTTLE,2021,8000,,13,,Châteauneuf-du-Pape Rouge,Clos de l’Oratoire des Papes,wine_01hj17f1r7qw61seyt22rdqw3y,,"5,809,182",
TRUE,774,RED,chateauneuf-du-pape,E. Guigal,,BOTTLE,2017,9400,,4,,Châteauneuf-du-Pape,E. Guigal,wine_01gzr4kt5x32prhtc8gkf0thv1,,"42,097,233",
TRUE,776,RED,margaux,Chateau Rauzan-Segla,,BOTTLE,2016,9000,,6,,Ségla Margaux,Château Rauzan-Ségla,wine_01h0my5scr44t8h51k3wmz08m6,,"4,460,781",
TRUE,778,RED,pinot noir paradoxe,Domaine de l'Arjolle,,BOTTLE,2020,4800,,5,,Paradoxe,Domaine de l'Arjolle,wine_01h4pmmgx2eayk6z2c4vs6nanz,,"4,005,163",
FALSE,780,ROSE,rosé bio,Rumor Cotes de Provence,,BOTTLE,2022,6600,,5,,Rosé,Vallons de Provence,wine_01h0sq4836v6y012ecqt8420hg,,"25,074,947",
TRUE,783,RED,zinfandel,Caymus,,BOTTLE,2011,6800,,0,,Zinfandel,Caymus,wine_01gzr4ksd6wvsz364s9pjnbqsv,,"3,026,806",
TRUE,784,RED,cabernet sauvignon special selection,Caymus,,BOTTLE,2009,48000,,3,,Special Selection Cabernet Sauvignon,Caymus,wine_01gzr4ksd2nxf9ey8vpbdc7rmd,,"3,794,664",
TRUE,785,RED,cabernet sauvignon special selection,Caymus,,BOTTLE,1995,52000,,1,,Special Selection Cabernet Sauvignon,Caymus,wine_01gzr4ksd2nxf9ey8vpbdc7rmd,,"3,794,664",
TRUE,786,RED,cabernet sauvignon napa valley,Caymus,,BOTTLE,1995,19000,,2,,Cabernet Sauvignon,Caymus,wine_01h0my5s9z57g1sdmyg485w9by,,"29,437,462",
TRUE,787,RED,cabernet sauvignon napa valley,Caymus,,BOTTLE,1996,19000,,0,,Cabernet Sauvignon,Caymus,wine_01h0my5s9z57g1sdmyg485w9by,,"29,437,462",
TRUE,788,RED,cabernet sauvignon napa valley,Caymus,,BOTTLE,2011,15000,,0,,Cabernet Sauvignon,Caymus,wine_01h0my5s9z57g1sdmyg485w9by,,"29,437,462",
TRUE,790,RED,primus alto de casablanca,Veramonte,,BOTTLE,1997,0,,0,,Alto de Casablanca Cabernet Sauvignon,Veramonte,wine_01h0my5vte6ye13d4athn5s1t0,,"4,038,922",
TRUE,793,RED,cabernet sauvignon,Neil Ellis,,BOTTLE,2012,3900,,0,,Cabernet Sauvignon,Neil Ellis,wine_01havwef9kyrnhd7ygekkcvdpj,,"44,692,463",
TRUE,795,RED,pinotage,Leibach,,BOTTLE,2015,4500,,4,,Pinotage,Laibach,wine_01hcwvb4b7b1rt6nj5j9ehtwgp,,"34,210,617",
TRUE,798,RED,aurelio merlot ticino,Cantina il Cavaliere,,BOTTLE,2017,7000,,6,,Aurelio 1899 Riserva,Cantina Il Cavaliere,wine_01h0qsxmza17x6tsgb8vn47g0y,,"3,940,232",
FALSE,801,RED,schlatter spatburgunder,Weingut Martin Wassmer,,BOTTLE,2019,7000,,12,,Schlatter Maltesergarten Spätburgunder,Martin Waßmer,wine_01hczek1m2mk4bydp0bvj5tsnd,,"4,731,562",
TRUE,804,RED,pinot noir,Stift Klosterneuburg,,BOTTLE,2020,4500,,4,,Reserve Pinot Noir,Stiftskellerei Klosterneuburg,wine_01hcwsykc593ev99ksj1x0g5w0,,"278,527",
FALSE,805,RED,shiraz cabernet australia,Penley Estate,,BOTTLE,1998,0,,1,,Wild Fermant Shiraz,Penley Estate,wine_01hfxnejwdjbr2nshmx1as699z,,"38,527,054",
FALSE,807,RED,rosso double,Masi,,BOTTLE,2020,0,,6,,Possessioni Rosso,Masi,wine_01gzr4kt1x7r03haxbpdfnybkv,,"19,219,492",
FALSE,807,RED,rosso double,Masi,,BOTTLE,2019,0,,5,,Possessioni Rosso,Masi,wine_01gzr4kt1x7r03haxbpdfnybkv,,"19,219,492",
FALSE,809,WHITE,riesling beerenauslese,Stift Klosterneuburg,,BOTTLE,2017,6500,,3,,Riesling,Stiftskellerei Klosterneuburg,wine_01hcwsykghm40b10k703kpmng4,,"25,776,077",
FALSE,809,WHITE,riesling beerenauslese,Stift Klosterneuburg,,BOTTLE,2020,6500,,4,,Riesling,Stiftskellerei Klosterneuburg,wine_01hcwsykghm40b10k703kpmng4,,"25,776,077",
FALSE,810,WHITE,riesling auslese,Haart Goldtrpfchen,,BOTTLE,2020,0,,4,,Mosel Riesling,Julian Haart,wine_01h0r2pqd21d8e99wp4b2829jt,,"23,019,022",
TRUE,811,DESSERT,grüne veltliner eiswein,Stift Klosterneuburg,,BOTTLE,,6500,,0,,Grüner Veltliner Eiswein,Stiftskellerei Klosterneuburg,wine_01hcwvb4ax2swexewnper7rg7n,,"3,712,416",
TRUE,813,DESSERT,eiswein,Michlits,,HALF_BOTTLE,2018,7500,,0,,Eiswein,Michlits Stadlmann,wine_01h0r2pq3zz1vyxcn1frb0960q,,"28,716,343",
FALSE,817,RED,sauternes chateau saint michel 375 ml,Chateau Saint Michel,,HALF_BOTTLE,,6000,,0,,Lussac-Saint-Emilion,Château Saint-Michel,wine_01gzr4ktp0dn9ss4g3c2ecgv88,,"27,915,777",
TRUE,819,DESSERT,sauternes,Chateau d’Yquem,,BOTTLE,1990,100000,,1,,Sauternes,Château d'Yquem,wine_01gzr4ksd26n053njzs52q1crp,,"40,114,105",
TRUE,820,WHITE,sussenberg gruner veltriner,Nikolaihof Wachau,,BOTTLE,1999,15000,,1,,Sussenberg Grüner Veltliner,Nikolaihof,wine_01gzr4ksxrw112p2xyzp422yqa,,"45,026,577",
TRUE,821,DESSERT,trockenbeerenauslese,Nikolaihof Wachau,,BOTTLE,2001,14000,,2,,Trockenbeerenauslese,Nikolaihof,wine_01gzr4ksxrsw8fv4jnz39yfssp,,"33,791,595",
TRUE,824,DESSERT,"kerner ""praepositus"" passito",Abbazia di Novacella,,BOTTLE,2020,6000,,9,,Praepositus Kerner Passito,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbqghbxfyn67gef4skv,,"4,988,761",
TRUE,829,DESSERT,recioto della valpolicella,Brigaldara,,BOTTLE,2016,0,,1,,Recioto della Valpolicella Classico,Brigaldara,wine_01gzr4ktqj38q4f41mkzewxjca,,"4,257,328",
TRUE,830,DESSERT,recioto della valpolicella,Secondo Marco,,BOTTLE,2016,0,,1,,Recioto della Valpolicella,Secondo Marco,wine_01h0qzm1fsqrcjv66fmqz4ns4a,,"51,376,556",
FALSE,832,RED,"recioto valpolicella “le salette""",Pergole Vece,,HALF_LITER,2016,6500,,0,,Le Petit Vice Cabernet Sauvignon,Vice Versa,wine_01gzr4kt00e5xp4w63xc7c6t5d,,"19,228,432",
