external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
,ROSE,"Rosè Cotes de Provence Limited Edition ""BY HANNA KL"" Minuty","Rosè Cotes de Provence Limited Edition ""BY HANNA KL"" Minuty",,BOTTLE,2022.0,4600.0,,50,,M Minuty Limited Edition Rosé,Minuty,wine_01gzr4kt6hh5sw2327j7sb154y,,46.026714
,ROSE,Rock Angel Caves D'Esclans,Rock Angel Caves D'Esclans,,BOTTLE,2021.0,8200.0,,50,,Rock Angel Rosé,Château d'Esclans,wine_01h0my5stsq2fm3vxq59r7mber,,38.15121
,WHITE,Soave classico Pieropan,Soave classico Pieropan,,BOTTLE,2022.0,3500.0,,50,,Soave Classico,Pieropan,wine_01gzr4ksj4ahty016zbqf90zeg,22925.0,39.443665
,WHITE,Lugana Cà dei Frati,Lugana Cà dei Frati,,BOTTLE,2021.0,3900.0,,50,,I Frati Lugana,Cà dei Frati,wine_01gzr4ksd21816c7pdatn9v5fq,1136902.0,48.29022
,WHITE,Friulano Borgo conventi,Friulano Borgo conventi,,BOTTLE,2021.0,3500.0,,50,,I Fiori del Borgo Tocai Friulano,Borgo Conventi,wine_01h0my5svsn4bz9fxzs5bfrmtd,,43.003685
,WHITE,Friulano Primarùl Venica,Friulano Primarùl Venica,,BOTTLE,2021.0,3800.0,,50,,Primarűl Friulano,Venica & Venica,wine_01gzr4ksm6n616a3td318x0160,8831630.0,45.778
,RED,Pinot Grigio Lis Neris,Pinot Grigio Lis Neris,,BOTTLE,2021.0,3800.0,,50,,Venezia Giulia ''Lis Neris'' Rosso,Lis Neris,wine_01h0r2pp9vsq65fv05vpe35tbm,,37.12089
,WHITE,Vinnae Ribolla Gialla Jermann,Vinnae Ribolla Gialla Jermann,,BOTTLE,2021.0,4300.0,,50,,Ribolla Gialla,Consorzio Ribolla Gialla Dell'Alto Livenza,wine_01h4pmmfs5sr7cs7vsezg5daw2,,44.348015
,WHITE,Sauvignon Jermann,Sauvignon Jermann,,BOTTLE,2022.0,4100.0,,50,,Marlborough Sauvignon Blanc,Sauvignon Republic,wine_01gzr4ktsdfevgab8g251fmfjq,,30.241415
,WHITE,"Sauvignon ""Ronco delle Mele"" Venica","Sauvignon ""Ronco delle Mele"" Venica",,BOTTLE,2021.0,7500.0,,50,,Ronco delle Mele Sauvignon,Venica & Venica,wine_01gzr4ksm64xrr18y47rpcfxx0,1257879.0,49.672905
,WHITE,Chardonnay Jermann,Chardonnay Jermann,,BOTTLE,2021.0,4100.0,,50,,Chardonnay,Jermann,wine_01h0qzm233prkg8gewmdrc384y,,22.98838
,WHITE,Terre Alte (Sauvignon-P. Bianco-Friulano) Livio Felluga,Terre Alte (Sauvignon-P. Bianco-Friulano) Livio Felluga,,BOTTLE,2019.0,9800.0,,50,,Terre Alte,Livio Felluga,wine_01gzr4kskvxsct8qy4tzyt5p7v,15091.0,49.085564
,WHITE,Vintage Tunina Jermann,Vintage Tunina Jermann,,BOTTLE,2020.0,8500.0,,50,,Vintage Tunina,Jermann,wine_01h0qzm2337vfbvx938w74edx3,,36.557602
,WHITE,Gewürztraminer Hofstätter,Gewürztraminer Hofstätter,,BOTTLE,2021.0,3800.0,,50,,Gewürztraminer,J. Hofstätter,wine_01h0qzm1vg3y386agp77mh76qw,,25.421585
,WHITE,Gewürztraminer Sanct Valentin St. Michele Appiano,Gewürztraminer Sanct Valentin St. Michele Appiano,,BOTTLE,2021.0,5100.0,,50,,Gewürztraminer Sanct Valentin,St. Michael-Eppan,wine_01gzr4ksmv77d19k37hn5xh7nh,,29.644554
,WHITE,Terlaner (Pinot Bianco–Chard.–Sauv. Blanc) Cantina Terlano,Terlaner (Pinot Bianco–Chard.–Sauv. Blanc) Cantina Terlano,,BOTTLE,2022.0,4200.0,,50,,Terlaner,Terlan (Terlano),wine_01gzr4ksn5hrrj46e95x5nft46,6292452.0,57.316208
,WHITE,Vorberg (Pinot Bianco) Cantina Terlano,Vorberg (Pinot Bianco) Cantina Terlano,,BOTTLE,2018.0,5800.0,,50,,Pinot Bianco Riserva Vorberg,Terlan (Terlano),wine_01gzr4kskpz3t6pte1cfyvzpzv,77664.0,50.47218
,WHITE,Nova Domus (Pinot Bianco–Chard.–Sauv. Blanc) Cantina Terlano,Nova Domus (Pinot Bianco–Chard.–Sauv. Blanc) Cantina Terlano,,BOTTLE,2017.0,8500.0,,50,,Riserva Nova Domus Terlaner,Terlan (Terlano),wine_01gzr4ksn59np0cz4842jxkmp5,1683261.0,57.825256
